变量名,_beizhu,huodongID,taskType,taskParam,taskSpecialParam,desc,award,vip,activeDays,jumpTo
20020,测试任务,20011,26,2,,累计购买体力2次,{gold=2000;rmb=10},,,
,,,,,,,,,,
20021,测试任务,20021,29,2,,累计挑战普通关卡2次,{gold=2000;rmb=10},,,
20022,测试任务,20021,30,1,,累计挑战困难关卡1次,{gold=2000;rmb=10},,,
20023,测试任务,20021,31,1,,累计挑战噩梦关卡1次,{gold=2000;rmb=10},,,
20024,测试任务,20021,32,2,,累计通关活动副本2次,{gold=2000;rmb=10},,,
20025,测试任务,20021,33,2,,累计通关任意关卡2次,{gold=2000;rmb=10},,,
20026,测试任务,20021,34,10,,任意精灵技能升级10次,{gold=2000;rmb=10},,,
20027,测试任务,20021,35,5,,累计精灵进阶5次,{gold=2000;rmb=10},,,
20028,测试任务,20021,36,5,,累计精灵升级5次,{gold=2000;rmb=10},,,
20029,测试任务,20021,37,5,,累计精灵升星5次,{gold=2000;rmb=10},,,
20030,测试任务,20021,38,5,,累计饰品强化5次,{gold=2000;rmb=10},,,
,,,,,,,,,,
20031,测试任务,20031,39,2,,累计饰品突破2次,{gold=2000;rmb=10},,,
20032,测试任务,20031,40,2,,累计饰品升星2次,{gold=2000;rmb=10},,,
20033,测试任务,20031,41,5,,竞技场战斗5次,{gold=2000;rmb=10},,,
20034,测试任务,20031,43,20,,竞技场积分达到20,{gold=2000;rmb=10},,,
20035,测试任务,20031,44,10,,竞技场排名达到10,{gold=2000;rmb=10},,,
20036,测试任务,20031,46,2,,进行钻石10连抽2次,{gold=2000;rmb=10},,,
20037,测试任务,20031,47,2,,进行钻石单抽2次,{gold=2000;rmb=10},,,
20038,测试任务,20031,48,10,,进行金币10连抽2次,{gold=2000;rmb=10},,,
20039,测试任务,20031,49,2,,进行金币单抽2次,{gold=2000;rmb=10},,,
20040,测试任务,20031,50,5,,钻石抽卡5次,{gold=2000;rmb=10},,,
,,,,,,,,,,
20041,测试任务,20041,51,5,,金币抽卡5次,{gold=2000;rmb=10},,,
20042,测试任务,20041,52,5,,饰品抽卡5次,{gold=2000;rmb=10},,,
20043,测试任务,20041,53,2,,进行饰品10连抽2次,{gold=2000;rmb=10},,,
20044,测试任务,20041,54,2,,进行饰品单抽2次,{gold=2000;rmb=10},,,
20045,测试任务,20041,55,3,,公会捐献3次,{gold=2000;rmb=10},,,
20046,测试任务,20041,57,2,,公会发红包2次,{gold=2000;rmb=10},,,
20047,测试任务,20041,58,2,,公会抢红包2次,{gold=2000;rmb=10},,,
20048,测试任务,20041,59,1,,参与公会副本1次,{gold=2000;rmb=10},,,
20049,测试任务,20041,60,2,,以太乐园通关2个房间,{gold=2000;rmb=10},,,
20050,测试任务,20041,61,6,,以太乐园宝箱开启6次,{gold=2000;rmb=10},,,
,,,,,,,,,,
20051,测试任务,20051,62,100,,以太乐园当日积分达到100,{gold=2000;rmb=10},,,
20052,测试任务,20051,63,300,,以太乐园积分达到300,{gold=2000;rmb=10},,,
20053,测试任务,20051,64,2,,随机试炼塔累计通过2层数,{gold=2000;rmb=11},,,
20054,测试任务,20051,66,3,,参与元素挑战胜利3次,{gold=2000;rmb=12},,,
20055,测试任务,20051,67,3,,随机试炼塔最高通过3层数,{gold=2000;rmb=13},,,
20056,测试任务,20051,70,3,,日常任务完成3次,{gold=2000;rmb=14},,,
20057,测试任务,20051,83,3,,探险器组件升级3次,{gold=2000;rmb=10},,,
20058,测试任务,20051,84,3,,探险器激活/进阶3次,{gold=2000;rmb=10},,,
,,,,,,,,,,
20061,测试任务,20061,85,3,,完成派遣任务3次,{gold=2000;rmb=10},,,
20062,测试任务,20061,86,,{4=3},完成S品质派遣任务3次,{gold=2000;rmb=10},,,
20063,测试任务,20061,87,3,,携带道具强化3次,{gold=2000;rmb=10},,,
20064,测试任务,20061,88,3,,携带道具突破3次,{gold=2000;rmb=10},,,
20065,测试任务,20061,89,20,,努力值培养20次,{gold=2000;rmb=10},,,
20066,测试任务,20061,90,10,,努力值普通培养10次,{gold=2000;rmb=10},,,
20067,测试任务,20061,91,10,,努力值高级培养10次,{gold=2000;rmb=10},,,
20068,测试任务,20061,92,3,,潜能升级3次,{gold=2000;rmb=10},,,
20069,测试任务,20061,95,10,,限定抽卡10次,{gold=2000;rmb=10},,,
20070,测试任务,20061,96,3,,钻石和限定抽卡3次,{gold=2000;rmb=10},,,
,,,,,,,,,,
20080,正式-每日首充,20080,22,1,,,{rmb=60;gold=100000;502=1;930=10},,,
,,,,,,,,,,
,,,,,,,,,,
,周累充,,,,,,,,,
100601,,100601,22,60,,累计充值6元,{gold=10000000;500=20;124=188;123=288;100=88},,,
100602,,100601,22,300,,累计充值30元,{gold=50000000;983=2;984=1;529=28888},,,
100603,,100601,22,600,,累计充值60元,{gold=50000000;7314=5;7315=2;701=5;702=2;925=1},,,
100604,,100601,22,980,,累计充值98元,{gold=100000000;rmb=100000;851=588;850=1288;6071=200},,,
100605,,100601,22,1280,,累计充值128元,{8823=20;8824=10;133=188;142=588;coin22=888},,,
100606,,100601,22,1680,,累计充值168元,{4000=18888;161=888;962=5;963=2;501=100},,,
100607,,100601,22,1980,,累计充值198元,{521=188;502=588;500=188;19=188;605=1888;603=1888;925=1},,,
100608,,100601,22,3280,,累计充值328元,{500=288;521=588;6071=500;452=5888;451=12888;6050=88},,,
100609,,100601,22,6480,,累计充值648元,{7364=2;7363=5;7362=10;133=288;500=288;453=5888;6220=1},,,
100610,,100601,22,8880,,累计充值888元,{703=2;702=5;133=588;124=888;2103=888;coin22=1888},,,
100611,,100601,22,12880,,累计充值1288元,{2153=2;6071=1000;142=1888;8822=88;8823=58;8824=28},,,
100612,,100601,22,15880,,累计充值1588元,{6071=1588;2103=1588;529=158888;151=58888;152=588;500=288},,,
100613,,100601,22,18880,,累计充值1888元,{8832=50;8833=20;8834=10;142=2888;2153=8},,,
100614,,100601,22,25880,,累计充值2588元,{703=5;702=10;701=40;talent_point=588;4000=88888;161=888},,,
100615,,100601,22,34880,,累计充值3488元,{529=288888;124=2888;123=5888;851=10;850=28888;coin22=18888},,,
100616,,100601,22,58880,,累计充值5888元,{705=10;704=20;133=1888;161=5888;521=2888;500=888},,,
,,,,,,,,,,
,月累充,,,,,,,,,
20090,,100602,22,60,,累计充值6元,{gold=5888888;16=2000;521=28;502=88;701=1;131=188},,,
20091,,100602,22,300,,累计充值30元,{gold=8888888;500=50;152=88;151=1888;937=1;702=1},,,
20092,,100602,22,600,,累计充值60元,{gold=12880000;124=300;529=10000;152=200;500=100;983=3;993=1},,,
20093,,100602,22,980,,累计充值98元,{112=588;111=3000;coin6=5000;coin2=5000;coin10=5000;coin1=5000;605=1888;603=1888},,,
20094,,100602,22,1280,,累计充值128元,{925=1;2152=4;7363=3;talent_point=100;453=2000;142=300;161=1000},,,
20095,,100602,22,1680,,累计充值168元,{937=1;521=188;6071=300;2153=2;2103=1000;6059=50;500=200},,,
20096,,100602,22,1980,,累计充值198元,{7325=3;124=500;152=1000;151=10000;500=300;161=3000},,,
20097,,100602,22,3280,,累计充值328元,{962=10;963=5;7364=2;925=2;994=5;521=288;121=500;142=500},,,
20098,,100602,22,6480,,累计充值648元,{8834=5;925=3;500=300;451=20000;452=5000;133=1000;7362=20;7363=10},,,
20099,,100602,22,8880,,累计充值888元,{rmb=580000;521=588;502=888;452=18888;451=28888;963=50;702=5;703=1},,,
20100,,100602,22,12880,,累计充值1288元,{152=1888;151=58888;talent_point=288;142=2888;452=18888;4000=28888},,,
20101,,100602,22,15880,,累计充值1588元,{19=188;6050=88;111=8888;112=888;4000=88888;161=888;2153=2;705=1},,,
20102,,100602,22,18880,,累计充值1888元,{8834=10;2153=3;521=888;7325=10;994=10;7364=5;124=3000;161=5000;6220=2},,,
20103,,100602,22,25880,,累计充值2588元,{500=258;452=25888;451=88888;2103=2588;161=2588;151=58888;152=2588;703=5},,,
20104,,100602,22,34880,,累计充值3488元,{gold=2000000000;6071=2000;2153=4;967=50;133=888;8834=20;7325=20;994=20},,,
20105,,100602,22,58880,,累计充值5888元,{rmb=6480000;500=588;851=28888;850=58888;8832=88;8833=58;8834=18;529=188888;2181=5;6220=3},,,
20106,,100602,22,66660,,累计充值6666元,{966=50;967=30;703=10;2153=10;2152=20;2181=2;521=1888;7364=8;133=2888;161=8888;142=5888},,,
20107,,100602,22,88880,,累计充值8888元,{rmb=8880000;500=1888;521=2888;452=88888;6059=288;705=20;703=20;133=2888;8834=88;6220=5},,,
,,,,,,,,,,
,,,,,,,,,,
,永久累充,,,,,,,,,
110633,,100606,22,60,,累计充值6元,{gold=1000000;503=100;519=100;531=100;537=100;541=100;2433=1},,,
110634,,100606,22,300,,累计充值30元,{rmb=50000;701=2;702=1;500=50;603=288;605=288},,,
110635,,100606,22,600,,累计充值60元,{521=188;142=188;161=188;7314=5;983=5;7363=3;925=1},,,
110636,,100606,22,980,,累计充值98元,{rmb=258000;6071=500;2153=1;7315=5;984=5;529=28888;6220=1;2531=1},,,
110637,,100606,22,1280,,累计充值128元,{rmb=580000;124=588;123=1288;851=588;850=1288;453=2888;6050=58;100=188;2448=1},,,
110638,,100606,22,1680,,累计充值168元,{gold=100000000;500=188;452=1888;451=2888;501=188;111=1888;112=588;925=1},,,
110639,,100606,22,1980,,累计充值198元,{161=1888;talent_point=300;453=2888;2153=1;2152=3;7362=5;701=2;7363=1;6220=1;2462=1},,,
110640,,100606,22,3280,,累计充值328元,{rmb=880000;521=888;7364=2;7363=5;19=288;133=288;142=1288;161=888;2808=1},,,
110641,,100606,22,6480,,累计充值648元,{rmb=1280000;501=888;994=10;7325=10;152=2000;151=58888;142=2888;2818=1},,,
110642,,100606,22,8880,,累计充值888元,{rmb=2580000;gold=5888000000;500=588;6051=100;6052=100;6053=100;6054=100;2463=1},,,
110643,,100606,22,12880,,累计充值1288元,{rmb=5880000;963=30;962=50;4000=88888;8833=30;8832=50;6220=2;2528=1},,,
110644,,100606,22,15880,,累计充值1588元,{2103=2888;124=2888;123=5888;161=2888;151=28888;152=5888;453=8888;529=58888;coin22=5888},,,
110645,,100606,22,18880,,累计充值1888元,{521=1888;500=288;6071=1888;133=1888;142=2888;6220=2;19=288;967=20;2529=1},,,
110646,,100606,22,25880,,累计充值2588元,{2153=2;6071=2000;133=888;7364=10;703=10;994=10;7325=10;8834=20;2530=1},,,
110647,,100606,22,34880,,累计充值3488元,{7325=30;994=30;2153=5;124=5000;142=5000;452=20000;4000=88888;133=1888},,,
110648,,100606,22,58880,,累计充值5888元,{521=5888;703=20;7364=10;963=100;133=2888;161=58888;2153=5;2152=10;142=5888;2181=2},,,
110649,,100606,22,66660,,累计充值6666元,{talent_point=666;8833=66;702=66;529=66666;4000=66666;161=6666;coin22=66666;521=6666;gold=6666666666},,,
110650,,100606,22,88880,,累计充值8888元,{521=5888;151=128888;152=5888;2103=5888;124=5888;851=5888;529=588888;2181=5;6220=5},,,
110651,,100606,22,128880,,累计充值12888元,{rmb=5880000;521=8888;502=18888;963=188;7364=58;7325=58;994=58;161=18888;133=5888;gold=8888888888},,,
110652,,100606,22,158880,,累计充值15888元,{gold=1580000000;452=58888;451=128888;7325=158;994=158;967=158;702=58;701=158;133=8888;6220=10},,,
110653,,100606,22,188880,,累计充值18888元,{rmb=12880000;gold=88888000000;7364=88;703=88;8834=188;7325=188;994=188;133=12888;161=12888;142=8888;151=128888;152=8888;6071=8888;coin22=88888;6220=88},,,
,,,,,,,,,,
,,,,,,,,,,
,每日累充,,,,,,,,,
110604,,100604,22,60,,累计充值6元,{gold=1000;502=88;16=1000;500=20;7314=2},,,
110605,,100604,22,300,,累计充值30元,{gold=20000000;521=88;100=100;930=100;7315=1},,,
110606,,100604,22,600,,累计充值60元,{gold=20000000;521=188;603=1000;605=1000;19=10;983=2},,,
110607,,100604,22,980,,累计充值98元,{rmb=100000;452=1888;451=2888;501=100;6050=20;19=20;984=1},,,
110608,,100604,22,1280,,累计充值128元,{gold=40000000;111=888;112=128;500=50;2152=3;453=1000;124=588;702=2},,,
110609,,100604,22,1680,,累计充值168元,{gold=40000000;coin10=1888;coin2=1888;coin1=1888;coin6=1888;112=128;529=58888},,,
110610,,100604,22,1980,,累计充值198元,{gold=50000000;851=888;850=1888;6071=200;2153=1;talent_point=100;703=1},,,
110611,,100604,22,3280,,累计充值328元,{rmb=500000;4000=8888;962=20;963=10;161=300;702=5},,,
110612,,100604,22,6480,,累计充值648元,{gold=1000000000;521=888;161=888;142=1888;133=288;703=2},,,
110613,,100604,22,8880,,累计充值888元,{coin22=2888;6071=500;2153=2;453=2000;151=20000;152=200;500=100},,,
110614,,100604,22,12880,,累计充值1288元,{500=188;521=888;161=888;142=1888;133=188},,,
110615,,100604,22,15880,,累计充值1588元,{coin22=5888;8823=30;702=10;529=88888;161=588;705=2},,,
110616,,100604,22,18880,,累计充值1888元,{coin22=8888;8824=8;703=5;133=888;161=1288;142=1288},,,
,,,,,,,,,,
,双旦限时累充,,,,,,,,,
110617,,100605,22,60,,累计充值6元,{gold=5880000;500=10;603=100;605=100;coin22=88;6327=5;925=1;2021=1},,,
110618,,100605,22,300,,累计充值30元,{gold=8880000;521=58;19=30;501=88;100=288;6327=10},,,
110619,,100605,22,600,,累计充值60元,{gold=12880000;453=888;452=1288;451=1888;500=50;6327=15;6220=1},,,
110620,,100605,22,980,,累计充值98元,{gold=15880000;2153=1;2103=1000;coin22=188;7362=5;6327=20;2604=1},,,
110621,,100605,22,1280,,累计充值128元,{gold=18880000;521=188;500=88;6059=100;100=500;16=8888;6327=25},,,
110622,,100605,22,1680,,累计充值168元,{gold=28880000;963=20;8833=30;8834=10;121=2000;6327=30;925=2;2907=1},,,
110623,,100605,22,1980,,累计充值198元,{gold=58880000;521=288;19=88;452=2888;451=5888;6327=50},,,
110624,,100605,22,3280,,累计充值328元,{gold=88880000;6071=500;2103=2000;4000=20000;702=2;701=10;6328=15;2801=1},,,
110625,,100605,22,6480,,累计充值648元,{gold=128888888;704=5;705=1;133=288;529=88888;6328=10;6220=2},,,
110626,,100605,22,8880,,累计充值888元,{rmb=880000;2153=2;7325=10;994=10;8834=20;124=2000;6329=20;6328=20},,,
110627,,100605,22,12880,,累计充值1288元,{gold=158800000;851=18888;850=28888;2153=2;7363=10;7364=2;6328=30},,,
110628,,100605,22,15880,,累计充值1588元,{coin22=888;521=888;502=1288;6071=1000;452=18888;451=25888;6329=10;2424=1},,,
110629,,100605,22,18880,,累计充值1888元,{coin22=1888;500=288;19=588;6059=188;151=58888;152=2888},,,
110630,,100605,22,25880,,累计充值2588元,{coin22=2588;2153=3;6071=2000;2103=2888;124=2888;6329=30},,,
110631,,100605,22,34880,,累计充值3488元,{rmb=3480000;coin22=5888;452=18888;851=18888;161=2888;703=5;705=2;133=588},,,
110632,,100605,22,58880,,累计充值5888元,{rmb=5880000;521=888;500=888;502=1888;161=5888;529=588888;124=5888;703=10;705=5;gold=880000000;6329=50;2816=1},,,
,,,,,,,,,,
,,,,,,,,,,
,永久累充,,,,,,,,,
20110,,100603,22,60,,累计充值6元,{2531=1;401=10000000;500=50;502=100;453=2000;7361=5},,,
20111,,100603,22,300,,累计充值30元,{401=8880000;19=100;452=1000;851=1000;937=2},,,
20112,,100603,22,600,,累计充值60元,{2448=1;521=200;7363=2;520=100;503=100;531=100;142=200},,,
20113,,100603,22,980,,累计充值98元,{6071=500;2153=1;993=6;7324=6;6220=1},,,
20114,,100603,22,1280,,累计充值128元,{rmb=880000;851=5000;850=10000;6059=20;962=10;963=5;133=500;411=5000;412=5000;422=5000;416=5000;605=2000},,,
20115,,100603,22,1680,,累计充值168元,{2529=1;500=100;talent_point=300;453=3000;coin10=10000;coin6=10000;161=2000},,,
20116,,100603,22,1980,,累计充值198元,{6071=1000;2153=2;2152=4;161=3000;7362=10;7363=5;142=1000},,,
20117,,100603,22,3280,,累计充值328元,{2530=1;537=1;19=888;7364=10;7363=20;133=3000;2181=1;521=1288;142=2000},,,
20118,,100603,22,6480,,累计充值648元,{2463=1;7325=12;994=18;124=10000;529=20000;152=5000;151=30000;161=4000;142=3000},,,
20119,,100603,22,10000,,累计充值1000元,{rmb=3280000;6051=100;6052=100;6053=100;6054=100;501=1000},,,
20120,,100603,22,15000,,累计充值1500元,{2462=1;967=100;966=100;4000=100000;851=20000;850=40000;142=5000},,,
20121,,100603,22,20000,,累计充值2000元,{2467=1;112=5000;111=20000;coin1=40000;coin2=40000;coin10=40000;coin6=40000;604=30000;603=30000;161=10000},,,
20122,,100603,22,40000,,累计充值4000元,{7325=30;994=30;142=5000;124=4000;6071=2000;930=5000;451=20000;452=10000},,,
20123,,100603,22,50000,,累计充值5000元,{967=200;6071=3000;2153=20;2152=40;2181=5;521=8888;7364=20;133=5000;161=20000;142=10000},,,
20124,,100603,22,60000,,累计充值6000元,{4000=300000;7364=30;124=20000;529=900000;talent_point=1000;453=40000;501=2000;6059=200},,,
20125,,100603,22,88880,,累计充值8888元,{502=18888;521=18888;161=28888;850=88888;851=58888;7362=100;7363=50;7364=40;133=8888;142=18888;967=288;881=28888;880=28888;879=28888;878=28888;877=28888;876=28888;875=28888;874=28888;873=28888;872=28888;871=28888;870=28888},,,
,,,,,,,,,,
,惊喜捞一捞-每日完成,,,,,,,,,
23411,每日充值6元,23401,22,6,{daily=1},每日充值6元,{8122=5;gold=20000},,0,recharge
23412,每日充值30元,23401,22,30,{daily=1},每日充值30元,{8122=10;gold=50000},,0,recharge
23413,每日充值68元,23401,22,68,{daily=1},每日充值68元,{8122=20;8125=50},,0,recharge
23414,每日充值128元,23401,22,128,{daily=1},每日充值128元,{8122=30;8125=100},,0,recharge
23415,每日充值328元,23401,22,328,{daily=1},每日充值328元,{8122=50;8126=30},,0,recharge
23416,每日充值648元,23401,22,648,{daily=1},每日充值648元,{8122=100;8126=50;8127=20},,0,recharge
,,,,,,,,,,
,启示之塔-每日完成,,,,,,,,,
23511,每日充值6元,23500,22,6,{daily=1},每日充值6元,{8121=5;gold=20000},,0,recharge
23512,每日充值30元,23500,22,30,{daily=1},每日充值30元,{8121=10;gold=50000},,0,recharge
23513,每日充值68元,23500,22,68,{daily=1},每日充值68元,{8121=20},,0,recharge
23514,每日充值128元,23500,22,128,{daily=1},每日充值128元,{8121=30},,0,recharge
23515,每日充值328元,23500,22,328,{daily=1},每日充值328元,{8121=50},,0,recharge
23516,每日充值648元,23500,22,648,{daily=1},每日充值648元,{8121=100;502=5},,0,recharge
,,,,,,,,,,
,礼盒转转乐任务-每日任务 huodongID=103101,,,,,,,,,
23611,每日充值6元,103101,22,6,{daily=1},每日充值6元,{8128=5;gold=20000},,0,recharge
23612,每日充值30元,103101,22,30,{daily=1},每日充值30元,{8128=10;gold=50000},,0,recharge
23613,每日充值68元,103101,22,68,{daily=1},每日充值68元,{8128=20},,0,recharge
23614,每日充值128元,103101,22,128,{daily=1},每日充值128元,{8128=30},,0,recharge
23615,每日充值328元,103101,22,328,{daily=1},每日充值328元,{8128=50},,0,recharge
23616,每日充值648元,103101,22,648,{daily=1},每日充值648元,{8128=100;502=5},,0,recharge
,,,,,,,,,,
,好运抽奖-每日完成,,,,,,,,,
23711,每日充值6元,104003,22,6,{daily=1},每日充值6元,{8120=5;gold=20000},,0,recharge
23712,每日充值30元,104003,22,30,{daily=1},每日充值30元,{8120=10;gold=50000},,0,recharge
23713,每日充值68元,104003,22,68,{daily=1},每日充值68元,{8120=20},,0,recharge
23714,每日充值128元,104003,22,128,{daily=1},每日充值128元,{8120=30},,0,recharge
23715,每日充值328元,104003,22,328,{daily=1},每日充值328元,{8120=50},,0,recharge
23716,每日充值648元,104003,22,648,{daily=1},每日充值648元,{8120=100;502=5},,0,recharge
,,,,,,,,,,
,七夕活动任务,,,,,,,,,
24001,每日登录,106001,15,1,,每日登录游戏,{gold=10000},,0,
24002,完成5场普通关卡,106001,29,5,{daily=1},完成5场普通关卡战斗,{gold=20000},,0,gate
