变量名,变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
301331413,,,,,,confusion,,,2,108,,,,,,1,1,,,battle/buff_icon/logo_hl.png,,buff/hunluan/hunluan.skel,<hunluan_loop>,,,1,,{x=0;y=-280},,,,,,,,,,,,battle/txt/txt_hl.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301341411,,,,,,,,,,,,,<632125>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=10;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=25000;holder=1;caster=2;cfgId=301341415;lifeRound=5}>;<{value=15000;holder=1;caster=2;cfgId=301341416;lifeRound=5}>;<{value=40000;caster=2;holder=1;cfgId=301341417;prob=1;lifeRound=5}>;<{value=1000;caster=2;holder=1;cfgId=301341412;prob=1;lifeRound=5}>>}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
301341412,,,,,,addMp1,,,,,,,,<301341414>,,1,1,,,,,buff/chaofeng/beichaofeng.skel,<beichaofeng_loop>,,,1,,{x=0;y=-300},,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
301341413,,,,,,mp1Recover,,,,,102,,,,,1,1,,,battle/buff_icon/logo_nqhf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
301341414,,,,,,stun,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
301341415,,,,,,strike,,,,1006,,,,,,2,3,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301341416,,,,,,damageAdd,,,,1005,,,,,,2,3,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301341417,,,,,,strikeDamage,,,,1007,,,,,,2,3,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301431411,,,,,,,,,,70019,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=8;effectFuncs=<castBuff;castBuff;castBuff>;onSkillType=1;funcArgs=<<{value=9999999999;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude(301431412)|random(1)};cfgId=301431412;prob=1;lifeRound=99}>;<{value=5000;caster=2;holder=1;cfgId=301431414;prob=1;lifeRound=2}>;<{value=8000;caster=2;holder=1;cfgId=301431415;prob=1;lifeRound=2}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
301431412,,,,,,freeze,,,2,102,102,,,,,1,1,,,battle/buff_icon/logo_bd.png,,buff/bingdong/bingdong.skel,<bingdong_loop>,,,,,,,buff/bingdong/bingdong.skel,bingdong_bao,,,,,,,{pos=0;aniName=bingdong_end;res=buff/bingdong/bingdong.skel},{typ=pause},battle/txt/txt_bd.png,11,,,,,,,,,,{2=<0.2;0.2;1;1>},,,,1,,,,,,,,<1;10>,,,,,,,,
301431413,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=3;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=5000;caster=2;holder=1;cfgId=301431414;prob=self:hasBuff(1070131) and 1 or 0;lifeRound=1}>;<{value=8000;caster=2;holder=1;cfgId=301431415;prob=self:hasBuff(1070131) and 1 or 0;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
301431414,,,,,,damageAdd,,,,1005,102,,,,,,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
301431415,,,,,,damageSub,,,,1025,102,,,,,,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
301441411,,,,,,,,,,,,,<3241611;3241612>,<3241611;3241612>,,1,1,,,battle/buff_icon/logo_tx.png,,buff/chaofeng/beichaofeng.skel,<beichaofeng_loop>,,,1,,{x=0;y=-300},,,,,,,,,,,,battle/txt/txt_cf.png,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder={input=enemyForce | nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)};cfgId=301441412;prob=1;lifeRound=999}>;<{value=target:hpMax();caster=2;holder={input=enemyForce | nodead;process=buffDifferExclude('id',{301441412})};cfgId=301441414;prob=1;lifeRound=999}>>};2={triggerPoint=3;onSomeFlag=<less(countObjByBuff(1,{301441412},{}),1) and isStandaloneSceneClear()>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder={input=enemyForce | nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)};cfgId=301441412;prob=1;lifeRound=999}>;<{value=target:hpMax();caster=2;holder={input=enemyForce | nodead;process=buffDifferExclude('id',{301441412})};cfgId=301441414;prob=1;lifeRound=999}>>}}",,2,,,,,,,,,,,,<{delay=0;bkCsv=csv.stage.qlmbing}>,,<1;10>,,,,,,,,
301441412,,,,,,,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=-target2:Bspeed()*0.9;cfgId=301441413;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>>}},,,,,,,,1,,,,,,,<9999;9998>,,,,,,,,,
301441413,,,,,,speed,,,,71007,,,,,,1,1,,,battle/buff_icon/logo_ls2.png,,buff/qiuleimu_buff/qlm_zhuilie.skel,<zhuilie_loop>,,,1,,{x=0;y=-200},,,,,,,,,,,,battle/txt/txt_ls2.png,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=301441416;prob=1;lifeRound=999}>>}},,,,,,,,1,,,,,,,<9999;9998>,,,,,,,,,
301441414,,,,,,freeze,,,,71007,,,,,,1,1,,,battle/buff_icon/logo_bd.png,,buff/bingdong/bingdong.skel,<bingdong_loop>,,,,,,,buff/bingdong/bingdong.skel,bingdong_bao,,,,,,,{pos=0;aniName=bingdong_end;res=buff/bingdong/bingdong.skel},{list=<{args={buffId=301441413;switch=2;extraArgs=<0.2;0.2;1;1>};playType=1;typ=shader};{args={lifetime=200};playType=1;typ=wait};{playType=1;typ=pause}>},battle/txt/txt_bd.png,11,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;cfgId=301441415;value=<1;1;1>;caster=2;holder=1;bond=1;prob=1}>>}},,,,,,,,1,,,,,,,<9999;9998>,<1;10>,,,,,,,,
301441415,,,,,,stealth,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999;9998>,,,,,,,,,
301441416,,,,,,,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=32;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder={input=enemyForce | nodead;process=random(12)};cfgId=301441417;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999;9998>,,,,,,,,,
301441417,,,,,,kill,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999;9998>,,,,,,,,,
302021411,,,,,,ultimateAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_bssh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bsshtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302021412,,,,,,mp1Recover,,,,,102,,,,,1,1,,,battle/buff_icon/logo_nqhf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302021413,,,,,,speed,,,,,102,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302111411,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.7)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=782;caster=1;holder=1;cfgId=302111412;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.3;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302111412,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.4)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=783;caster=1;holder=1;cfgId=302111413;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.4;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302111413,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302111414,,,,,,addMp1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302111415,,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
302112411,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.7)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=2;caster=2;holder=1;cfgId=302112412;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.3;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302112412,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.4)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=3;caster=1;holder=1;cfgId=302112413;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.4;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302112413,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302113411,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.7)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=1292;caster=2;holder=1;cfgId=302113412;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.3;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302113412,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.4)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=1293;caster=1;holder=1;cfgId=302113413;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.4;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302113413,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302114411,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.7)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=3282;caster=2;holder=1;cfgId=302114412;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.3;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302114412,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.4)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=3283;caster=1;holder=1;cfgId=302114413;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.4;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302114413,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302115411,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.7)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=2012;caster=2;holder=1;cfgId=302115412;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.3;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302115412,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.4)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=2013;caster=1;holder=1;cfgId=302115413;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.4;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302115413,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302116411,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.7)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=2472;caster=2;holder=1;cfgId=302116412;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.3;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302116412,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.4)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=2473;caster=1;holder=1;cfgId=302116413;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=302111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.4;caster=1;holder=1;cfgId=302111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302116413,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302131411,,,,,,addMp1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,{0={triggerPoint=5}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302131412,,,,,,speed,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302241411,,,,,,damageDodge,,,2,,,,,,,1,1,,,battle/buff_icon/icon_sbts.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sbts.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=32;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=2;value=<1;3;<2>>;holder=1;caster=1;prob=target:hasBuffGroup(c.kongzhi1_fly_oc()) and 0 or 1;cfgId=302241412}>>}},,,,,,,,,,,,,,,,,,,,,,,,
302241412,,,,,,shiftPos,,,,10,,,,,,,1,,FALSE,battle/buff_icon/logo_zs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{triggerEffect={onceEffectAniName=effect;textResPath=battle/txt/txt_mysw.png;onceEffectResPath=buff/miansi/miansi.skel}},,,<1;10>,,,,,,,,
302241413,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=5;cfgId=302241414;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
302241414,,,,,,,,,2,,,,,<302241411>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302321411,,,,,,addMp1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302421411,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=14;onSomeFlag=<(target:eqATKNature(2)) or false>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=2;holder=1;value=<1>;caster=15;cfgId=302421412}>>}},,,,,,,,,,,,,,,,,,,,,,,,
302421412,,,,,,immuneDamage,,,,,,,,,,1,1,,,battle/buff_icon/logo_mysh.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302421413,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=10;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=1;caster=1;cfgId=302421414;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
302421414,,,,,,,,,,,,,,<302421412>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302421415,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=14;onSomeFlag=<(target:eqATKNature(5)) or false>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=2;holder=1;value=<1>;caster=15;cfgId=302421412}>>}},,,,,,,,,,,,,,,,,,,,,,,,
302421416,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=14;onSomeFlag=<(target:eqATKNature(6)) or false>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=2;holder=1;value=<1>;caster=15;cfgId=302421412}>>}},,,,,,,,,,,,,,,,,,,,,,,,
302431411,,,,,,,,,2,,,,<1070153>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
302431412,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=13;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;holder=11;caster=2;cfgId=302431416;lifeRound=999}>;<{lifeRound=999;holder=11;value=<1200;2000>;caster=2;cfgId=302431417}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
302431413,,,,,,reborn,,,2,,,,,,,1,1,,,battle/buff_icon/logo_hnsh.png,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=12};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;holder=1;value=<99;1>;caster=1;cfgId=1271312}>>}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
302431414,,,,,,kill,,,,1020011,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<9999>,<1;10>,,,,,,,,
302431415,,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=10}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
302431416,,,,,,,,,,1020011,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=5;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;holder=1;value=<1200;2000>;caster=1;cfgId=302431417}>>}},,,,,,,,1,,,,,,,<9999>,<1;10>,,,,,,,,
302431417,,,,,,escape,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
303021411,,,,,,addMp1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
303021412,,,,,,speed,,,,,102,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
303021413,,,,,,damageAdd,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
303111411,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.7)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=1302;caster=1;holder=1;cfgId=303111412;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=303111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.3;caster=1;holder=1;cfgId=303111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
303111412,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<less(target:hp()/target:hpMax(),0.4)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=1303;caster=1;holder=1;cfgId=303111413;prob=1;lifeRound=999}>;<{value=1000;caster=1;holder=1;cfgId=303111414;prob=1;lifeRound=1}>;<{value=target2:hpMax()*0.4;caster=1;holder=1;cfgId=303111415;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
303111413,,,,,,changeUnit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jh.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
303111414,,,,,,addMp1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
303111415,,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
