变量名,icon,room,boxIndex,monster,pointC,monsterType,fightC,desc,name,group,weight,type,theme,drops,buff,event,__version
1556,city/adventure/random_tower/icon/img_kndr@.png,136,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1557,city/adventure/random_tower/icon/img_kndr@.png,136,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1558,city/adventure/random_tower/icon/icon_wz.png,137,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1559,city/adventure/random_tower/icon/icon_sj.png,137,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1560,city/adventure/random_tower/icon/img_ptdr@.png,137,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1561,city/adventure/random_tower/icon/img_ptdr@.png,137,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1562,city/adventure/random_tower/icon/img_kndr@.png,137,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1563,city/adventure/random_tower/icon/img_kndr@.png,137,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1564,city/adventure/random_tower/icon_bx.png,137,7,,,,,不经意间发现的宝箱,宝箱,,,3,<4;1004>,,,,
1565,city/adventure/random_tower/icon/icon_wz.png,138,,,,,,,战斗补给,,,2,<4;1004>,,<<4;100>>,,
1566,city/adventure/random_tower/icon/icon_wz.png,138,,,,,,,战斗补给,,,2,<4;1004>,,<<5;100>>,,
1567,city/adventure/random_tower/icon/icon_sj.png,138,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1568,city/adventure/random_tower/icon/img_ptdr@.png,138,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1569,city/adventure/random_tower/icon/img_ptdr@.png,138,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1570,city/adventure/random_tower/icon/img_kndr@.png,138,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1571,city/adventure/random_tower/icon/img_kndr@.png,138,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1572,city/adventure/random_tower/icon/img_kndr@.png,139,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1573,city/adventure/random_tower/icon/img_boss@.png,139,,1024,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1574,city/adventure/random_tower/icon/img_boss@.png,139,,1024,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1575,city/adventure/random_tower/icon/img_boss@.png,139,,1024,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1576,city/adventure/random_tower/icon/icon_sj.png,140,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<13;100>;<21;1000>;<22;500>;<23;100>;<31;1000>;<32;500>;<33;100>;<41;1000>;<42;500>;<43;100>;<51;1000>;<52;500>;<53;100>;<61;1000>;<62;500>;<63;100>;<99;1>>,
1577,city/adventure/random_tower/icon/icon_wz.png,141,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1578,city/adventure/random_tower/icon/icon_wz.png,141,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1579,city/adventure/random_tower/icon/icon_sj.png,141,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<13;100>;<21;1000>;<22;500>;<23;100>;<31;1000>;<32;500>;<33;100>;<41;1000>;<42;500>;<43;100>;<51;1000>;<52;500>;<53;100>;<61;1000>;<62;500>;<63;100>;<99;1>>,
1580,city/adventure/random_tower/icon/icon_sj.png,141,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<1;100>;<2;100>;<3;100>;<4;100>>,
1581,city/adventure/random_tower/icon/img_kndr@.png,141,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1582,city/adventure/random_tower/icon/icon_wz.png,142,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1583,city/adventure/random_tower/icon/icon_sj.png,142,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<6;100>>,
1584,city/adventure/random_tower/icon/img_jddr@.png,142,,1021,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1585,city/adventure/random_tower/icon/img_ptdr@.png,142,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1586,city/adventure/random_tower/icon/img_jddr@.png,143,,1021,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1587,city/adventure/random_tower/icon/img_jddr@.png,143,,1021,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1588,city/adventure/random_tower/icon/img_ptdr@.png,143,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1589,city/adventure/random_tower/icon/img_ptdr@.png,143,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1590,city/adventure/random_tower/icon/img_jddr@.png,144,,1021,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1591,city/adventure/random_tower/icon/img_jddr@.png,144,,1021,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1592,city/adventure/random_tower/icon/img_ptdr@.png,144,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1593,city/adventure/random_tower/icon/img_ptdr@.png,144,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1594,city/adventure/random_tower/icon/img_ptdr@.png,145,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1595,city/adventure/random_tower/icon/img_kndr@.png,145,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1596,city/adventure/random_tower/icon/img_kndr@.png,145,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1597,city/adventure/random_tower/icon/img_kndr@.png,145,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1598,city/adventure/random_tower/icon/icon_wz.png,146,,,,,,,属性加成,,,2,<4;1004>,,<<1;100>;<2;50>>,,
1599,city/adventure/random_tower/icon/img_ptdr@.png,146,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1600,city/adventure/random_tower/icon/img_kndr@.png,146,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1601,city/adventure/random_tower/icon/img_kndr@.png,146,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1602,city/adventure/random_tower/icon/img_kndr@.png,146,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1603,city/adventure/random_tower/icon/icon_wz.png,147,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1604,city/adventure/random_tower/icon/icon_sj.png,147,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1605,city/adventure/random_tower/icon/img_ptdr@.png,147,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1606,city/adventure/random_tower/icon/img_ptdr@.png,147,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1607,city/adventure/random_tower/icon/img_kndr@.png,147,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1608,city/adventure/random_tower/icon/img_kndr@.png,147,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1609,city/adventure/random_tower/icon/icon_wz.png,148,,,,,,,战斗补给,,,2,<4;1004>,,<<4;100>>,,
1610,city/adventure/random_tower/icon/icon_wz.png,148,,,,,,,战斗补给,,,2,<4;1004>,,<<5;100>>,,
1611,city/adventure/random_tower/icon/icon_sj.png,148,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1612,city/adventure/random_tower/icon/img_ptdr@.png,148,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1613,city/adventure/random_tower/icon/img_ptdr@.png,148,,1022,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1614,city/adventure/random_tower/icon/img_kndr@.png,148,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1615,city/adventure/random_tower/icon/img_kndr@.png,148,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1616,city/adventure/random_tower/icon/img_kndr@.png,149,,1023,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1617,city/adventure/random_tower/icon/img_boss@.png,149,,1024,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1618,city/adventure/random_tower/icon/img_boss@.png,149,,1024,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1619,city/adventure/random_tower/icon/img_boss@.png,149,,1024,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1620,city/adventure/random_tower/icon_hhbx.png,150,18,,,,,跨越巨大挑战后才会配拥有此回报,豪华宝箱,,,3,<4;1004>,,,,
1621,city/adventure/random_tower/icon/icon_wz.png,151,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1622,city/adventure/random_tower/icon/icon_wz.png,151,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1623,city/adventure/random_tower/icon/icon_sj.png,151,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<13;100>;<21;1000>;<22;500>;<23;100>;<31;1000>;<32;500>;<33;100>;<41;1000>;<42;500>;<43;100>;<51;1000>;<52;500>;<53;100>;<61;1000>;<62;500>;<63;100>;<99;1>>,
1624,city/adventure/random_tower/icon/icon_sj.png,151,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<1;100>;<2;100>;<3;100>;<4;100>>,
1625,city/adventure/random_tower/icon/img_kndr@.png,151,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1626,city/adventure/random_tower/icon/icon_wz.png,152,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1627,city/adventure/random_tower/icon/icon_sj.png,152,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<6;100>>,
1628,city/adventure/random_tower/icon/img_jddr@.png,152,,1031,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1629,city/adventure/random_tower/icon/img_ptdr@.png,152,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1630,city/adventure/random_tower/icon/img_jddr@.png,153,,1031,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1631,city/adventure/random_tower/icon/img_jddr@.png,153,,1031,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1632,city/adventure/random_tower/icon/img_ptdr@.png,153,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1633,city/adventure/random_tower/icon/img_ptdr@.png,153,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1634,city/adventure/random_tower/icon/img_jddr@.png,154,,1031,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1635,city/adventure/random_tower/icon/img_jddr@.png,154,,1031,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1636,city/adventure/random_tower/icon/img_ptdr@.png,154,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1637,city/adventure/random_tower/icon/img_ptdr@.png,154,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1638,city/adventure/random_tower/icon/img_ptdr@.png,155,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1639,city/adventure/random_tower/icon/img_kndr@.png,155,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1640,city/adventure/random_tower/icon/img_kndr@.png,155,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1641,city/adventure/random_tower/icon/img_kndr@.png,155,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1642,city/adventure/random_tower/icon/icon_wz.png,156,,,,,,,属性加成,,,2,<4;1004>,,<<1;100>;<2;50>>,,
1643,city/adventure/random_tower/icon/img_ptdr@.png,156,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1644,city/adventure/random_tower/icon/img_kndr@.png,156,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1645,city/adventure/random_tower/icon/img_kndr@.png,156,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1646,city/adventure/random_tower/icon/img_kndr@.png,156,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1647,city/adventure/random_tower/icon/icon_wz.png,157,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1648,city/adventure/random_tower/icon/icon_sj.png,157,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1649,city/adventure/random_tower/icon/img_ptdr@.png,157,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1650,city/adventure/random_tower/icon/img_ptdr@.png,157,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1651,city/adventure/random_tower/icon/img_kndr@.png,157,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1652,city/adventure/random_tower/icon/img_kndr@.png,157,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1653,city/adventure/random_tower/icon_bx.png,157,8,,,,,不经意间发现的宝箱,宝箱,,,3,<4;1004>,,,,
1654,city/adventure/random_tower/icon/icon_wz.png,158,,,,,,,战斗补给,,,2,<4;1004>,,<<4;100>>,,
1655,city/adventure/random_tower/icon/icon_wz.png,158,,,,,,,战斗补给,,,2,<4;1004>,,<<5;100>>,,
1656,city/adventure/random_tower/icon/icon_sj.png,158,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1657,city/adventure/random_tower/icon/img_ptdr@.png,158,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1658,city/adventure/random_tower/icon/img_ptdr@.png,158,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1659,city/adventure/random_tower/icon/img_kndr@.png,158,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1660,city/adventure/random_tower/icon/img_kndr@.png,158,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1661,city/adventure/random_tower/icon/img_kndr@.png,159,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1662,city/adventure/random_tower/icon/img_boss@.png,159,,1034,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1663,city/adventure/random_tower/icon/img_boss@.png,159,,1034,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1664,city/adventure/random_tower/icon/img_boss@.png,159,,1034,,4,0.8,极为艰难的力量在前方,霸主,,,1,<4;1004>,,,,
1665,city/adventure/random_tower/icon/icon_sj.png,160,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<6;100>>,
1666,city/adventure/random_tower/icon/icon_wz.png,161,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1667,city/adventure/random_tower/icon/icon_wz.png,161,,,,,,,战斗效果,,,2,<4;1004>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
1668,city/adventure/random_tower/icon/icon_sj.png,161,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<13;100>;<21;1000>;<22;500>;<23;100>;<31;1000>;<32;500>;<33;100>;<41;1000>;<42;500>;<43;100>;<51;1000>;<52;500>;<53;100>;<61;1000>;<62;500>;<63;100>;<99;1>>,
1669,city/adventure/random_tower/icon/icon_sj.png,161,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<1;100>;<2;100>;<3;100>;<4;100>>,
1670,city/adventure/random_tower/icon/img_kndr@.png,161,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1671,city/adventure/random_tower/icon/icon_wz.png,162,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1672,city/adventure/random_tower/icon/icon_sj.png,162,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<6;100>>,
1673,city/adventure/random_tower/icon/img_jddr@.png,162,,1031,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1674,city/adventure/random_tower/icon/img_ptdr@.png,162,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1675,city/adventure/random_tower/icon/icon_sj.png,163,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<1;100>;<2;100>;<3;100>;<4;100>>,
1676,city/adventure/random_tower/icon/img_jddr@.png,163,,1031,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1677,city/adventure/random_tower/icon/img_ptdr@.png,163,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1678,city/adventure/random_tower/icon/img_kndr@.png,163,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1679,city/adventure/random_tower/icon/icon_wz.png,164,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1680,city/adventure/random_tower/icon/img_jddr@.png,164,,1031,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<4;1004>,,,,
1681,city/adventure/random_tower/icon/img_ptdr@.png,164,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1682,city/adventure/random_tower/icon/img_kndr@.png,164,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1683,city/adventure/random_tower/icon/img_ptdr@.png,165,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1684,city/adventure/random_tower/icon/img_kndr@.png,165,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1685,city/adventure/random_tower/icon/img_kndr@.png,165,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1686,city/adventure/random_tower/icon/img_kndr@.png,165,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1687,city/adventure/random_tower/icon/icon_wz.png,166,,,,,,,属性加成,,,2,<4;1004>,,<<1;100>;<2;50>>,,
1688,city/adventure/random_tower/icon/img_ptdr@.png,166,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1689,city/adventure/random_tower/icon/img_kndr@.png,166,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1690,city/adventure/random_tower/icon/img_kndr@.png,166,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1691,city/adventure/random_tower/icon/img_kndr@.png,166,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1692,city/adventure/random_tower/icon/icon_wz.png,167,,,,,,,属性加成,,,2,<4;1004>,,<<2;100>;<3;30>>,,
1693,city/adventure/random_tower/icon/icon_sj.png,167,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1694,city/adventure/random_tower/icon/img_ptdr@.png,167,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1695,city/adventure/random_tower/icon/img_ptdr@.png,167,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1696,city/adventure/random_tower/icon/img_kndr@.png,167,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1697,city/adventure/random_tower/icon/img_kndr@.png,167,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1698,city/adventure/random_tower/icon/icon_wz.png,168,,,,,,,战斗补给,,,2,<4;1004>,,<<4;100>>,,
1699,city/adventure/random_tower/icon/icon_wz.png,168,,,,,,,战斗补给,,,2,<4;1004>,,<<5;100>>,,
1700,city/adventure/random_tower/icon/icon_sj.png,168,,,,,,谁也不知道会发生什么,事件,,,4,<4;1004>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
1701,city/adventure/random_tower/icon/img_ptdr@.png,168,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1702,city/adventure/random_tower/icon/img_ptdr@.png,168,,1032,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<4;1004>,,,,
1703,city/adventure/random_tower/icon/img_kndr@.png,168,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1704,city/adventure/random_tower/icon/img_kndr@.png,168,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
1705,city/adventure/random_tower/icon/img_kndr@.png,169,,1033,,3,,请谨慎挑选对手,困难的敌人,,,1,<4;1004>,,,,
