变量名,skillLevel,starEnd,starStart,advanceEnd,advanceStart,levelEnd,levelStart,room,theme,zawake,hpC,damageC,specialDamageC,defenceC,specialDefenceC,speedC,extraSkill,__version
2189,100,12,12,19,18,124,121,189,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2190,115,12,12,19,18,124,121,190,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2191,115,12,12,19,18,124,121,191,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2192,115,12,12,19,18,124,121,192,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2193,115,12,12,19,18,124,121,193,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2194,115,12,12,19,18,124,121,194,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2195,120,12,12,19,18,124,121,195,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2196,120,12,12,19,18,124,121,196,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2197,120,12,12,19,18,124,121,197,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2198,125,12,12,19,18,124,121,198,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2199,125,12,12,19,18,124,121,199,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
2200,129,12,12,19,18,124,121,200,<3;1003>,<1;1;1;1;0;0;0;0>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<3.5;3.85;4.38;5.25>,<<83020;83021>;<83020;83021>;<83020;83021;83022;83023;83024>;<83020;83021;83022;83023;83024;83025;83026>>,
3001,1,9,8,3,2,88,85,1,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3002,1,9,8,3,2,88,85,2,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3003,1,9,8,3,2,88,85,3,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3004,1,9,8,3,2,88,85,4,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3005,2,9,8,3,2,88,85,5,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3006,2,9,8,4,3,88,85,6,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3007,2,9,8,4,3,88,85,7,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3008,2,9,8,4,3,88,85,8,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3009,2,9,8,4,3,88,85,9,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3010,3,9,8,4,3,88,85,10,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3011,3,9,8,4,3,88,85,11,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3012,3,9,8,4,3,88,85,12,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3013,3,9,8,4,3,88,85,13,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3014,3,9,8,5,4,88,85,14,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3015,4,9,8,5,4,88,85,15,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3016,4,9,8,5,4,88,85,16,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3017,4,9,8,5,4,88,85,17,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3018,4,9,8,5,4,88,85,18,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3019,4,9,8,5,4,88,85,19,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3020,5,9,8,6,5,88,85,20,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3021,5,10,9,6,5,92,89,21,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3022,5,10,9,6,5,92,89,22,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3023,5,10,9,6,5,92,89,23,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3024,5,10,9,6,5,92,89,24,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3025,6,10,9,6,5,92,89,25,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3026,6,10,9,7,6,92,89,26,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3027,6,10,9,7,6,92,89,27,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3028,6,10,9,7,6,92,89,28,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3029,6,10,9,7,6,92,89,29,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3030,7,10,9,7,6,92,89,30,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3031,7,10,9,7,6,92,89,31,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3032,7,10,9,7,6,92,89,32,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3033,7,10,9,8,7,92,89,33,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3034,7,10,9,8,7,92,89,34,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3035,8,10,9,8,7,92,89,35,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3036,8,10,9,8,7,92,89,36,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3037,8,10,9,8,7,92,89,37,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3038,8,10,9,9,8,92,89,38,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3039,8,10,9,9,8,92,89,39,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3040,9,10,9,9,8,92,89,40,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3041,9,11,10,9,8,96,93,41,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3042,9,11,10,9,8,96,93,42,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3043,9,11,10,10,9,96,93,43,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3044,9,11,10,10,9,96,93,44,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3045,10,11,10,10,9,96,93,45,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3046,10,11,10,10,9,96,93,46,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3047,10,11,10,10,9,96,93,47,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3048,10,11,10,11,10,96,93,48,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3049,10,11,10,11,10,96,93,49,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3050,11,11,10,11,10,96,93,50,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3051,11,11,10,11,10,96,93,51,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3052,11,11,10,11,10,96,93,52,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3053,11,11,10,12,11,96,93,53,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3054,11,11,10,12,11,96,93,54,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3055,12,11,10,12,11,96,93,55,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3056,12,11,10,12,11,96,93,56,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3057,12,11,10,12,11,96,93,57,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3058,12,11,10,13,12,96,93,58,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3059,12,11,10,13,12,96,93,59,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3060,13,11,10,13,12,96,93,60,<4;1004>,,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<0.3;0.33;0.375;0.45>,<<83030>;<83030>;<83030>;<83030>>,
3061,13,12,11,13,12,100,97,61,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3062,13,12,11,13,12,100,97,62,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3063,13,12,11,14,13,100,97,63,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3064,13,12,11,14,13,100,97,64,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3065,14,12,11,14,13,100,97,65,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3066,14,12,11,14,13,100,97,66,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3067,14,12,11,14,13,100,97,67,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3068,14,12,11,15,14,100,97,68,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3069,14,12,11,15,14,100,97,69,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3070,15,12,11,15,14,100,97,70,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
3071,15,12,11,15,14,100,97,71,<4;1004>,,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<0.45;0.495;0.564;0.675>,<<83030>;<83030>;<83030;83031>;<83030;83031;83032>>,
