变量名,name,_beizhu,type,activeType,desc,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath
108730,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5008730>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109101,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009101>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109102,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009102>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109103,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009103>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109104,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009104>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109105,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009105>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109106,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009106>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109201,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009201>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109202,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009202>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109203,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009203>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109204,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009204>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109205,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009205>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109206,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009206>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109301,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009301>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109302,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009302>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109303,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009303>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109304,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009304>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109305,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009305>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109306,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009306>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109401,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009401>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109402,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009402>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109403,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009403>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109404,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009404>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109405,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009405>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109406,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009406>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109501,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009501>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109502,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009502>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109503,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009503>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109504,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009504>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109505,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009505>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109506,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009506>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109601,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009601>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109602,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009602>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109603,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009603>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109604,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009604>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109605,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009605>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109606,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5009606>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109701,被动激活,,2,,己方全体精灵免控率和伤害加成提升10%~30%,1,100000,,,<5009701>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109702,被动激活,,2,,每个大回合结束，己方随机一个精灵的血量和怒气获得恢复,1,100000,,,<5009702>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109703,被动激活,,2,,入场时全体隐身1回合且清空敌方所有目标怒气,2,100000,,,<5009703>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109704,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009704>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109705,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009705>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109706,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009706>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109707,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009707>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109708,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009708>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109709,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009709>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109710,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009710>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109711,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009711>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109712,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009712>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109713,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009713>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109714,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009714>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109715,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009715>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109716,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009716>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109717,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009717>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109718,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009718>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109719,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009719>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109720,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009720>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109721,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009721>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109722,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009722>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109723,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009723>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109724,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009724>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109725,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009725>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109726,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009726>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109727,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009727>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109728,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009728>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109729,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009729>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
109730,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5009730>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110101,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010101>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110102,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010102>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110103,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010103>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110104,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010104>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110105,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010105>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110106,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010106>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110201,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010201>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110202,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010202>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110203,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010203>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110204,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010204>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110205,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010205>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110206,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010206>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110301,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010301>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110302,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010302>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110303,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010303>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110304,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010304>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110305,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010305>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110306,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010306>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110401,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010401>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110402,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010402>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110403,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010403>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110404,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010404>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110405,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010405>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110406,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010406>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110501,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010501>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110502,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010502>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110503,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010503>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110504,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010504>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110505,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010505>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110506,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010506>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110601,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010601>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110602,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010602>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110603,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010603>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110604,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010604>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110605,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010605>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110606,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5010606>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110701,被动激活,,2,,己方全体精灵免控率和伤害加成提升10%~30%,1,100000,,,<5010701>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110702,被动激活,,2,,每个大回合结束，己方随机一个精灵的血量和怒气获得恢复,1,100000,,,<5010702>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110703,被动激活,,2,,每个回合用自身10%生命值转为自身20%的伤害加成,2,100000,,,<5010703>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110704,被动激活,,2,,血量小于10%时对敌方全体造成10%血量上限的伤害且50%的概率晕眩1回合,2,100000,,,<5010704>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110705,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010705>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110706,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010706>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110707,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010707>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110708,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010708>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110709,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010709>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110710,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010710>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110711,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010711>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110712,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010712>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110713,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010713>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110714,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010714>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110715,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010715>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110716,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010716>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110717,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010717>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110718,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010718>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110719,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010719>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110720,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010720>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110721,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010721>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110722,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010722>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110723,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010723>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110724,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010724>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110725,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010725>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110726,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010726>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110727,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010727>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110728,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010728>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110729,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010729>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
110730,被动激活,,2,,这是一个神秘的徽章,1,100000,,,<5010730>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111101,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011101>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111102,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011102>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111103,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011103>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111104,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011104>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111105,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011105>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111106,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011106>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111201,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011201>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111202,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011202>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111203,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011203>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111204,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011204>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111205,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011205>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111206,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011206>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111301,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011301>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111302,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011302>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
111303,被动激活,,2,,这是一个神秘的徽章,2,100000,,,<5011303>,,,,,,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
