变量名,markID,_beizhu1,_beizhu2,_beizhu3,_beizhu4,star,attrType1,attrValue1,attrType2,attrValue2,__version
4891,4061,,,,,7,8,1%,,,
4892,4061,,,,,8,8,1.30%,,,
4893,4061,,,,,9,8,1.75%,,,
4894,4061,,,,,10,8,2.20%,,,
4895,4061,,,,,11,8,2.65%,,,
4896,4061,,,,,12,8,3.25%,,,
4897,4071,,,,,1,8,0%,,,
4898,4071,,,,,2,8,0%,,,
4899,4071,,,,,3,8,0.10%,,,
4900,4071,,,,,4,8,0.25%,,,
4901,4071,,,,,5,8,0.40%,,,
4902,4071,,,,,6,8,0.70%,,,
4903,4071,,,,,7,8,1%,,,
4904,4071,,,,,8,8,1.30%,,,
4905,4071,,,,,9,8,1.75%,,,
4906,4071,,,,,10,8,2.20%,,,
4907,4071,,,,,11,8,2.65%,,,
4908,4071,,,,,12,8,3.25%,,,
4909,4081,,,,,1,7,0%,,,
4910,4081,,,,,2,7,0%,,,
4911,4081,,,,,3,7,0.10%,,,
4912,4081,,,,,4,7,0.25%,,,
4913,4081,,,,,5,7,0.40%,,,
4914,4081,,,,,6,7,0.70%,,,
4915,4081,,,,,7,7,1%,,,
4916,4081,,,,,8,7,1.30%,,,
4917,4081,,,,,9,7,1.75%,,,
4918,4081,,,,,10,7,2.20%,,,
4919,4081,,,,,11,7,2.65%,,,
4920,4081,,,,,12,7,3.25%,,,
4921,4091,,,,,1,1,0%,,,
4922,4091,,,,,2,1,0%,,,
4923,4091,,,,,3,1,0.07%,,,
4924,4091,,,,,4,1,0.18%,,,
4925,4091,,,,,5,1,0.28%,,,
4926,4091,,,,,6,1,0.49%,,,
4927,4091,,,,,7,1,0.70%,,,
4928,4091,,,,,8,1,0.91%,,,
4929,4091,,,,,9,1,1.23%,,,
4930,4091,,,,,10,1,1.54%,,,
4931,4091,,,,,11,1,1.86%,,,
4932,4091,,,,,12,1,2.28%,,,
4933,4101,,,,,1,8,0%,,,
4934,4101,,,,,2,8,0%,,,
4935,4101,,,,,3,8,0%,,,
4936,4101,,,,,4,8,0.16%,,,
4937,4101,,,,,5,8,0.48%,,,
4938,4101,,,,,6,8,0.80%,,,
4939,4101,,,,,7,8,1.44%,,,
4940,4101,,,,,8,8,2.08%,,,
4941,4101,,,,,9,8,2.72%,,,
4942,4101,,,,,10,8,3.68%,,,
4943,4101,,,,,11,8,4.64%,,,
4944,4101,,,,,12,8,5.60%,,,
4945,4111,,,,,1,8,0%,,,
4946,4111,,,,,2,8,0%,,,
4947,4111,,,,,3,8,0%,,,
4948,4111,,,,,4,8,0.16%,,,
4949,4111,,,,,5,8,0.48%,,,
4950,4111,,,,,6,8,0.80%,,,
4951,4111,,,,,7,8,1.44%,,,
4952,4111,,,,,8,8,2.08%,,,
4953,4111,,,,,9,8,2.72%,,,
4954,4111,,,,,10,8,3.68%,,,
4955,4111,,,,,11,8,4.64%,,,
4956,4111,,,,,12,8,5.60%,,,
4957,4121,,,,,1,7,0%,,,
4958,4121,,,,,2,7,0%,,,
4959,4121,,,,,3,7,0%,,,
4960,4121,,,,,4,7,0.16%,,,
4961,4121,,,,,5,7,0.48%,,,
4962,4121,,,,,6,7,0.80%,,,
4963,4121,,,,,7,7,1.44%,,,
4964,4121,,,,,8,7,2.08%,,,
4965,4121,,,,,9,7,2.72%,,,
4966,4121,,,,,10,7,3.68%,,,
4967,4121,,,,,11,7,4.64%,,,
4968,4121,,,,,12,7,5.60%,,,
4969,4131,,,,,1,8,0%,,,
4970,4131,,,,,2,8,0%,,,
4971,4131,,,,,3,8,0.10%,,,
4972,4131,,,,,4,8,0.25%,,,
4973,4131,,,,,5,8,0.40%,,,
4974,4131,,,,,6,8,0.70%,,,
4975,4131,,,,,7,8,1%,,,
4976,4131,,,,,8,8,1.30%,,,
4977,4131,,,,,9,8,1.75%,,,
4978,4131,,,,,10,8,2.20%,,,
4979,4131,,,,,11,8,2.65%,,,
4980,4131,,,,,12,8,3.25%,,,
4981,4141,,,,,1,9,0%,,,
4982,4141,,,,,2,9,0%,,,
4983,4141,,,,,3,9,0.10%,,,
4984,4141,,,,,4,9,0.25%,,,
4985,4141,,,,,5,9,0.40%,,,
4986,4141,,,,,6,9,0.70%,,,
4987,4141,,,,,7,9,1%,,,
4988,4141,,,,,8,9,1.30%,,,
4989,4141,,,,,9,9,1.75%,,,
4990,4141,,,,,10,9,2.20%,,,
4991,4141,,,,,11,9,2.65%,,,
4992,4141,,,,,12,9,3.25%,,,
4993,4151,,,,,1,8,0%,,,
4994,4151,,,,,2,8,0%,,,
4995,4151,,,,,3,8,0.10%,,,
4996,4151,,,,,4,8,0.25%,,,
4997,4151,,,,,5,8,0.40%,,,
4998,4151,,,,,6,8,0.70%,,,
4999,4151,,,,,7,8,1%,,,
5000,4151,,,,,8,8,1.30%,,,
5001,4151,,,,,9,8,1.75%,,,
5002,4151,,,,,10,8,2.20%,,,
5003,4151,,,,,11,8,2.65%,,,
5004,4151,,,,,12,8,3.25%,,,
5005,4161,,,,,1,13,0%,,,
5006,4161,,,,,2,13,0%,,,
5007,4161,,,,,3,13,0%,,,
5008,4161,,,,,4,13,0.16%,,,
5009,4161,,,,,5,13,0.48%,,,
5010,4161,,,,,6,13,0.80%,,,
5011,4161,,,,,7,13,1.44%,,,
5012,4161,,,,,8,13,2.08%,,,
5013,4161,,,,,9,13,2.72%,,,
5014,4161,,,,,10,13,3.68%,,,
5015,4161,,,,,11,13,4.64%,,,
5016,4161,,,,,12,13,5.60%,,,
5017,4171,,,,,1,9,0%,,,
5018,4171,,,,,2,9,0%,,,
5019,4171,,,,,3,9,0%,,,
5020,4171,,,,,4,9,0.16%,,,
5021,4171,,,,,5,9,0.48%,,,
5022,4171,,,,,6,9,0.80%,,,
5023,4171,,,,,7,9,1.44%,,,
5024,4171,,,,,8,9,2.08%,,,
5025,4171,,,,,9,9,2.72%,,,
5026,4171,,,,,10,9,3.68%,,,
5027,4171,,,,,11,9,4.64%,,,
5028,4171,,,,,12,9,5.60%,,,
5029,4181,,,,,1,1,0%,,,
5030,4181,,,,,2,1,0%,,,
5031,4181,,,,,3,1,0.07%,,,
5032,4181,,,,,4,1,0.18%,,,
5033,4181,,,,,5,1,0.28%,,,
5034,4181,,,,,6,1,0.49%,,,
5035,4181,,,,,7,1,0.70%,,,
5036,4181,,,,,8,1,0.91%,,,
5037,4181,,,,,9,1,1.23%,,,
5038,4181,,,,,10,1,1.54%,,,
5039,4181,,,,,11,1,1.86%,,,
5040,4181,,,,,12,1,2.28%,,,
5041,4191,,,,,1,7,0%,,,
5042,4191,,,,,2,7,0%,,,
5043,4191,,,,,3,7,0.10%,,,
5044,4191,,,,,4,7,0.25%,,,
5045,4191,,,,,5,7,0.40%,,,
5046,4191,,,,,6,7,0.70%,,,
5047,4191,,,,,7,7,1%,,,
5048,4191,,,,,8,7,1.30%,,,
5049,4191,,,,,9,7,1.75%,,,
5050,4191,,,,,10,7,2.20%,,,
5051,4191,,,,,11,7,2.65%,,,
5052,4191,,,,,12,7,3.25%,,,
5053,4201,,,,,1,8,0%,,,
5054,4201,,,,,2,8,0%,,,
5055,4201,,,,,3,8,0.10%,,,
5056,4201,,,,,4,8,0.25%,,,
5057,4201,,,,,5,8,0.40%,,,
5058,4201,,,,,6,8,0.70%,,,
5059,4201,,,,,7,8,1%,,,
5060,4201,,,,,8,8,1.30%,,,
5061,4201,,,,,9,8,1.75%,,,
5062,4201,,,,,10,8,2.20%,,,
5063,4201,,,,,11,8,2.65%,,,
5064,4201,,,,,12,8,3.25%,,,
5281,4391,,,,,1,7,0%,,,
5282,4391,,,,,2,7,0%,,,
5283,4391,,,,,3,7,0.10%,,,
5284,4391,,,,,4,7,0.25%,,,
5285,4391,,,,,5,7,0.40%,,,
5286,4391,,,,,6,7,0.70%,,,
5287,4391,,,,,7,7,1%,,,
5288,4391,,,,,8,7,1.30%,,,
5289,4391,,,,,9,7,1.75%,,,
5290,4391,,,,,10,7,2.20%,,,
5291,4391,,,,,11,7,2.65%,,,
5292,4391,,,,,12,7,3.25%,,,
5329,4431,,,,,1,8,0%,,,
5330,4431,,,,,2,8,0%,,,
5331,4431,,,,,3,8,0.10%,,,
5332,4431,,,,,4,8,0.25%,,,
5333,4431,,,,,5,8,0.40%,,,
5334,4431,,,,,6,8,0.70%,,,
5335,4431,,,,,7,8,1%,,,
5336,4431,,,,,8,8,1.30%,,,
5337,4431,,,,,9,8,1.75%,,,
5338,4431,,,,,10,8,2.20%,,,
5339,4431,,,,,11,8,2.65%,,,
5340,4431,,,,,12,8,3.25%,,,
5341,4521,,,,,1,8,0%,,,
5342,4521,,,,,2,8,0%,,,
5343,4521,,,,,3,8,0.10%,,,
5344,4521,,,,,4,8,0.25%,,,
5345,4521,,,,,5,8,0.40%,,,
5346,4521,,,,,6,8,0.70%,,,
5347,4521,,,,,7,8,1%,,,
5348,4521,,,,,8,8,1.30%,,,
5349,4521,,,,,9,8,1.75%,,,
5350,4521,,,,,10,8,2.20%,,,
5351,4521,,,,,11,8,2.65%,,,
5352,4521,,,,,12,8,3.25%,,,
5485,4561,,,,,1,7,0%,,,
5486,4561,,,,,2,7,0%,,,
5487,4561,,,,,3,7,0.10%,,,
5488,4561,,,,,4,7,0.25%,,,
5489,4561,,,,,5,7,0.40%,,,
5490,4561,,,,,6,7,0.70%,,,
5491,4561,,,,,7,7,1%,,,
5492,4561,,,,,8,7,1.30%,,,
5493,4561,,,,,9,7,1.75%,,,
5494,4561,,,,,10,7,2.20%,,,
5495,4561,,,,,11,7,2.65%,,,
5496,4561,,,,,12,7,3.25%,,,
5497,4571,,,,,1,9,0%,,,
5498,4571,,,,,2,9,0%,,,
5499,4571,,,,,3,9,0.10%,,,
5500,4571,,,,,4,9,0.25%,,,
5501,4571,,,,,5,9,0.40%,,,
5502,4571,,,,,6,9,0.70%,,,
5503,4571,,,,,7,9,1%,,,
5504,4571,,,,,8,9,1.30%,,,
5505,4571,,,,,9,9,1.75%,,,
5506,4571,,,,,10,9,2.20%,,,
5507,4571,,,,,11,9,2.65%,,,
5508,4571,,,,,12,9,3.25%,,,
5509,4581,,,,,1,13,0%,,,
5510,4581,,,,,2,13,0%,,,
5511,4581,,,,,3,13,0.10%,,,
5512,4581,,,,,4,13,0.25%,,,
5513,4581,,,,,5,13,0.40%,,,
5514,4581,,,,,6,13,0.70%,,,
5515,4581,,,,,7,13,1%,,,
5516,4581,,,,,8,13,1.30%,,,
5517,4581,,,,,9,13,1.75%,,,
5518,4581,,,,,10,13,2.20%,,,
5519,4581,,,,,11,13,2.65%,,,
5520,4581,,,,,12,13,3.25%,,,
5521,4591,,,,,1,13,0%,,,
5522,4591,,,,,2,13,0%,,,
5523,4591,,,,,3,13,0%,,,
5524,4591,,,,,4,13,0.16%,,,
5525,4591,,,,,5,13,0.48%,,,
5526,4591,,,,,6,13,0.80%,,,
5527,4591,,,,,7,13,1.44%,,,
5528,4591,,,,,8,13,2.08%,,,
5529,4591,,,,,9,13,2.72%,,,
5530,4591,,,,,10,13,3.68%,,,
5531,4591,,,,,11,13,4.64%,,,
5532,4591,,,,,12,13,5.60%,,,
5533,4601,,,,,1,7,0%,,,
5534,4601,,,,,2,7,0%,,,
5535,4601,,,,,3,7,0%,,,
5536,4601,,,,,4,7,0.16%,,,
5537,4601,,,,,5,7,0.48%,,,
5538,4601,,,,,6,7,0.80%,,,
5539,4601,,,,,7,7,1.44%,,,
5540,4601,,,,,8,7,2.08%,,,
5541,4601,,,,,9,7,2.72%,,,
5542,4601,,,,,10,7,3.68%,,,
5543,4601,,,,,11,7,4.64%,,,
5544,4601,,,,,12,7,5.60%,,,
5545,4611,,,,,1,1,0%,,,
5546,4611,,,,,2,1,0%,,,
5547,4611,,,,,3,1,0%,,,
5548,4611,,,,,4,1,0.11%,,,
5549,4611,,,,,5,1,0.34%,,,
5550,4611,,,,,6,1,0.56%,,,
5551,4611,,,,,7,1,1.01%,,,
5552,4611,,,,,8,1,1.46%,,,
5553,4611,,,,,9,1,1.90%,,,
5554,4611,,,,,10,1,2.58%,,,
5555,4611,,,,,11,1,3.25%,,,
5556,4611,,,,,12,1,3.92%,,,
5557,4621,,,,,1,7,0%,,,
5558,4621,,,,,2,7,0%,,,
5559,4621,,,,,3,7,0.10%,,,
5560,4621,,,,,4,7,0.25%,,,
5561,4621,,,,,5,7,0.40%,,,
5562,4621,,,,,6,7,0.70%,,,
5563,4621,,,,,7,7,1%,,,
5564,4621,,,,,8,7,1.30%,,,
5565,4621,,,,,9,7,1.75%,,,
5566,4621,,,,,10,7,2.20%,,,
5567,4621,,,,,11,7,2.65%,,,
5568,4621,,,,,12,7,3.25%,,,
5569,4631,,,,,1,1,0%,,,
5570,4631,,,,,2,1,0%,,,
5571,4631,,,,,3,1,0%,,,
5572,4631,,,,,4,1,0.11%,,,
5573,4631,,,,,5,1,0.34%,,,
5574,4631,,,,,6,1,0.56%,,,
5575,4631,,,,,7,1,1.01%,,,
5576,4631,,,,,8,1,1.46%,,,
5577,4631,,,,,9,1,1.90%,,,
5578,4631,,,,,10,1,2.58%,,,
5579,4631,,,,,11,1,3.25%,,,
5580,4631,,,,,12,1,3.92%,,,
5581,4641,,,,,1,13,0%,,,
5582,4641,,,,,2,13,0%,,,
5583,4641,,,,,3,13,0.10%,,,
5584,4641,,,,,4,13,0.25%,,,
5585,4641,,,,,5,13,0.40%,,,
5586,4641,,,,,6,13,0.70%,,,
5587,4641,,,,,7,13,1%,,,
5588,4641,,,,,8,13,1.30%,,,
5589,4641,,,,,9,13,1.75%,,,
5590,4641,,,,,10,13,2.20%,,,
5591,4641,,,,,11,13,2.65%,,,
5592,4641,,,,,12,13,3.25%,,,
5593,4651,,,,,1,1,0%,,,
5594,4651,,,,,2,1,0%,,,
5595,4651,,,,,3,1,0.07%,,,
5596,4651,,,,,4,1,0.18%,,,
5597,4651,,,,,5,1,0.28%,,,
5598,4651,,,,,6,1,0.49%,,,
5599,4651,,,,,7,1,0.70%,,,
5600,4651,,,,,8,1,0.91%,,,
5601,4651,,,,,9,1,1.23%,,,
5602,4651,,,,,10,1,1.54%,,,
5603,4651,,,,,11,1,1.86%,,,
5604,4651,,,,,12,1,2.28%,,,
5605,4661,,,,,1,9,0%,,,
5606,4661,,,,,2,9,0%,,,
5607,4661,,,,,3,9,0.10%,,,
5608,4661,,,,,4,9,0.25%,,,
5609,4661,,,,,5,9,0.40%,,,
5610,4661,,,,,6,9,0.70%,,,
5611,4661,,,,,7,9,1%,,,
5612,4661,,,,,8,9,1.30%,,,
5613,4661,,,,,9,9,1.75%,,,
5614,4661,,,,,10,9,2.20%,,,
5615,4661,,,,,11,9,2.65%,,,
5616,4661,,,,,12,9,3.25%,,,
5617,4671,,,,,1,8,0%,,,
5618,4671,,,,,2,8,0%,,,
5619,4671,,,,,3,8,0.10%,,,
5620,4671,,,,,4,8,0.25%,,,
5621,4671,,,,,5,8,0.40%,,,
5622,4671,,,,,6,8,0.70%,,,
5623,4671,,,,,7,8,1%,,,
5624,4671,,,,,8,8,1.30%,,,
5625,4671,,,,,9,8,1.75%,,,
5626,4671,,,,,10,8,2.20%,,,
5627,4671,,,,,11,8,2.65%,,,
5628,4671,,,,,12,8,3.25%,,,
5833,4851,,,,,1,8,0%,,,
5834,4851,,,,,2,8,0%,,,
5835,4851,,,,,3,8,0.10%,,,
5836,4851,,,,,4,8,0.25%,,,
5837,4851,,,,,5,8,0.40%,,,
5838,4851,,,,,6,8,0.70%,,,
5839,4851,,,,,7,8,1%,,,
5840,4851,,,,,8,8,1.30%,,,
5841,4851,,,,,9,8,1.75%,,,
5842,4851,,,,,10,8,2.20%,,,
5843,4851,,,,,11,8,2.65%,,,
5844,4851,,,,,12,8,3.25%,,,
6301,5241,,,,,1,9,0%,,,
6302,5241,,,,,2,9,0%,,,
6303,5241,,,,,3,9,0.10%,,,
6304,5241,,,,,4,9,0.25%,,,
6305,5241,,,,,5,9,0.40%,,,
6306,5241,,,,,6,9,0.70%,,,
6307,5241,,,,,7,9,1%,,,
6308,5241,,,,,8,9,1.30%,,,
6309,5241,,,,,9,9,1.75%,,,
6310,5241,,,,,10,9,2.20%,,,
6311,5241,,,,,11,9,2.65%,,,
6312,5241,,,,,12,9,3.25%,,,
8413,7001,,,,,1,8,0%,,,
8414,7001,,,,,2,8,0%,,,
8415,7001,,,,,3,8,0.10%,,,
8416,7001,,,,,4,8,0.25%,,,
8417,7001,,,,,5,8,0.40%,,,
8418,7001,,,,,6,8,0.70%,,,
8419,7001,,,,,7,8,1%,,,
8420,7001,,,,,8,8,1.30%,,,
8421,7001,,,,,9,8,1.75%,,,
8422,7001,,,,,10,8,2.20%,,,
8423,7001,,,,,11,8,2.65%,,,
8424,7001,,,,,12,8,3.25%,,,
8425,7011,,,,,1,8,0%,,,
8426,7011,,,,,2,8,0%,,,
8427,7011,,,,,3,8,0%,,,
8428,7011,,,,,4,8,0.16%,,,
8429,7011,,,,,5,8,0.48%,,,
8430,7011,,,,,6,8,0.80%,,,
8431,7011,,,,,7,8,1.44%,,,
8432,7011,,,,,8,8,2.08%,,,
8433,7011,,,,,9,8,2.72%,,,
8434,7011,,,,,10,8,3.68%,,,
8435,7011,,,,,11,8,4.64%,,,
8436,7011,,,,,12,8,5.60%,,,
8437,7021,,,,,1,8,0%,,,
8438,7021,,,,,2,8,0%,,,
8439,7021,,,,,3,8,0%,,,
8440,7021,,,,,4,8,0.16%,,,
8441,7021,,,,,5,8,0.48%,,,
8442,7021,,,,,6,8,0.80%,,,
8443,7021,,,,,7,8,1.44%,,,
8444,7021,,,,,8,8,2.08%,,,
8445,7021,,,,,9,8,2.72%,,,
8446,7021,,,,,10,8,3.68%,,,
8447,7021,,,,,11,8,4.64%,,,
8448,7021,,,,,12,8,5.60%,,,
8449,7031,,,,,1,7,0%,,,
8450,7031,,,,,2,7,0%,,,
8451,7031,,,,,3,7,0%,,,
8452,7031,,,,,4,7,0.16%,,,
8453,7031,,,,,5,7,0.48%,,,
8454,7031,,,,,6,7,0.80%,,,
8455,7031,,,,,7,7,1.44%,,,
8456,7031,,,,,8,7,2.08%,,,
8457,7031,,,,,9,7,2.72%,,,
8458,7031,,,,,10,7,3.68%,,,
8459,7031,,,,,11,7,4.64%,,,
8460,7031,,,,,12,7,5.60%,,,
8461,7041,,,,,1,1,0%,,,
8462,7041,,,,,2,1,0%,,,
8463,7041,,,,,3,1,0%,,,
8464,7041,,,,,4,1,0.11%,,,
8465,7041,,,,,5,1,0.34%,,,
8466,7041,,,,,6,1,0.56%,,,
8467,7041,,,,,7,1,1.01%,,,
8468,7041,,,,,8,1,1.46%,,,
8469,7041,,,,,9,1,1.90%,,,
8470,7041,,,,,10,1,2.58%,,,
8471,7041,,,,,11,1,3.25%,,,
8472,7041,,,,,12,1,3.92%,,,
8473,7051,,,,,1,13,0%,,,
8474,7051,,,,,2,13,0%,,,
8475,7051,,,,,3,13,0%,,,
8476,7051,,,,,4,13,0.16%,,,
8477,7051,,,,,5,13,0.48%,,,
8478,7051,,,,,6,13,0.80%,,,
8479,7051,,,,,7,13,1.44%,,,
8480,7051,,,,,8,13,2.08%,,,
8481,7051,,,,,9,13,2.72%,,,
8482,7051,,,,,10,13,3.68%,,,
8483,7051,,,,,11,13,4.64%,,,
8484,7051,,,,,12,13,5.60%,,,
8485,7061,,,,,1,7,0%,,,
8486,7061,,,,,2,7,0%,,,
8487,7061,,,,,3,7,0%,,,
8488,7061,,,,,4,7,0.16%,,,
8489,7061,,,,,5,7,0.48%,,,
8490,7061,,,,,6,7,0.80%,,,
8491,7061,,,,,7,7,1.44%,,,
8492,7061,,,,,8,7,2.08%,,,
8493,7061,,,,,9,7,2.72%,,,
8494,7061,,,,,10,7,3.68%,,,
8495,7061,,,,,11,7,4.64%,,,
8496,7061,,,,,12,7,5.60%,,,
8497,7071,,,,,1,8,0%,,,
8498,7071,,,,,2,8,0%,,,
8499,7071,,,,,3,8,0%,,,
8500,7071,,,,,4,8,0.16%,,,
8501,7071,,,,,5,8,0.48%,,,
8502,7071,,,,,6,8,0.80%,,,
8503,7071,,,,,7,8,1.44%,,,
8504,7071,,,,,8,8,2.08%,,,
8505,7071,,,,,9,8,2.72%,,,
8506,7071,,,,,10,8,3.68%,,,
8507,7071,,,,,11,8,4.64%,,,
8508,7071,,,,,12,8,5.60%,,,
8509,7081,,,,,1,9,0%,,,
8510,7081,,,,,2,9,0%,,,
8511,7081,,,,,3,9,0%,,,
8512,7081,,,,,4,9,0.16%,,,
8513,7081,,,,,5,9,0.48%,,,
8514,7081,,,,,6,9,0.80%,,,
8515,7081,,,,,7,9,1.44%,,,
8516,7081,,,,,8,9,2.08%,,,
8517,7081,,,,,9,9,2.72%,,,
8518,7081,,,,,10,9,3.68%,,,
8519,7081,,,,,11,9,4.64%,,,
8520,7081,,,,,12,9,5.60%,,,
8521,7091,,,,,1,7,0%,,,
8522,7091,,,,,2,7,0%,,,
8523,7091,,,,,3,7,0%,,,
8524,7091,,,,,4,7,0.16%,,,
8525,7091,,,,,5,7,0.48%,,,
8526,7091,,,,,6,7,0.80%,,,
8527,7091,,,,,7,7,1.44%,,,
8528,7091,,,,,8,7,2.08%,,,
8529,7091,,,,,9,7,2.72%,,,
8530,7091,,,,,10,7,3.68%,,,
8531,7091,,,,,11,7,4.64%,,,
8532,7091,,,,,12,7,5.60%,,,
8533,7101,,,,,1,7,0%,,,
8534,7101,,,,,2,7,0%,,,
8535,7101,,,,,3,7,0%,,,
8536,7101,,,,,4,7,0.16%,,,
8537,7101,,,,,5,7,0.48%,,,
8538,7101,,,,,6,7,0.80%,,,
8539,7101,,,,,7,7,1.44%,,,
8540,7101,,,,,8,7,2.08%,,,
8541,7101,,,,,9,7,2.72%,,,
8542,7101,,,,,10,7,3.68%,,,
8543,7101,,,,,11,7,4.64%,,,
8544,7101,,,,,12,7,5.60%,,,
8545,7111,,,,,1,7,0%,,,
8546,7111,,,,,2,7,0%,,,
8547,7111,,,,,3,7,0%,,,
8548,7111,,,,,4,7,0.16%,,,
8549,7111,,,,,5,7,0.48%,,,
8550,7111,,,,,6,7,0.80%,,,
8551,7111,,,,,7,7,1.44%,,,
8552,7111,,,,,8,7,2.08%,,,
8553,7111,,,,,9,7,2.72%,,,
8554,7111,,,,,10,7,3.68%,,,
8555,7111,,,,,11,7,4.64%,,,
8556,7111,,,,,12,7,5.60%,,,
8557,7121,,,,,1,7,0%,,,
8558,7121,,,,,2,7,0%,,,
8559,7121,,,,,3,7,0%,,,
8560,7121,,,,,4,7,0.16%,,,
8561,7121,,,,,5,7,0.48%,,,
8562,7121,,,,,6,7,0.80%,,,
8563,7121,,,,,7,7,1.44%,,,
8564,7121,,,,,8,7,2.08%,,,
8565,7121,,,,,9,7,2.72%,,,
8566,7121,,,,,10,7,3.68%,,,
8567,7121,,,,,11,7,4.64%,,,
8568,7121,,,,,12,7,5.60%,,,
8569,7131,,,,,1,10,0%,,,
8570,7131,,,,,2,10,0%,,,
8571,7131,,,,,3,10,0%,,,
8572,7131,,,,,4,10,0.16%,,,
8573,7131,,,,,5,10,0.48%,,,
8574,7131,,,,,6,10,0.80%,,,
8575,7131,,,,,7,10,1.44%,,,
8576,7131,,,,,8,10,2.08%,,,
8577,7131,,,,,9,10,2.72%,,,
8578,7131,,,,,10,10,3.68%,,,
8579,7131,,,,,11,10,4.64%,,,
8580,7131,,,,,12,10,5.60%,,,
8581,7141,,,,,1,8,0%,,,
8582,7141,,,,,2,8,0%,,,
8583,7141,,,,,3,8,0%,,,
8584,7141,,,,,4,8,0.16%,,,
8585,7141,,,,,5,8,0.48%,,,
8586,7141,,,,,6,8,0.80%,,,
8587,7141,,,,,7,8,1.44%,,,
8588,7141,,,,,8,8,2.08%,,,
8589,7141,,,,,9,8,2.72%,,,
8590,7141,,,,,10,8,3.68%,,,
8591,7141,,,,,11,8,4.64%,,,
8592,7141,,,,,12,8,5.60%,,,
8593,7151,,,,,1,9,0%,,,
8594,7151,,,,,2,9,0%,,,
8595,7151,,,,,3,9,0%,,,
8596,7151,,,,,4,9,0.16%,,,
8597,7151,,,,,5,9,0.48%,,,
8598,7151,,,,,6,9,0.80%,,,
8599,7151,,,,,7,9,1.44%,,,
8600,7151,,,,,8,9,2.08%,,,
8601,7151,,,,,9,9,2.72%,,,
8602,7151,,,,,10,9,3.68%,,,
8603,7151,,,,,11,9,4.64%,,,
8604,7151,,,,,12,9,5.60%,,,
8605,7161,,,,,1,13,0%,,,
8606,7161,,,,,2,13,0%,,,
8607,7161,,,,,3,13,0%,,,
8608,7161,,,,,4,13,0.16%,,,
8609,7161,,,,,5,13,0.48%,,,
8610,7161,,,,,6,13,0.80%,,,
8611,7161,,,,,7,13,1.44%,,,
8612,7161,,,,,8,13,2.08%,,,
8613,7161,,,,,9,13,2.72%,,,
8614,7161,,,,,10,13,3.68%,,,
8615,7161,,,,,11,13,4.64%,,,
8616,7161,,,,,12,13,5.60%,,,
8617,7171,,,,,1,9,0%,,,
8618,7171,,,,,2,9,0%,,,
8619,7171,,,,,3,9,0%,,,
8620,7171,,,,,4,9,0.16%,,,
8621,7171,,,,,5,9,0.48%,,,
8622,7171,,,,,6,9,0.80%,,,
8623,7171,,,,,7,9,1.44%,,,
8624,7171,,,,,8,9,2.08%,,,
8625,7171,,,,,9,9,2.72%,,,
8626,7171,,,,,10,9,3.68%,,,
8627,7171,,,,,11,9,4.64%,,,
8628,7171,,,,,12,9,5.60%,,,
8629,7181,,,,,1,7,0%,,,
8630,7181,,,,,2,7,0%,,,
8631,7181,,,,,3,7,0%,,,
8632,7181,,,,,4,7,0.16%,,,
8633,7181,,,,,5,7,0.48%,,,
8634,7181,,,,,6,7,0.80%,,,
8635,7181,,,,,7,7,1.44%,,,
8636,7181,,,,,8,7,2.08%,,,
8637,7181,,,,,9,7,2.72%,,,
8638,7181,,,,,10,7,3.68%,,,
8639,7181,,,,,11,7,4.64%,,,
8640,7181,,,,,12,7,5.60%,,,
8641,7191,,,,,1,7,0%,,,
8642,7191,,,,,2,7,0%,,,
8643,7191,,,,,3,7,0%,,,
8644,7191,,,,,4,7,0.16%,,,
8645,7191,,,,,5,7,0.48%,,,
8646,7191,,,,,6,7,0.80%,,,
8647,7191,,,,,7,7,1.44%,,,
8648,7191,,,,,8,7,2.08%,,,
8649,7191,,,,,9,7,2.72%,,,
8650,7191,,,,,10,7,3.68%,,,
8651,7191,,,,,11,7,4.64%,,,
8652,7191,,,,,12,7,5.60%,,,
8653,7201,,,,,1,7,0%,,,
8654,7201,,,,,2,7,0%,,,
8655,7201,,,,,3,7,0%,,,
8656,7201,,,,,4,7,0.16%,,,
8657,7201,,,,,5,7,0.48%,,,
8658,7201,,,,,6,7,0.80%,,,
8659,7201,,,,,7,7,1.44%,,,
8660,7201,,,,,8,7,2.08%,,,
8661,7201,,,,,9,7,2.72%,,,
8662,7201,,,,,10,7,3.68%,,,
8663,7201,,,,,11,7,4.64%,,,
8664,7201,,,,,12,7,5.60%,,,
8665,7211,,,,,1,7,0%,,,
8666,7211,,,,,2,7,0%,,,
8667,7211,,,,,3,7,0%,,,
8668,7211,,,,,4,7,0.16%,,,
8669,7211,,,,,5,7,0.48%,,,
8670,7211,,,,,6,7,0.80%,,,
8671,7211,,,,,7,7,1.44%,,,
8672,7211,,,,,8,7,2.08%,,,
8673,7211,,,,,9,7,2.72%,,,
8674,7211,,,,,10,7,3.68%,,,
8675,7211,,,,,11,7,4.64%,,,
8676,7211,,,,,12,7,5.60%,,,
8677,7221,,,,,1,13,0%,,,
8678,7221,,,,,2,13,0%,,,
8679,7221,,,,,3,13,0%,,,
8680,7221,,,,,4,13,0.16%,,,
8681,7221,,,,,5,13,0.48%,,,
8682,7221,,,,,6,13,0.80%,,,
