变量名,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,weatherTypeId,monsters3,defenceC2,specialDefenceC2,specialDamageC2,speedC2,bossMark2,damageC2,monsters2,multiTeamNum,hpC2,damageC3,defenceC3,hpC3,specialDamageC3,specialDefenceC3,speedC3
100288,100288,,1,<233432;223353;230133;230263;251288;231813>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100289,100289,,1,<233342;222302;230013;231903;251289;231903>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100290,100290,,1,<231253;223592;232721;233543;251290;233543>,,,,,,0.72,,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100291,100291,,1,<230472;220023;232013;230883;251291;230731>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100292,100292,,1,<230372;223502;230372;232593;251292;230692>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100293,100293,,1,<230482;221071;230372;232272;251293;232683>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100294,100294,,1,<233432;222483;230023;231253;251294;231253>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100295,100295,,1,<231261;223631;231971;231981;251295;231271>,,,,,,0.72,,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100296,100296,,1,<232302;223283;230783;230593;251296;230593>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100297,100297,,1,<231313;223303;231241;230572;251297;230572>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100298,100298,,1,<233502;221503;231253;231172;251298;231841>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100299,100299,,1,<231394;221423;231503;231813;251299;231893>,,,,,,0.67,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100300,100300,,1,<230712;221261;230712;231172;251300;231172>,,,,,,0.72,,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100301,100301,,1,<231863;223432;231863;233021;251301;233413>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100302,100302,,1,<231313;222033;231313;230641;251302;230721>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100303,100303,,1,<230242;222993;231231;230015;251303;230015>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100304,100304,,1,<231911;221931;231921;230731;251304;232401>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100305,100305,,1,<230242;223211;230242;230015;251305;230603>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100306,100306,,1,<231903;221503;233432;232612;251306;230053>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100307,100307,,1,<230712;220712;230712;230741;251307;230741>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100308,100308,,1,<233771;220632;233771;230731;251308;230883>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100309,100309,,1,<231271;223211;233543;230741;251309;231172>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100310,100310,,1,<232351;220402;232351;233152;251310;233003>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100311,100311,,1,<231394;223283;231241;231443;251311;232612>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100312,100312,,1,<230783;222303;233772;232473;251312;233663>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100313,100313,,1,<231393;223353;231393;233631;251313;233631>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100314,100314,,1,<232993;222993;232993;233211;251314;233211>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100315,100315,,1,<230333;221863;230333;233211;251315;232391>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100316,100316,,1,<232013;222272;231813;232633;251316;231813>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100317,100317,,1,<231253;221911;231253;233511;251317;233511>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100318,100318,,1,<230333;220402;230333;232442;251318;232242>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100319,100319,,1,<230632;220632;230632;230731;251319;233353>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100320,100320,,1,<231911;221931;230731;231921;251320;232401>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100321,100321,,1,<232612;220493;232822;230692;251321;233511>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100322,100322,,1,<232993;222993;232993;232822;251322;232822>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100323,100323,,1,<231253;222822;231253;232351;251323;232361>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100324,100324,,1,<232361;222361;232361;230024;251324;230024>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100325,100325,,1,<230333;221863;230333;231271;251325;232361>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100326,100326,,1,<232891;222073;232963;230883;251326;231221>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100327,100327,,1,<231911;220333;231911;231903;251327;231903>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100328,100328,,1,<233543;223592;233543;231941;251328;231951>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100329,100329,,1,<233663;220771;233663;231293;251329;231293>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100330,100330,,1,<231271;223772;233211;230163;251330;230163>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100331,100331,,1,<230341;220341;232483;230263;251331;232963>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100332,100332,,1,<233543;223432;233543;231393;251332;231393>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100333,100333,,1,<231813;222993;231813;233413;251333;233413>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100334,100334,,1,<231032;223152;233772;230402;251334;232401>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100335,100335,,1,<233021;221921;233021;232361;251335;232351>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100336,100336,,1,<233293;223501;233472;233012;251336;233012>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100337,100337,,1,<233592;223543;233592;230731;251337;230721>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100338,100338,,1,<231911;220402;231911;231503;251338;231503>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100339,100339,,1,<230402;222391;230402;230572;251339;233003>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100340,100340,,1,<230632;220632;230632;231271;251340;231261>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100341,100341,,1,<232843;222843;232843;230552;251341;231393>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100342,100342,,1,<231032;220493;231032;231172;251342;231172>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100343,100343,,1,<233152;223152;233152;230572;251343;230572>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100344,100344,,1,<230402;222033;233152;230572;251344;232242>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100345,100345,,1,<232233;222233;232233;231271;251345;232391>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100346,100346,,1,<231612;221612;231612;233511;251346;230793>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100347,100347,,1,<233152;223152;233152;232242;251347;232242>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100348,100348,,1,<230264;221261;230264;230761;251348;230761>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100349,100349,,1,<230264;222303;233021;230731;251349;232473>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100350,100350,,1,<230394;220394;230394;230761;251350;230761>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100351,100351,,1,<230044;220044;230044;230153;251351;230153>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100352,100352,,1,<230333;221231;231221;230731;251352;230593>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100353,100353,,1,<231032;223663;231032;233592;251353;230731>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100354,100354,,1,<231313;221261;231032;232723;251354;233592>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100355,100355,,1,<232391;221221;232391;231291;251355;231961>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100356,100356,,1,<233502;221231;233502;233152;251356;233152>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100357,100357,,1,<230641;220712;230641;230632;251357;230632>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100358,100358,,1,<230402;220493;231253;232233;251358;232233>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100359,100359,,1,<231253;221261;231253;231271;251359;232441>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100360,100360,,1,<230712;221261;230712;230761;251360;231981>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100361,100361,,1,<230153;221612;230153;232233;251361;232233>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100362,100362,,1,<233663;223663;233663;230712;251362;230712>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100363,100363,,1,<230044;251363;230044;230394;251363;230004>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100364,100364,,1,<233501;223631;233501;230883;251364;232381>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100365,100365,,1,<233592;223631;233592;233642;251365;232361>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100366,100366,,1,<232303;220053;232303;230222;251366;230222>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100367,100367,,1,<231231;222993;230242;230024;251367;230024>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100368,100368,,1,<231394;221394;231394;232242;251368;232242>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100369,100369,,1,<232233;222233;232233;232442;251369;230731>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100370,100370,,1,<231261;221271;231971;232431;251370;232391>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100371,100371,,1,<230372;220333;230372;231853;251371;231853>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100372,100372,,1,<233843;220004;233843;230741;251372;230741>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100373,100373,,1,<231921;222303;231921;231082;251373;231082>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100374,100374,,1,<231221;221921;232361;230731;251374;231941>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100375,100375,,1,<231253;221253;231253;230163;251375;230163>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100376,100376,,1,<232073;222073;232073;234132;251376;234132>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100377,100377,,1,<231921;221921;231921;230242;251377;230242>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100378,100378,,1,<230333;221221;230333;230731;251378;230883>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100379,100379,,1,<232351;222351;232351;233413;251379;232242>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100380,100380,,1,<231961;221971;231271;232431;251380;233631>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100381,100381,,1,<233843;220013;233843;230023;251381;230001>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100382,100382,,1,<230263;222401;230263;231951;251382;231941>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100383,100383,,1,<230004;222303;230004;231293;251383;233663>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100384,100384,,1,<231841;221841;231841;232431;251384;232431>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100385,100385,,1,<232391;222351;232381;231981;251385;231971>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100386,100386,,1,<230093;220463;231852;233592;251386;233592>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100387,100387,,1,<230372;223772;230372;230393;251387;230393>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100388,100388,,1,<232361;222033;232361;230024;251388;230024>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100389,100389,,1,<231032;223772;233642;233143;251389;231271>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100390,100390,,1,<231271;221231;231271;230014;251390;230015>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100391,100391,,1,<232923;222924;232923;231802;251391;231802>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100392,100392,,1,<230402;221931;230402;233353;251392;233353>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100393,100393,,1,<231231;223152;231271;231172;251393;230741>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100394,100394,,1,<231503;223353;232391;230731;251394;230883>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100395,100395,,1,<233663;223663;233663;231291;251395;230771>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100396,100396,,1,<230632;220632;230632;230783;251396;230783>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100397,100397,,1,<232723;221841;232723;233432;251397;233432>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100398,100398,,1,<230712;220712;230712;231423;251398;231423>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100399,100399,,1,<231231;221221;231241;230731;251399;230721>,,,,,,0.7,,,,,,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
100400,100400,,1,<233543;223211;233543;231261;251400;232441>,,,,,,0.75,1.1,1.1,1.1,1.1,1.1,csv.stage.wjt,,,,,,,,,,,,,,,,,,,,,
200001,200001,,1,<511393;520641;512073;530273;530991;540481>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510641;520793;511671;534183;530392;540463>,,0.5,,,,,,
200002,200002,,1,<510281;521082;513282;530574;533181;540394>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<511801;520052;510901;533772;530881;541072>,,0.5,,,,,,
200003,200003,,1,<512371;520432;511032;534641;531172;542411>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510251;521301;514621;530861;531071;543772>,,0.5,,,,,,
200004,200004,,1,<513543;524012;513231;530431;530884;541911>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510901;521393;512023;532471;531501;544202>,,0.5,,,,,,
200005,200005,,1,<514853;520442;514853;531812;560010;540323>,<0;0;0;0;1;0>,,,,,0.6,0.9,0.9,0.9,0.9,0.9,csv.stage.wjt,,,,,,,0.9,0.9,0.9,0.9,<0;0;0;0;1;0>,0.9,<510333;524622;510731;530333;570010;540731>,,0.6,,,,,,
200006,200006,,1,<513682;523541;513161;530251;531422;543191>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<514651;520252;510591;534651;531391;543542>,,0.5,,,,,,
200007,200007,,1,<511812;523152;513981;530441;533141;542043>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<512493;524132;514011;530712;533353;542471>,,0.5,,,,,,
200008,200008,,1,<511173;521502;510572;533353;532993;540971>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510771;521302;510262;531081;530753;544623>,,0.5,,,,,,
200009,200009,,1,<510592;522032;513142;531081;531971;543772>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510393;522022;510431;531294;533623;543661>,,0.5,,,,,,
200010,200010,,1,<513611;524631;513611;532821;560020;542821>,<0;0;0;0;1;0>,,,,,0.6,0.9,0.9,0.9,0.9,0.9,csv.stage.wjt,,,,,,,0.9,0.9,0.9,0.9,<0;0;0;0;1;0>,0.9,<513052;524601;513161;534121;570020;544121>,,0.6,,,,,,
200011,200011,,1,<510731;523001;511072;534202;534623;543143>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<512042;520302;511511;530782;534852;542401>,,0.5,,,,,,
200012,200012,,1,<513282;524641;510044;530634;531293;541293>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<512233;520024;513591;530574;530254;540883>,,0.5,,,,,,
200013,200013,,1,<513541;520601;513161;533052;534583;543152>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<513961;520603;512233;530603;534193;544392>,,0.5,,,,,,
200014,200014,,1,<510331;524651;514203;531396;534031;541241>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<512371;521396;514622;530162;534661;540015>,,0.5,,,,,,
200015,200015,,1,<512411;520394;512411;531951;560030;541304>,<0;0;0;0;1;0>,,,,,0.6,0.9,0.9,0.9,0.9,0.9,csv.stage.wjt,,,,,,,0.9,0.9,0.9,0.9,<0;0;0;0;1;0>,0.9,<514041;523351;514041;530574;570030;540574>,,0.6,,,,,,
200016,200016,,1,<511072;524132;510712;533542;533171;542022>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510144;521171;510861;530024;531841;543413>,,0.5,,,,,,
200017,200017,,1,<510501;524132;511812;534181;531841;540263>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<513673;524582;510721;533941;530381;541031>,,0.5,,,,,,
200018,200018,,1,<510431;524622;512022;530252;533001;543301>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510391;520992;514671;530442;532723;543542>,,0.5,,,,,,
200019,200019,,1,<510262;520901;510591;533832;531261;540263>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<513251;524051;514622;530634;537091;544131>,,0.5,,,,,,
200020,200020,,1,<511504;523161;511504;534023;560040;547111>,<0;0;0;0;1;0>,,,,,0.6,0.9,,,,,csv.stage.wjt,,,,,,,,,,0.9,<0;0;0;0;1;0>,,<513981;524091;513981;532391;570040;544611>,,0.6,,,,,,
200021,200021,,1,<510401;523293;510151;530323;533231;542071>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510472;520392;512072;530281;534071;542132>,,0.5,,,,,,
200022,200022,,1,<510803;521861;510463;532821;534132;542272>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<511443;522233;514621;530052;530432;543412>,,0.5,,,,,,
200023,200023,,1,<513842;524393;510251;531082;531901;541671>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<513301;520333;512722;530054;530241;544132>,,0.5,,,,,,
200024,200024,,1,<511293;520901;512993;530254;530251;541921>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<511231;521902;514013;530144;534852;543682>,,0.5,,,,,,
200025,200025,,1,<512721;521653;512721;534081;560050;543771>,<0;0;0;0;1;0>,,,,,0.6,0.9,,,,,csv.stage.wjt,,,,,,,,,,0.9,<0;0;0;0;1;0>,,<510562;524013;510561;534081;570050;544081>,,0.6,,,,,,
200026,200026,,1,<511071;521951;510492;534132;530771;542132>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<511173;520323;510144;534581;534561;542331>,,0.5,,,,,,
200027,200027,,1,<513981;521671;510241;533681;530634;540441>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<514641;523191;510721;531391;531653;543542>,,0.5,,,,,,
200028,200028,,1,<514181;523681;512493;532473;532822;543152>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<511072;520492;512822;530441;530431;543411>,,0.5,,,,,,
200029,200029,,1,<513003;521392;513542;531301;533211;541423>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510861;520592;513961;531241;534024;542131>,,0.5,,,,,,
200030,200030,,1,<514012;523651;514013;534011;560060;544111>,<0;0;0;0;1;0>,,,,,0.6,0.9,,,,,csv.stage.wjt,,,,,,,,,,0.9,<0;0;0;0;1;0>,,<511241;521231;511221;532461;570060;541271>,,0.6,,,,,,
200031,200031,,1,<510463;520212;510002;534203;537001;540332>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<511891;523143;510801;532472;530593;544391>,,0.5,,,,,,
200032,200032,,1,<512401;520023;510801;530641;530753;540242>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510221;520801;512612;530463;530881;540001>,,0.5,,,,,,
200033,200033,,1,<514671;521893;513351;531291;530252;541293>,<0;0;0;0;1;0>,,,,,0.5,0.8,0.8,0.8,0.8,0.8,csv.stage.wjt,,,,,,,0.8,0.8,0.8,0.8,<0;0;0;0;1;0>,0.8,<510991;524431;511173;534031;532401;544583>,,0.5,,,,,,
