变量名,_beizhu,triggerTime,lastTime,needAutoJump,canSkip,isFirstGate,isOver,storyType,guideArgs,showType,choices,gotoStep,force,useRoleFigure,unitId,offPos,talkSelect,talkContent,talkContent_tw,talkContent_en,talkContent_vn,talkContent_kr,topTalk,topTalk_tw,topTalk_en,topTalk_vn,topTalk_kr,topTalkPos,topPosX,topPosY,playmp4,headRes,headPos,roleName,roleName_tw,roleName_en,roleName_vn,roleName_kr,bgRes,tagName,animate,animateAngle,animatePos,anyPosCancel,lightSize
627185,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,爱管侍摆好战斗姿势，一场与神秘古老宝可梦的战斗在昏暗的洞穴中展开。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627187,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,经过艰难的战斗，小光和爱管侍成功战胜了洞穴中的宝可梦，获得了神秘力量的认可。在洞穴出口，小光遇到了一位联盟官员。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627188,,,2000,,TRUE,,,,,,,,2,<48>,,,,我听说了你在预选赛和洞穴中的表现，非常出色。宝可梦联盟决赛即将来临，以你和爱管侍的实力，有望冲击冠军之位，为自己赢得无上荣耀。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627189,,,2000,,TRUE,,,,,,,,,<47>,,,,谢谢您的肯定，我和爱管侍一定会全力以赴，向冠军之位发起冲击！,,,,,,,,,,,,,,,,,,,,,,,,,,,
627191,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小光和爱管侍站在宝可梦联盟决赛的后台，周围是紧张忙碌的工作人员和同样紧张的其他决赛选手。小光深吸一口气，看着爱管侍。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627192,,,2000,,TRUE,,,,,,,,2,<47>,,,,爱管侍，我们一路披荆斩棘，终于站在了决赛的舞台上。面对强大对手，这是我们最为关键的一战。无论输赢，我们早已是彼此心中的冠军，这次放手一搏！,,,,,,,,,,,,,,,,,,,,,,,,,,,
627193,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,爱管侍眼中闪烁着前所未有的光芒，用力地点了点头。这时，决赛对手 —— 上届冠军带着他强大的神奇宝贝走了过来,,,,,,,,,,,,,,,,,,,,,,,,,,,
627194,,,2000,,TRUE,,,,,,,,2,<1>,,,,小光，你的爱管侍确实出类拔萃，能闯入决赛实属不易。但今日，冠军的头衔我定会全力捍卫。,,,,,,,,,,,,,,,,,,,,,,,,,,,
627195,,,2000,,TRUE,,,,,,,,,<47>,,,,冠军，能在决赛与您对战，我深感荣幸。我和爱管侍定会全力以赴，向冠军之位发起冲击,,,,,,,,,,,,,,,,,,,,,,,,,,,
627196,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,随着主持人激情澎湃的开场介绍，小光和爱管侍携手走上决赛舞台，整个联盟赛场瞬间沸腾，决定冠军归属的战斗正式打响,,,,,,,,,,,,,,,,,,,,,,,,,,,
627198,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,最终小光获得了本届冠军，恭喜小光,,,,,,,,,,,,,,,,,,,,,,,,,,,
628101,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,城镇广场，庆典灯笼飘扬，筹备者举着孢子样本叹气,,,,,,,,,,,,,,,,,,,,,,,,,,,
628102,,,2000,,TRUE,,,,,,,,2,<41>,,,,小智！庆典烟花缺蘑蘑菇孢子，你能帮忙吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,
628103,,,2000,,TRUE,,,,,,,,,<1>,,,,蘑蘑菇？听起来很有趣！我们去！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628104,,,2000,,TRUE,,,,,,,,2,<2>,,,,等等！蘑蘑菇很警惕的，万一被它的孢子偷袭怎么办？,,,,,,,,,,,,,,,,,,,,,,,,,,,
628105,,,2000,,TRUE,,,,,,,,,<41>,,,,森林入口有标记，路上有小拉达捣乱，你们多小心！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628106,,,2000,,TRUE,,,,,,,,2,<1>,,,,放心吧！我们肯定能拿到孢子,,,,,,,,,,,,,,,,,,,,,,,,,,,
628107,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,进入森林小径，有1 只蘑蘑菇挡路（菌盖紧绷，释放孢子），3 只小拉达窜出来想偷袭,,,,,,,,,,,,,,,,,,,,,,,,,,,
628109,,,2000,,TRUE,,,,,,,,,<1>,,,,呼！小拉达总算跑了！你看蘑蘑菇，还在盯着我们呢！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628110,,,2000,,TRUE,,,,,,,,2,<2>,,,,不过它没放孢子偷袭，好像没那么凶了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628111,,,2000,,TRUE,,,,,,,,,<1>,,,,我们慢慢走，别吓着它！说不定能和它做朋友！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628121,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,森林中层，荧光蘑菇丛旁，向导慌张跑来,,,,,,,,,,,,,,,,,,,,,,,,,,,
628122,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,不好了！大针蜂要抢荧光蘑菇，蘑蘑菇快撑不住了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628123,,,2000,,TRUE,,,,,,,,,<1>,,,,那还等什么！妙蛙种子 我们上！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628124,,,2000,,TRUE,,,,,,,,2,<2>,,,,“等等！我听说只要草系或虫系宝可梦攻击，大针蜂就会逃跑！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628125,,,2000,,TRUE,,,,,,,,,<1>,,,,对哦！那我们就用草系或者虫系的宝可梦！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628126,,,2000,,TRUE,,,,,,,,2,<2>,,,,没问题！快去吧，蘑蘑菇快被围攻了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628128,,,2000,,TRUE,,,,,,,,,<1>,,,,太棒了！大针蜂被打跑了！蘑蘑菇，你没事吧？,,,,,,,,,,,,,,,,,,,,,,,,,,,
628129,,,2000,,TRUE,,,,,,,,2,<2>,,,,你看它靠过来了！敌意少了好多，肯定在谢我们！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628130,,,2000,,TRUE,,,,,,,,,<1>,,,,走吧！我们继续往前，看看还能帮它做什么！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628132,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,森林深处，研究员对着发黑雾的巨型蘑菇记录，见到小智和小霞后惊讶地招手,,,,,,,,,,,,,,,,,,,,,,,,,,,
628133,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,小智！小霞！你们怎么来了？还带着蘑蘑菇！居然能让它跟着你们！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628134,,,2000,,TRUE,,,,,,,,,<1>,,,,我们帮它打跑了大针蜂和小拉达！前面的树洞有蝙蝠群吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,
628135,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,对！你们可要小心注意,,,,,,,,,,,,,,,,,,,,,,,,,,,
628136,,,2000,,TRUE,,,,,,,,,<1>,,,,放心吧 我们会的！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628138,,,2000,,TRUE,,,,,,,,,<1>,,,,“哇！蘑蘑菇居然主动帮助我们！太酷了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628139,,,2000,,TRUE,,,,,,,,2,<2>,,,,它现在完全跟着我们走了，肯定信任我们了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628140,,,2000,,TRUE,,,,,,,,,<1>,,,,太好了！前面就是污染的巨型蘑菇，蘑蘑菇进化成斗笠菇就能净化它！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628142,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,巨型蘑菇前，黑雾中冒出臭泥释放毒素，蘑蘑菇立刻挡在小智和小霞身前,,,,,,,,,,,,,,,,,,,,,,,,,,,
628143,,,2000,,TRUE,,,,,,,,2,<1>,,,,蘑蘑菇！你在保护我们！它是不是要进化了？,,,,,,,,,,,,,,,,,,,,,,,,,,,
628144,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,“对！让它吸收 3 处纯净孢子，就能进化成斗笠菇，彻底净化毒素！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628145,,,2000,,TRUE,,,,,,,,2,<2>,,,,那我们派地面系宝可梦挡臭泥！不能让它们伤了蘑蘑菇！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628146,,,2000,,TRUE,,,,,,,,,<1>,,,,卡比兽，出来吧！小霞，你用沼王帮忙！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628147,,,2000,,TRUE,,,,,,,,2,<2>,,,,没问题！我们一定要保护好蘑蘑菇！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628149,,,2000,,TRUE,,,,,,,,,<1>,,,,进化了！是斗笠菇！太帅气了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628150,,,2000,,TRUE,,,,,,,,2,<2>,,,,你看它在用拳头碰小智的手！这是成为伙伴的意思吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628151,,,2000,,TRUE,,,,,,,,,,1412,{y=-250;x=0},,（点头，跳到小智身边）,,,,,,,,,,,,,,,,,,,,,,,,,,,
628153,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,森林出口，火箭队三人组拦住去路，武藏举着捕捉器对准斗笠菇,,,,,,,,,,,,,,,,,,,,,,,,,,,
628154,,,2000,,TRUE,,,,,,,,2,<36>,,,,哼！居然让蘑蘑菇进化成斗笠菇了！小智和小霞，你们还真是碍事！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628155,,,2000,,TRUE,,,,,,,,,<35>,,,,这次一定要把斗笠菇抓到手，还有狂欢要用的孢子！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628156,,,2000,,TRUE,,,,,,,,2,,288043,,,上吧！阿柏蛇、瓦斯弹！给我抢！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628157,,,2000,,TRUE,,,,,,,,,<1>,,,,火箭队！不准你们破坏狂欢庆典！斗笠菇，我们一起打败它们,,,,,,,,,,,,,,,,,,,,,,,,,,,
628159,,,2000,,TRUE,,,,,,,,,<36>,,,,可恶！又被你们打败了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628160,,,2000,,TRUE,,,,,,,,2,<35>,,,,我们还会回来的！”（火箭队乘热气球逃跑）,,,,,,,,,,,,,,,,,,,,,,,,,,,
628161,,,2000,,TRUE,,,,,,,,,<1>,,,,太好了！孢子袋没被抢走！斗笠菇，你刚才好勇敢！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628163,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,城镇广场，烟花架就绪，居民欢呼，火箭队的直升机突然飞来，首领扔出胶囊（请假王落地咆哮，朝烟花架冲去）,,,,,,,,,,,,,,,,,,,,,,,,,,,
628164,,,2000,,TRUE,,,,,,,,2,<41>,,,,不好！请假王要砸烟花架！庆典要被破坏了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628165,,,2000,,TRUE,,,,,,,,,<1>,,,,请假王？怎么会在这里！肯定是火箭队搞的鬼！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628166,,,2000,,TRUE,,,,,,,,2,<2>,,,,我记得研究员说过，只有水系攻击的净化效果可以让受污染影响的宝可梦回复正常！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628167,,,2000,,TRUE,,,,,,,,,<1>,,,,那这次要靠你了小霞！杰尼龟也出来吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628168,,,2000,,TRUE,,,,,,,,2,,21,,,杰尼杰尼！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628170,,,2000,,TRUE,,,,,,,,,<41>,,,,太感谢你们了！这是‘庆典伙伴徽章’，送给你们和斗笠菇！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628171,,,2000,,TRUE,,,,,,,,2,<1>,,,,哇！徽章好漂亮！斗笠菇，你看烟花！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628172,,,2000,,TRUE,,,,,,,,,<2>,,,,这是我见过最棒的狂欢庆典！多亏了斗笠菇和小智你啊！,,,,,,,,,,,,,,,,,,,,,,,,,,,
628173,,,2000,,TRUE,,,,,,,,2,<1>,,,,斗笠菇，谢谢你！这是我们一起守护的庆典！,,,,,,,,,,,,,,,,,,,,,,,,,,,
700001,,,2000,,,,,,,,<700001;700002>,,,,,,,你们打算前往美丽的草原春游，却听闻前方有一只拦路的大葱鸭，想要跟所有路过的宝可梦对战,,,,,,,,,,,,,,,,,,,,,,,,,,,
700003,,,2000,,,,,,,,,,,,,,,看来只有击败大葱鸭，才能过去,,,,,,,,,,,,,,,,,,,,,,,,,,,
700005,,,2000,,,,,,,,,,,,,,,到达大葱鸭身后的大树（击中大树三次）即可，如果大葱鸭受到伤害就会失败,,,,,,,,,,,,,,,,,,,,,,,,,,,
700101,,,2000,,,,,,,,,,,,,,,大葱鸭被你的勇气和智慧所打动，决定成为你的伙伴。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700201,,,2000,,,,,,,,,,,,,,,夜晚你们在树林中休整，却遭到了火箭队的袭击。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700301,,,2000,,,,,,,,,,,,,,,喵喵趁乱对皮卡丘使用捕捉器，大葱鸭挺身而出在关键时刻推开了皮卡丘，但是自己却被火箭队捉走。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700302,,,2000,,,,,,,,,,,,,,,大葱鸭使用连斩，但是坚固的捕捉器丝毫没有破损。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700401,,,2000,,,,,,,,,,,,,,,大葱鸭的大葱在对付捕捉器的过程中断了，你决定去草原帮它寻找一根新的大葱。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700402,,,2000,,,,,,,,,,,,,,,来到草原后遇到了走路草一家向你求助，帮助它们全部进化为霸王花。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700501,,,2000,,,,,,,,,,,,,,,寻找了很久仍然没有找到合适的大葱。于是你改变思路，决定对大葱鸭进行特训，让它适应使用断掉的大葱作战。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700502,,,2000,,,,,,,,<700501;700502;700503>,,,,,,,要从之前的单手作战变为双持作战，力量是关键，第一项特训就从负重训练开始。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700601,,,2000,,,,,,,,,,,,,,,第二项特训是使用盾牌的防御训练。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700701,,,2000,,,,,,,,,,,,,,,大葱鸭已经与其他伙伴结成了深厚的友谊，与伙伴们并肩作战击退强敌吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
700801,,,2000,,,,,,,,,,,,,,,特训完成的大葱鸭进化成了葱游兵，学会了崭新的能力。,,,,,,,,,,,,,,,,,,,,,,,,,,,
700901,,,2000,,,,,,,,,,,,,,,利用葱游兵的能力对决宇宙最强王牌喷火龙吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
701001,,,2000,,,,,,,,,,,,,,,你们在旅途中，听闻了一段古老的传说：很久很久以前，雷吉奇卡斯曾试图用龙之能量的结晶制作雷吉铎拉戈，但由于结晶不足，只制作出了它的头部。古代的人们害怕当雷吉铎拉戈的整个身体都被制作出来，他们的国家会遭受毁灭，因此决定将其封印到神殿的深处。,,,,,,,,,,,,,,,,,,,,,,,,,,,
701101,,,2000,,,,,,,,,,,,,,,这段古老的故事深深地吸引了你们，你们决定前往封印雷吉铎拉戈的神殿遗迹一探究竟。神殿的大门上布满了灰色的按钮，看起来只有正确点亮按钮才能进入神殿。,,,,,,,,,,,,,,,,,,,,,,,,,,,
701201,,,2000,,,,,,,,,,,,,,,打开神殿大门，迎接你们的是三个古老的遗迹守护者，而且看上去并不友善,,,,,,,,,,,,,,,,,,,,,,,,,,,
701301,,,2000,,,,,,,,,,,,,,,根据神殿内古老的石刻，你们得知要想唤醒雷吉铎拉戈，需要去龙腾山谷寻找唤醒仪式所需的唤醒之钥,,,,,,,,,,,,,,,,,,,,,,,,,,,
701302,,,2000,,,,,,,,,,,,,,,于是你们来到了龙腾山谷，见到了龙腾山谷的守护者。它告诉你们，只有足够智慧的训练家才能够获得唤醒之钥,,,,,,,,,,,,,,,,,,,,,,,,,,,
701351,,,90000,1,,,,,,3,,,,,,,,,,,,,钥匙不在我这,,,,,9,,,,,,,,,,,,,,,,,
701352,,,90000,1,,,,,,3,,,,,,,,,,,,,我只知道钥匙不在牙牙那里,,,,,12,,,,,,,,,,,,,,,,,
701353,,,90000,1,,,,,,3,,,,,,,,,,,,,我在宝贝龙那里见过钥匙,,,,,7,,,,,,,,,,,,,,,,,
701354,,,90000,1,,,,,,3,,,,,,,,,,,,,哇咔咔，钥匙就在我这里，你快来拿呀,,,,,10,,,,,,,,,,,,,,,,,
701357,,,2000,,,,,,,,,,,,,,,忽然，你的眼睛被蒙上了。一阵喧哗过后，你又恢复了视觉。钥匙似乎发生了转移，现在钥匙又在谁的身上呢？,,,,,,,,,,,,,,,,,,,,,,,,,,,
701361,,,90000,1,,,,,,3,,,,,,,,,,,,,别看我，我这可没钥匙,,,,,7,,,,,,,,,,,,,,,,,
701362,,,90000,1,,,,,,3,,,,,,,,,,,,,悄悄给你个提示，现在钥匙不在宝贝龙那里,,,,,9,,,,,,,,,,,,,,,,,
701363,,,90000,1,,,,,,3,,,,,,,,,,,,,我看到单首龙拿走了钥匙,,,,,10,,,,,,,,,,,,,,,,,
701364,,,90000,1,,,,,,3,,,,,,,,,,,,,别信他们的，钥匙在我这！,,,,,12,,,,,,,,,,,,,,,,,
701401,,,2000,,,,,,,,,,,,,,,你们带着唤醒之钥欲返回神殿，途径巨蔓丛林时，却遭受了巨大藤蔓的袭击,,,,,,,,,,,,,,,,,,,,,,,,,,,
701501,,,2000,,,,,,,,,,,,,,,几经波折，你们终于返回到了神殿，接下来要做的，就是举办唤醒仪式,,,,,,,,,,,,,,,,,,,,,,,,,,,
701601,,,2000,,,,,,,,,,,,,,,糟糕！火箭队们又关键时刻出现了，想要将刚刚苏醒的雷吉铎拉戈据为己有,,,,,,,,,,,,,,,,,,,,,,,,,,,
701701,,,2000,,,,,,,,,,,,,,,你们的打斗引发了神殿遗迹的塌陷，你们所有人都跌入了深坑之中,,,,,,,,,,,,,,,,,,,,,,,,,,,
701801,,,2000,,,,,,,,,,,,,,,为了提高雷吉铎拉戈对自身能力的掌控力，你决定对其进行针对性的训练,,,,,,,,,,,,,,,,,,,,,,,,,,,
701901,,,2000,,,,,,,,,,,,,,,成为雷吉铎拉戈的训练家的最后一步，就是要指挥雷吉铎拉戈取的对战的胜利！,,,,,,,,,,,,,,,,,,,,,,,,,,,
800001,,,2000,,,,,,,,,,,,,,,你们在旅途中经过一片密林，突然被一群宝可梦围住,,,,,,,,,,,,,,,,,,,,,,,,,,,
800101,,,2000,,,,,,,,,,,,,,,巨锻匠帮你们解了围，巨锻匠好像在找一些很珍贵的材料来做东西，你们自告奋勇帮忙找，被告知需要先通过它的锻造试炼,,,,,,,,,,,,,,,,,,,,,,,,,,,
800201,,,2000,,,,,,,,,,,,,,,你们可能来到了试炼第一关所在的大漠，当千辛万苦找到材料所在处时，发现有一群流氓鳄与黑眼鳄在守护着材料,,,,,,,,,,,,,,,,,,,,,,,,,,,
800301,,,2000,,,,,,,,,,,,,,,你们打败黑眼鳄后，来到一处小河边，发现几只波加曼与水跃鱼虽然看到训练家很害怕，但是还是在保护着什么,,,,,,,,,,,,,,,,,,,,,,,,,,,
800401,,,2000,,,,,,,,,,,,,,,你们不忍心伤害波加曼与水跃鱼的举动取得了波加曼与水跃鱼的友谊，它们主动想要和你们分享一部分材料，就在这个时候，火箭队出现了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
800501,,,2000,,,,,,,,,,,,,,,打败火箭队后，你们一行人来到试炼材料所在的最后一个地点——矿山,,,,,,,,,,,,,,,,,,,,,,,,,,,
800601,,,2000,,,,,,,,,,,,,,,进入矿山后，你们在黑暗的洞窟中行走，突然，一道道红光在黑暗中出现....,,,,,,,,,,,,,,,,,,,,,,,,,,,
800701,,,2000,,,,,,,,,,,,,,,洞窟要塌了！此时你们要快点逃出洞窟，挡在面前的敌人统统打倒！,,,,,,,,,,,,,,,,,,,,,,,,,,,
800801,,,2000,,,,,,,,,,,,,,,当训练家千辛万苦回到巨锻匠所在地时，火箭队又双叒叕出现了,,,,,,,,,,,,,,,,,,,,,,,,,,,
800901,,,2000,,,,,,,,,,,,,,,当训练家拿到所有材料来到巨锻匠面前时，最终的试炼也开始了,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008611,,,3000,1,,,,,,,,,,,10011,,,左边单位先进行对话。你已看到游戏暂停并在下方显示了一个对话框。点击可以立即显示完毕，再次点击将进入下一段剧情。注意文字不要写太多，以免超出。 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008612,,3000,3000,1,,,,,,,,,2,,10013,,,现在右边的单位开始说话了。接下来将进行一个气泡的演示。气泡和对话不要同时配置在同一段剧情内，虽然配在一起也没啥问题。,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008613,,6000,3000,1,,,,,,,,,,,10011,,,2号位置和7号位置头顶将会显示气泡，气泡显示位置对应的场上目标不存在的话，不会报错，只是不显示。,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008614,,9500,3000,,,,,,,3,,,,,,,,,,,,,hello，2号位在说话,,,,,2,,,,,,,,,,,,,,,,,
1008615,,11500,3000,,,,,,,3,,,,,,,,,,,,,你好，我是7号位的,,,,,7,,,,,,,,,,,,,,,,,
1008616,,14500,,,,,,,,3,,,,,,,,,,,,,没有的位置。可以把本段剧情当作随便的一个控制延迟时间用的，什么都不做处理,,,,,999,,,,,,,,,,,,,,,,,
1008617,,17500,3000,1,,,,,,,,,,,10011,,,对话完毕。注意配置时，只需要配置一段剧情的起始id即可，会自动自增寻找，所以不是同一段剧情的，id不要连在一起配置。,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008618,,20500,3000,1,,,,,,,,,2,,10013,,,我是这么配置的，我看到的效果是这样的。你按照这种方式配置，那你看到的效果也会是这样的。 ——jackie chan,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008621,,,3000,,,,,,,3,,,,,,,,,,,,,你好呀勇士，我是赛利亚,,,,,1,,,,,,,,,,,,,,,,,
1008622,,2500,3000,,,,,,,3,,,,,,,,,,,,,小心，前方有敌人！快上车！,,,,,8,,,,,,,,,,,,,,,,,
1008631,,,3000,1,,,,,,,,,,,10011,,,战斗结束时，剧情触发配置回合数为99。啊啊啊啊啊啊啊啊啊啊啊啊啊啊,,,,,,,,,,,,,,,,,,,,,,,,,,,
