变量名,gateID,_beizhu,itemMap,count,probability,itemCount
15145,80145,(超级耿鬼万圣节BOSS难度2鬼系碎片),{529=100},8,50,10
15146,80146,(梦妖魔万圣节BOSS难度2鬼系碎片),{529=100},8,50,10
15151,80151,(梦妖魔万圣节BOSS难度2鬼系碎片),{529=100},0,,0
15201,80201,(梦妖魔万圣节BOSS难度2鬼系碎片),{529=100},4,50,10
15202,80202,(梦妖魔万圣节BOSS难度2鬼系碎片),{529=100},4,50,10
15203,80203,(骑拉帝纳万圣节BOSS难度3鬼系碎片),{529=100},4,50,10
15204,80204,(骑拉帝纳万圣节BOSS难度3鬼系碎片),{529=100},4,50,10
15205,80205,(骑拉帝纳万圣节BOSS难度3鬼系碎片),{529=100},4,50,10
15206,80206,(骑拉帝纳万圣节BOSS难度3鬼系碎片),{529=100},4,50,10
15211,80211,(惩戒胡帕万圣节BOSS难度3鬼系碎片),{529=100},4,50,10
15212,80212,(惩戒胡帕万圣节BOSS难度3鬼系碎片),{529=100},4,50,10
15213,80213,(惩戒胡帕万圣节BOSS难度3鬼系碎片),{529=100},4,50,10
15214,80214,(惩戒胡帕万圣节BOSS难度3鬼系碎片),{529=100},4,50,10
15215,80215,(怨影娃娃万圣节BOSS难度1鬼系碎片),{529=100},4,50,10
15216,80216,(怨影娃娃万圣节BOSS难度1鬼系碎片),{529=100},4,50,10
15221,80221,(怨影娃娃万圣节BOSS难度1鬼系碎片),{529=100},6,50,10
15222,80222,(怨影娃娃万圣节BOSS难度1鬼系碎片),{529=100},6,50,10
15223,80223,(超级耿鬼万圣节BOSS难度2鬼系碎片),{529=100},6,50,10
15224,80224,(超级耿鬼万圣节BOSS难度2鬼系碎片),{529=100},6,50,10
15225,80225,(超级耿鬼万圣节BOSS难度2鬼系碎片),{529=100},6,50,10
15226,80226,(超级耿鬼万圣节BOSS难度2鬼系碎片),{529=100},6,50,10
15231,80231,(梦妖魔万圣节BOSS难度2鬼系碎片),{529=100},6,50,10
15232,80232,(梦妖魔万圣节BOSS难度2鬼系碎片),{529=100},6,50,10
15233,80233,(梦妖魔万圣节BOSS难度2鬼系碎片),{529=100},6,50,10
15234,80234,(梦妖魔万圣节BOSS难度2鬼系碎片),{529=100},6,50,10
15235,80235,(骑拉帝纳万圣节BOSS难度3鬼系碎片),{529=100},6,50,10
15236,80236,(骑拉帝纳万圣节BOSS难度3鬼系碎片),{529=100},6,50,10
15241,80241,(骑拉帝纳万圣节BOSS难度3鬼系碎片),{529=100},8,50,10
15242,80242,(骑拉帝纳万圣节BOSS难度3鬼系碎片),{529=100},8,50,10
15243,80243,(惩戒胡帕万圣节BOSS难度3鬼系碎片),{529=100},8,50,10
15244,80244,(惩戒胡帕万圣节BOSS难度3鬼系碎片),{529=100},8,50,10
15245,80245,(惩戒胡帕万圣节BOSS难度3鬼系碎片),{529=100},8,50,10
15246,80246,(惩戒胡帕万圣节BOSS难度3鬼系碎片),{529=100},8,50,10
15251,80251,,{529=100},0,,0
15301,80301,,{529=100},4,50,10
15302,80302,,{529=100},4,50,10
15303,80303,,{529=100},4,50,10
15304,80304,,{529=100},4,50,10
15305,80305,,{529=100},4,50,10
15306,80306,,{529=100},4,50,10
15311,80311,,{529=100},4,50,10
15312,80312,,{529=100},4,50,10
15313,80313,,{529=100},4,50,10
15314,80314,,{529=100},4,50,10
15315,80315,,{529=100},4,50,10
15316,80316,,{529=100},4,50,10
15321,80321,,{529=100},6,50,10
15322,80322,,{529=100},6,50,10
15323,80323,,{529=100},6,50,10
15324,80324,,{529=100},6,50,10
15325,80325,,{529=100},6,50,10
15326,80326,,{529=100},6,50,10
15331,80331,,{529=100},6,50,10
15332,80332,,{529=100},6,50,10
15333,80333,,{529=100},6,50,10
15334,80334,,{529=100},6,50,10
15335,80335,,{529=100},6,50,10
15336,80336,,{529=100},6,50,10
15341,80341,,{529=100},8,50,10
15342,80342,,{529=100},8,50,10
15343,80343,,{529=100},8,50,10
15344,80344,,{529=100},8,50,10
15345,80345,,{529=100},8,50,10
15346,80346,,{529=100},8,50,10
15351,80351,,{529=100},0,,0
15401,80401,,{529=100},4,50,10
15402,80402,,{529=100},4,50,10
15403,80403,,{529=100},4,50,10
15404,80404,,{529=100},4,50,10
15405,80405,,{529=100},4,50,10
15406,80406,,{529=100},4,50,10
15411,80411,,{529=100},4,50,10
15412,80412,,{529=100},4,50,10
15413,80413,,{529=100},4,50,10
15414,80414,,{529=100},4,50,10
15415,80415,,{529=100},4,50,10
15416,80416,,{529=100},4,50,10
15421,80421,,{529=100},6,50,10
15422,80422,,{529=100},6,50,10
15423,80423,,{529=100},6,50,10
15424,80424,,{529=100},6,50,10
15425,80425,,{529=100},6,50,10
15426,80426,,{529=100},6,50,10
15431,80431,,{529=100},6,50,10
15432,80432,,{529=100},6,50,10
15433,80433,,{529=100},6,50,10
15434,80434,,{529=100},6,50,10
15435,80435,,{529=100},6,50,10
15436,80436,,{529=100},6,50,10
15441,80441,,{529=100},8,50,10
15442,80442,,{529=100},8,50,10
15443,80443,,{529=100},8,50,10
15444,80444,,{529=100},8,50,10
15445,80445,,{529=100},8,50,10
15446,80446,,{529=100},8,50,10
15451,80451,,{529=100},0,,0
15501,80501,,{529=100},4,50,10
15502,80502,,{529=100},4,50,10
15503,80503,,{529=100},4,50,10
15504,80504,,{529=100},4,50,10
15505,80505,,{529=100},4,50,10
15506,80506,,{529=100},4,50,10
15511,80511,,{529=100},4,50,10
15512,80512,,{529=100},4,50,10
15513,80513,,{529=100},4,50,10
15514,80514,,{529=100},4,50,10
15515,80515,,{529=100},4,50,10
15516,80516,,{529=100},4,50,10
15521,80521,,{529=100},6,50,10
15522,80522,,{529=100},6,50,10
15523,80523,,{529=100},6,50,10
15524,80524,,{529=100},6,50,10
15525,80525,,{529=100},6,50,10
15526,80526,,{529=100},6,50,10
15531,80531,,{529=100},6,50,10
15532,80532,,{529=100},6,50,10
15533,80533,,{529=100},6,50,10
15534,80534,,{529=100},6,50,10
15535,80535,,{529=100},6,50,10
15536,80536,,{529=100},6,50,10
15541,80541,,{529=100},8,50,10
15542,80542,,{529=100},8,50,10
15543,80543,,{529=100},8,50,10
15544,80544,,{529=100},8,50,10
15545,80545,,{529=100},8,50,10
15546,80546,,{529=100},8,50,10
15551,80551,,{529=100},0,,0
15601,80601,,{529=100},4,50,10
15602,80602,,{529=100},4,50,10
15603,80603,,{529=100},4,50,10
15604,80604,,{529=100},4,50,10
15605,80605,,{529=100},4,50,10
15606,80606,,{529=100},4,50,10
15611,80611,,{529=100},4,50,10
15612,80612,,{529=100},4,50,10
15613,80613,,{529=100},4,50,10
15614,80614,,{529=100},4,50,10
15615,80615,,{529=100},4,50,10
15616,80616,,{529=100},4,50,10
15621,80621,,{529=100},6,50,10
15622,80622,,{529=100},6,50,10
15623,80623,,{529=100},6,50,10
15624,80624,,{529=100},6,50,10
15625,80625,,{529=100},6,50,10
15626,80626,,{529=100},6,50,10
15631,80631,,{529=100},6,50,10
15632,80632,,{529=100},6,50,10
15633,80633,,{529=100},6,50,10
15634,80634,,{529=100},6,50,10
15635,80635,,{529=100},6,50,10
15636,80636,,{529=100},6,50,10
15641,80641,,{529=100},8,50,10
15642,80642,,{529=100},8,50,10
15643,80643,,{529=100},8,50,10
15644,80644,,{529=100},8,50,10
15645,80645,,{529=100},8,50,10
15646,80646,,{529=100},8,50,10
15651,80651,,{529=100},0,,0
15701,80701,,{529=100},4,50,10
15702,80702,,{529=100},4,50,10
15703,80703,,{529=100},4,50,10
15704,80704,,{529=100},4,50,10
15705,80705,,{529=100},4,50,10
15706,80706,,{529=100},4,50,10
15711,80711,,{529=100},4,50,10
15712,80712,,{529=100},4,50,10
15713,80713,,{529=100},4,50,10
15714,80714,,{529=100},4,50,10
15715,80715,,{529=100},4,50,10
15716,80716,,{529=100},4,50,10
15721,80721,,{529=100},6,50,10
15722,80722,,{529=100},6,50,10
15723,80723,,{529=100},6,50,10
15724,80724,,{529=100},6,50,10
15725,80725,,{529=100},6,50,10
15726,80726,,{529=100},6,50,10
15731,80731,,{529=100},6,50,10
15732,80732,,{529=100},6,50,10
15733,80733,,{529=100},6,50,10
15734,80734,,{529=100},6,50,10
15735,80735,,{529=100},6,50,10
15736,80736,,{529=100},6,50,10
15741,80741,,{529=100},8,50,10
15742,80742,,{529=100},8,50,10
15743,80743,,{529=100},8,50,10
15744,80744,,{529=100},8,50,10
15745,80745,,{529=100},8,50,10
15746,80746,,{529=100},8,50,10
15751,80751,,{529=100},0,,0
16001,61001,,{6381=100},,100,
16002,61002,,{6381=100},,100,
16003,61003,,{6381=100},,100,
16004,61004,,{6381=100},,100,
16011,61011,,{6381=100},,100,
16012,61012,,{6381=100},,100,
16013,61013,,{6381=100},,100,
16014,61014,,{6381=100},,100,
16021,61021,,{6381=100},,100,
16022,61022,,{6381=100},,100,
16023,61023,,{6381=100},,100,
16024,61024,,{6381=100},,100,
16101,61001,,{6381=100},,50,
16102,61002,,{6381=100},,50,
16103,61003,,{6381=100},,50,
16104,61004,,{6381=100},,50,
16111,61011,,{6381=100},,60,
16112,61012,,{6381=100},,60,
16113,61013,,{6381=100},,60,
16114,61014,,{6381=100},,60,
16121,61021,,{6381=100},,100,
16122,61022,,{6381=100},,100,
16123,61023,,{6381=100},,100,
16124,61024,,{6381=100},,100,
16201,61001,,{6381=100},,,
16202,61002,,{6381=100},,,
16203,61003,,{6381=100},,,
16204,61004,,{6381=100},,,
16211,61011,,{6381=100},,33,
16212,61012,,{6381=100},,33,
16213,61013,,{6381=100},,33,
16214,61014,,{6381=100},,33,
16221,61021,,{6381=100},,30,
16222,61022,,{6381=100},,30,
16223,61023,,{6381=100},,30,
16224,61024,,{6381=100},,30,
16301,61001,,{6382=100},,100,
16302,61002,,{6382=100},,100,
16303,61003,,{6382=100},,100,
16304,61004,,{6382=100},,100,
16311,61011,,{6382=100},,100,
16312,61012,,{6382=100},,100,
16313,61013,,{6382=100},,100,
16314,61014,,{6382=100},,100,
16321,61021,,{6382=100},,100,
16322,61022,,{6382=100},,100,
16323,61023,,{6382=100},,100,
16324,61024,,{6382=100},,100,
16331,61001,,{6382=100},,,
16332,61002,,{6382=100},,,
16333,61003,,{6382=100},,,
16334,61004,,{6382=100},,,
16341,61011,,{6382=100},,60,
16342,61012,,{6382=100},,60,
16343,61013,,{6382=100},,60,
16344,61014,,{6382=100},,60,
16351,61021,,{6382=100},2,60,
16352,61022,,{6382=100},2,60,
16353,61023,,{6382=100},2,60,
16354,61024,,{6382=100},2,60,
16401,61001,,{20391=100;21811=100;22991=100},,100,
16402,61002,,{20391=100;21811=100;22991=100},,100,
16403,61003,,{20391=100;21811=100;22991=100},,100,
16404,61004,,{20391=100;21811=100;22991=100},,100,
16411,61011,,{20391=100;21811=100;22991=100},,100,
16412,61012,,{20391=100;21811=100;22991=100},,100,
16413,61013,,{20391=100;21811=100;22991=100},,100,
16414,61014,,{20391=100;21811=100;22991=100},,100,
16421,61021,,{20391=100;21811=100;22991=100},,100,
16422,61022,,{20391=100;21811=100;22991=100},,100,
16423,61023,,{20391=100;21811=100;22991=100},,100,
16424,61024,,{20391=100;21811=100;22991=100},,100,
16431,61001,,{20391=100;21811=100;22991=100},,,
16432,61002,,{20391=100;21811=100;22991=100},,,
16433,61003,,{20391=100;21811=100;22991=100},,,
16434,61004,,{20391=100;21811=100;22991=100},,,
16441,61011,,{20391=100;21811=100;22991=100},,60,
16442,61012,,{20391=100;21811=100;22991=100},,60,
16443,61013,,{20391=100;21811=100;22991=100},,60,
16444,61014,,{20391=100;21811=100;22991=100},,60,
16451,61021,,{20391=100;21811=100;22991=100},2,60,
16452,61022,,{20391=100;21811=100;22991=100},2,60,
16453,61023,,{20391=100;21811=100;22991=100},2,60,
16454,61024,,{20391=100;21811=100;22991=100},2,60,
17001,62001,,{6381=100},,100,
17002,62002,,{6381=100},,100,
17003,62003,,{6381=100},,100,
17004,62004,,{6381=100},,100,
17011,62011,,{6381=100},,100,
17012,62012,,{6381=100},,100,
17013,62013,,{6381=100},,100,
17014,62014,,{6381=100},,100,
17015,62021,,{6381=100},,100,
17016,62022,,{6381=100},,100,
17017,62023,,{6381=100},,100,
17018,62024,,{6381=100},,100,
17021,62031,,{6381=100},,100,
17022,62032,,{6381=100},,100,
17023,62033,,{6381=100},,100,
17024,62034,,{6381=100},,100,
17025,62041,,{6381=100},,100,
17026,62042,,{6381=100},,100,
17027,62043,,{6381=100},,100,
17028,62044,,{6381=100},,100,
17101,62001,,{6381=100},,50,
17102,62002,,{6381=100},,50,
17103,62003,,{6381=100},,50,
17104,62004,,{6381=100},,50,
17111,62011,,{6381=100},,60,
17112,62012,,{6381=100},,60,
17113,62013,,{6381=100},,60,
17114,62014,,{6381=100},,60,
17115,62021,,{6381=100},,60,
17116,62022,,{6381=100},,60,
17117,62023,,{6381=100},,60,
17118,62024,,{6381=100},,60,
17121,62031,,{6381=100},,100,
17122,62032,,{6381=100},,100,
17123,62033,,{6381=100},,100,
17124,62034,,{6381=100},,100,
17125,62041,,{6381=100},,100,
17126,62042,,{6381=100},,100,
17127,62043,,{6381=100},,100,
17128,62044,,{6381=100},,100,
17201,62001,,{6381=100},,,
17202,62002,,{6381=100},,,
17203,62003,,{6381=100},,,
17204,62004,,{6381=100},,,
17211,62011,,{6381=100},,33,
17212,62012,,{6381=100},,33,
17213,62013,,{6381=100},,33,
17214,62014,,{6381=100},,33,
17215,62021,,{6381=100},,33,
17216,62022,,{6381=100},,33,
17217,62023,,{6381=100},,33,
17218,62024,,{6381=100},,33,
17221,62031,,{6381=100},,30,
17222,62032,,{6381=100},,30,
17223,62033,,{6381=100},,30,
17224,62034,,{6381=100},,30,
17225,62041,,{6381=100},,30,
17226,62042,,{6381=100},,30,
17227,62043,,{6381=100},,30,
17228,62044,,{6381=100},,30,
17301,62001,,{6382=100},,100,
17302,62002,,{6382=100},,100,
17303,62003,,{6382=100},,100,
17304,62004,,{6382=100},,100,
17311,62011,,{6382=100},,100,
17312,62012,,{6382=100},,100,
17313,62013,,{6382=100},,100,
17314,62014,,{6382=100},,100,
17315,62021,,{6382=100},,100,
17316,62022,,{6382=100},,100,
17317,62023,,{6382=100},,100,
17318,62024,,{6382=100},,100,
17321,62031,,{6382=100},,100,
17322,62032,,{6382=100},,100,
17323,62033,,{6382=100},,100,
17324,62034,,{6382=100},,100,
17325,62041,,{6382=100},,100,
17326,62042,,{6382=100},,100,
17327,62043,,{6382=100},,100,
17328,62044,,{6382=100},,100,
17331,62001,,{6382=100},,,
17332,62002,,{6382=100},,,
17333,62003,,{6382=100},,,
17334,62004,,{6382=100},,,
17341,62011,,{6382=100},,60,
17342,62012,,{6382=100},,60,
17343,62013,,{6382=100},,60,
17344,62014,,{6382=100},,60,
17345,62021,,{6382=100},,60,
17346,62022,,{6382=100},,60,
17347,62023,,{6382=100},,60,
17348,62024,,{6382=100},,60,
17351,62031,,{6382=100},2,60,
17352,62032,,{6382=100},2,60,
17353,62033,,{6382=100},2,60,
17354,62034,,{6382=100},2,60,
17355,62041,,{6382=100},2,60,
17356,62042,,{6382=100},2,60,
17357,62043,,{6382=100},2,60,
17358,62044,,{6382=100},2,60,
17401,62001,,{20391=100;22991=100;21811=100;20971=100},,100,
17402,62002,,{20391=100;22991=100;21811=100;20971=100},,100,
17403,62003,,{20391=100;22991=100;21811=100;20971=100},,100,
17404,62004,,{20391=100;22991=100;21811=100;20971=100},,100,
17411,62011,,{20391=100;22991=100;21811=100;20971=100},,100,
17412,62012,,{20391=100;22991=100;21811=100;20971=100},,100,
17413,62013,,{20391=100;22991=100;21811=100;20971=100},,100,
17414,62014,,{20391=100;22991=100;21811=100;20971=100},,100,
17415,62021,,{20391=100;22991=100;21811=100;20971=100},,100,
17416,62022,,{20391=100;22991=100;21811=100;20971=100},,100,
17417,62023,,{20391=100;22991=100;21811=100;20971=100},,100,
17418,62024,,{20391=100;22991=100;21811=100;20971=100},,100,
17421,62031,,{20391=100;22991=100;21811=100;20971=100},,100,
17422,62032,,{20391=100;22991=100;21811=100;20971=100},,100,
17423,62033,,{20391=100;22991=100;21811=100;20971=100},,100,
17424,62034,,{20391=100;22991=100;21811=100;20971=100},,100,
17425,62041,,{20391=100;22991=100;21811=100;20971=100},,100,
17426,62042,,{20391=100;22991=100;21811=100;20971=100},,100,
17427,62043,,{20391=100;22991=100;21811=100;20971=100},,100,
17428,62044,,{20391=100;22991=100;21811=100;20971=100},,100,
17431,62001,,{20391=100;22991=100;21811=100;20971=100},,,
17432,62002,,{20391=100;22991=100;21811=100;20971=100},,,
17433,62003,,{20391=100;22991=100;21811=100;20971=100},,,
17434,62004,,{20391=100;22991=100;21811=100;20971=100},,,
17441,62011,,{20391=100;22991=100;21811=100;20971=100},,60,
17442,62012,,{20391=100;22991=100;21811=100;20971=100},,60,
17443,62013,,{20391=100;22991=100;21811=100;20971=100},,60,
17444,62014,,{20391=100;22991=100;21811=100;20971=100},,60,
17445,62021,,{20391=100;22991=100;21811=100;20971=100},,60,
17446,62022,,{20391=100;22991=100;21811=100;20971=100},,60,
17447,62023,,{20391=100;22991=100;21811=100;20971=100},,60,
17448,62024,,{20391=100;22991=100;21811=100;20971=100},,60,
17451,62031,,{20391=100;22991=100;21811=100;20971=100},2,60,
17452,62032,,{20391=100;22991=100;21811=100;20971=100},2,60,
17453,62033,,{20391=100;22991=100;21811=100;20971=100},2,60,
17454,62034,,{20391=100;22991=100;21811=100;20971=100},2,60,
17455,62041,,{20391=100;22991=100;21811=100;20971=100},2,60,
17456,62042,,{20391=100;22991=100;21811=100;20971=100},2,60,
17457,62043,,{20391=100;22991=100;21811=100;20971=100},2,60,
17458,62044,,{20391=100;22991=100;21811=100;20971=100},2,60,
17501,63201,,{6381=100},,100,
17502,63202,,{6381=100},,100,
17503,63203,,{6381=100},,100,
17504,63204,,{6381=100},,100,
17511,63211,,{6381=100},,100,
17512,63212,,{6381=100},,100,
17513,63213,,{6381=100},,100,
17514,63214,,{6381=100},,100,
17515,63231,,{6381=100},,100,
17516,63232,,{6381=100},,100,
17517,63233,,{6381=100},,100,
17518,63234,,{6381=100},,100,
17521,63221,,{6381=100},,100,
17522,63222,,{6381=100},,100,
17523,63223,,{6381=100},,100,
17524,63224,,{6381=100},,100,
17525,63241,,{6381=100},,100,
17526,63242,,{6381=100},,100,
17527,63243,,{6381=100},,100,
17528,63244,,{6381=100},,100,
17601,63201,,{6381=100},,50,
17602,63202,,{6381=100},,50,
17603,63203,,{6381=100},,50,
17604,63204,,{6381=100},,50,
17611,63211,,{6381=100},,60,
17612,63212,,{6381=100},,60,
17613,63213,,{6381=100},,60,
17614,63214,,{6381=100},,60,
17615,63231,,{6381=100},,60,
17616,63232,,{6381=100},,60,
17617,63233,,{6381=100},,60,
17618,63234,,{6381=100},,60,
17621,63221,,{6381=100},,100,
17622,63222,,{6381=100},,100,
17623,63223,,{6381=100},,100,
17624,63224,,{6381=100},,100,
17625,63241,,{6381=100},,100,
17626,63242,,{6381=100},,100,
17627,63243,,{6381=100},,100,
17628,63244,,{6381=100},,100,
17701,63201,,{6381=100},,,
17702,63202,,{6381=100},,,
17703,63203,,{6381=100},,,
17704,63204,,{6381=100},,,
17711,63211,,{6381=100},,33,
17712,63212,,{6381=100},,33,
17713,63213,,{6381=100},,33,
17714,63214,,{6381=100},,33,
17715,63231,,{6381=100},,33,
17716,63232,,{6381=100},,33,
17717,63233,,{6381=100},,33,
17718,63234,,{6381=100},,33,
17721,63221,,{6381=100},,30,
17722,63222,,{6381=100},,30,
17723,63223,,{6381=100},,30,
17724,63224,,{6381=100},,30,
17725,63241,,{6381=100},,30,
17726,63242,,{6381=100},,30,
17727,63243,,{6381=100},,30,
17728,63244,,{6381=100},,30,
17801,63201,,{6382=100},,100,
17802,63202,,{6382=100},,100,
17803,63203,,{6382=100},,100,
17804,63204,,{6382=100},,100,
17811,63211,,{6382=100},,100,
17812,63212,,{6382=100},,100,
17813,63213,,{6382=100},,100,
17814,63214,,{6382=100},,100,
17815,63231,,{6382=100},,100,
17816,63232,,{6382=100},,100,
17817,63233,,{6382=100},,100,
17818,63234,,{6382=100},,100,
17821,63221,,{6382=100},,100,
17822,63222,,{6382=100},,100,
17823,63223,,{6382=100},,100,
17824,63224,,{6382=100},,100,
17825,63241,,{6382=100},,100,
17826,63242,,{6382=100},,100,
17827,63243,,{6382=100},,100,
17828,63244,,{6382=100},,100,
17831,63201,,{6382=100},,,
17832,63202,,{6382=100},,,
17833,63203,,{6382=100},,,
17834,63204,,{6382=100},,,
17841,63211,,{6382=100},,60,
17842,63212,,{6382=100},,60,
17843,63213,,{6382=100},,60,
17844,63214,,{6382=100},,60,
17845,63231,,{6382=100},,60,
17846,63232,,{6382=100},,60,
17847,63233,,{6382=100},,60,
17848,63234,,{6382=100},,60,
17851,63221,,{6382=100},2,60,
17852,63222,,{6382=100},2,60,
17853,63223,,{6382=100},2,60,
17854,63224,,{6382=100},2,60,
