变量名,desc,name,key,bgColor,strokeColor,fontColor,__version
100488,1级增益，提升目标40%免控率,【免控率Ⅷ】,【免控率Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100489,1级负面，降低目标5%免控率,【免控率降低Ⅰ】,【免控率降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100490,1级负面，降低目标10%免控率,【免控率降低Ⅱ】,【免控率降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100491,1级负面，降低目标15%免控率,【免控率降低Ⅲ】,【免控率降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100492,1级负面，降低目标20%免控率,【免控率降低Ⅳ】,【免控率降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100493,1级负面，降低目标25%免控率,【免控率降低Ⅴ】,【免控率降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100494,1级负面，降低目标30%免控率,【免控率降低Ⅵ】,【免控率降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100495,1级负面，降低目标35%免控率,【免控率降低Ⅶ】,【免控率降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100496,1级负面，降低目标40%免控率,【免控率降低Ⅷ】,【免控率降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100497,2级增益，提升目标5%最终伤害加成,【最终伤害加成Ⅰ】,【最终伤害加成Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100498,2级增益，提升目标10%最终伤害加成,【最终伤害加成Ⅱ】,【最终伤害加成Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100499,2级增益，提升目标15%最终伤害加成,【最终伤害加成Ⅲ】,【最终伤害加成Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100500,2级增益，提升目标20%最终伤害加成,【最终伤害加成Ⅳ】,【最终伤害加成Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100501,2级增益，提升目标25%最终伤害加成,【最终伤害加成Ⅴ】,【最终伤害加成Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100502,2级增益，提升目标30%最终伤害加成,【最终伤害加成Ⅵ】,【最终伤害加成Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100503,2级增益，提升目标35%最终伤害加成,【最终伤害加成Ⅶ】,【最终伤害加成Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100504,2级增益，提升目标40%最终伤害加成,【最终伤害加成Ⅷ】,【最终伤害加成Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100505,2级负面，降低目标5%最终伤害加成,【最终伤害加成降低Ⅰ】,【最终伤害加成降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100506,2级负面，降低目标10%最终伤害加成,【最终伤害加成降低Ⅱ】,【最终伤害加成降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100507,2级负面，降低目标15%最终伤害加成,【最终伤害加成降低Ⅲ】,【最终伤害加成降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100508,2级负面，降低目标20%最终伤害加成,【最终伤害加成降低Ⅳ】,【最终伤害加成降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100509,2级负面，降低目标25%最终伤害加成,【最终伤害加成降低Ⅴ】,【最终伤害加成降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100510,2级负面，降低目标30%最终伤害加成,【最终伤害加成降低Ⅵ】,【最终伤害加成降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100511,2级负面，降低目标35%最终伤害加成,【最终伤害加成降低Ⅶ】,【最终伤害加成降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100512,2级负面，降低目标40%最终伤害加成,【最终伤害加成降低Ⅷ】,【最终伤害加成降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100513,2级增益，提升目标5%最终伤害减免,【最终伤害减免Ⅰ】,【最终伤害减免Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100514,2级增益，提升目标10%最终伤害减免,【最终伤害减免Ⅱ】,【最终伤害减免Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100515,2级增益，提升目标15%最终伤害减免,【最终伤害减免Ⅲ】,【最终伤害减免Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100516,2级增益，提升目标20%最终伤害减免,【最终伤害减免Ⅳ】,【最终伤害减免Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100517,2级增益，提升目标25%最终伤害减免,【最终伤害减免Ⅴ】,【最终伤害减免Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100518,2级增益，提升目标30%最终伤害减免,【最终伤害减免Ⅵ】,【最终伤害减免Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100519,2级增益，提升目标35%最终伤害减免,【最终伤害减免Ⅶ】,【最终伤害减免Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100520,2级增益，提升目标40%最终伤害减免,【最终伤害减免Ⅷ】,【最终伤害减免Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100521,2级负面，降低目标5%最终伤害减免,【最终伤害减免降低Ⅰ】,【最终伤害减免降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100522,2级负面，降低目标10%最终伤害减免,【最终伤害减免降低Ⅱ】,【最终伤害减免降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100523,2级负面，降低目标15%最终伤害减免,【最终伤害减免降低Ⅲ】,【最终伤害减免降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100524,2级负面，降低目标20%最终伤害减免,【最终伤害减免降低Ⅳ】,【最终伤害减免降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100525,2级负面，降低目标25%最终伤害减免,【最终伤害减免降低Ⅴ】,【最终伤害减免降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100526,2级负面，降低目标30%最终伤害减免,【最终伤害减免降低Ⅵ】,【最终伤害减免降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100527,2级负面，降低目标35%最终伤害减免,【最终伤害减免降低Ⅶ】,【最终伤害减免降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100528,2级负面，降低目标40%最终伤害减免,【最终伤害减免降低Ⅷ】,【最终伤害减免降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100529,2级增益，提升目标3%六维属性,【六维提升Ⅰ】,【六维提升Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
100530,2级增益，提升目标6%六维属性,【六维提升Ⅱ】,【六维提升Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
100531,2级增益，提升目标9%六维属性,【六维提升Ⅲ】,【六维提升Ⅲ】,<120;203;147>,<92;153;112>,<92;153;112>,
100532,2级增益，提升目标12%六维属性,【六维提升Ⅳ】,【六维提升Ⅳ】,<120;203;147>,<92;153;112>,<92;153;112>,
100533,2级增益，提升目标15%六维属性,【六维提升Ⅴ】,【六维提升Ⅴ】,<120;203;147>,<92;153;112>,<92;153;112>,
100534,2级增益，提升目标18%六维属性,【六维提升Ⅵ】,【六维提升Ⅵ】,<120;203;147>,<92;153;112>,<92;153;112>,
100535,2级增益，提升目标21%六维属性,【六维提升Ⅶ】,【六维提升Ⅶ】,<120;203;147>,<92;153;112>,<92;153;112>,
100536,2级增益，提升目标24%六维属性,【六维提升Ⅷ】,【六维提升Ⅷ】,<120;203;147>,<92;153;112>,<92;153;112>,
100537,2级负面，降低目标3%六维属性,【六维降低Ⅰ】,【六维降低Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100538,2级负面，降低目标6%六维属性,【六维降低Ⅱ】,【六维降低Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100539,2级负面，降低目标9%六维属性,【六维降低Ⅲ】,【六维降低Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100540,2级负面，降低目标12%六维属性,【六维降低Ⅳ】,【六维降低Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100541,2级负面，降低目标15%六维属性,【六维降低Ⅴ】,【六维降低Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100542,2级负面，降低目标18%六维属性,【六维降低Ⅵ】,【六维降低Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100543,2级负面，降低目标21%六维属性,【六维降低Ⅶ】,【六维降低Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100544,2级负面，降低目标24%六维属性,【六维降低Ⅷ】,【六维降低Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100545,弱化目标5%特攻,【特攻弱化Ⅰ】,【特攻弱化Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100546,弱化目标10%特攻,【特攻弱化Ⅱ】,【特攻弱化Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100701,1级控制，目标无法行动,【眩晕】,【眩晕】,<169;123;231>,<141;93;206>,<141;93;206>,
100702,2级控制，效果期间令目标只能进行普攻攻击,【缴械】,【缴械】,<169;123;231>,<141;93;206>,<141;93;206>,
100703,1级控制，缠绕敌人令其无法行动，不会被水系净化，可被灼烧类破坏,【缠绕】,【缠绕】,<169;123;231>,<141;93;206>,<141;93;206>,
100704,1级控制，以普攻对随机友方攻击,【魅惑】,【魅惑】,<169;123;231>,<141;93;206>,<141;93;206>,
100705,1级控制，目标无法释放必杀技,【麻痹】,【麻痹】,<169;123;231>,<141;93;206>,<141;93;206>,
100706,1级控制，目标无法行动，累计损失35%上限的生命后解除,【冰冻Ⅰ】,【冰冻Ⅰ】,<169;123;231>,<141;93;206>,<141;93;206>,
100707,1级控制，目标无法使用小技能和必杀技,【沉默】,【沉默】,<169;123;231>,<141;93;206>,<141;93;206>,
100708,1级控制，目标无法行动，免伤提升10%，同时降疗30%，速度降低6%,【石化】,【石化】,<169;123;231>,<141;93;206>,<141;93;206>,
100709,1级控制，不分敌我随机进行普攻,【混乱】,【混乱】,<169;123;231>,<141;93;206>,<141;93;206>,
100710,1级控制，提升20%伤害加成和30%速度，期间强制普通攻击激怒来源方,【激怒】,【激怒】,<169;123;231>,<141;93;206>,<141;93;206>,
100711,1级控制，被控制目标无法选择美丽系精灵作为攻击目标，主动攻击伤害波及到美丽系精灵伤害降低10%,【着迷】,【着迷】,<169;123;231>,<141;93;206>,<141;93;206>,
100712,1级控制，无法行动，受到1次技能攻击后解除,【睡眠】,【睡眠】,<169;123;231>,<141;93;206>,<141;93;206>,
100713,1级控制，使目标强制选择自己为攻击目标,【嘲讽】,【嘲讽】,<169;123;231>,<141;93;206>,<141;93;206>,
100714,1级控制，无法行动，无法被选中和受到攻击,【黑洞】,【黑洞】,<169;123;231>,<141;93;206>,<141;93;206>,
100715,1级控制，无法使用普通攻击,【束缚】,【束缚】,<169;123;231>,<141;93;206>,<141;93;206>,
100716,1级控制，强制使用普攻攻击挑衅方,【挑衅】,【挑衅】,<169;123;231>,<141;93;206>,<141;93;206>,
100717,2级控制，目标无法行动，累计损失50%上限的生命后解除，解除时目标损失10%最大血量,【冰冻Ⅱ】,【冰冻Ⅱ】,<169;123;231>,<141;93;206>,<141;93;206>,
100801,行动前每层造成释放者自身40%特攻/物攻的火元素伤害，最高叠加5层,【灼烧Ⅰ】,【灼烧Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100802,行动前每层造成释放者自身60%特攻/物攻的火元素伤害，最高叠加5层,【灼烧Ⅱ】,【灼烧Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100803,行动前每层造成释放者自身80%特攻/物攻的火元素伤害，最高叠加5层,【灼烧Ⅲ】,【灼烧Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100804,行动前每层造成释放者自身100%特攻/物攻的火元素伤害，最高叠加5层,【灼烧Ⅳ】,【灼烧Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100805,行动前每层造成释放者自身120%特攻/物攻的火元素伤害，最高叠加5层,【灼烧Ⅴ】,【灼烧Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100806,行动前每层造成释放者自身140%特攻/物攻的火元素伤害，最高叠加5层,【灼烧Ⅵ】,【灼烧Ⅵ】,<251;85;114>,<220;53;76>,<241;59;84>,
100807,行动前每层造成释放者自身160%特攻/物攻的火元素伤害，最高叠加5层,【灼烧Ⅶ】,【灼烧Ⅶ】,<251;85;114>,<220;53;76>,<241;59;84>,
100808,行动前每层造成释放者自身180%特攻/物攻的火元素伤害，最高叠加5层,【灼烧Ⅷ】,【灼烧Ⅷ】,<251;85;114>,<220;53;76>,<241;59;84>,
100809,1级负面，攻击时有10%概率落空,【致盲Ⅰ】,【致盲Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100810,1级负面，攻击时有20%概率落空,【致盲Ⅱ】,【致盲Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100811,1级负面，攻击时有30%概率落空,【致盲Ⅲ】,【致盲Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100812,1级负面，降低受到的治疗量,【减疗】,【减疗】,<251;85;114>,<220;53;76>,<241;59;84>,
100813,1级负面，目标无法获得治疗效果,【禁疗】,【禁疗】,<251;85;114>,<220;53;76>,<241;59;84>,
100814,增加5%受到的伤害,【易伤Ⅰ】,【易伤Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100815,增加10%受到的伤害,【易伤Ⅱ】,【易伤Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100816,增加15%受到的伤害,【易伤Ⅲ】,【易伤Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100817,增加20%受到的伤害,【易伤Ⅳ】,【易伤Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100818,增加25%受到的伤害,【易伤Ⅴ】,【易伤Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100819,1级负面，不可叠加，10%电系易伤，受到【麻痹】效果概率提升10%，被水系净化时会立刻造成释放者50%物攻/特攻的电元素伤害,【感电Ⅰ】,【感电Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100820,1级负面，不可叠加，20%电系易伤，受到【麻痹】效果概率提升20%，被水系净化时会立刻造成释放者80%物攻/特攻的电元素伤害,【感电Ⅱ】,【感电Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100821,1级负面，目标每层降低25%治疗效果，攻击前受到释放者50%物攻的真实伤害，最高3层,【撕裂】,【撕裂】,<251;85;114>,<220;53;76>,<241;59;84>,
100822,1级负面，目标位移或行动造成释放者40%特攻/物攻的真实伤害，可叠加3层,【流血】,【流血】,<251;85;114>,<220;53;76>,<241;59;84>,
100823,行动前每层造成释放者自身30%特攻/物攻的毒元素伤害，最高叠加8层,【中毒Ⅰ】,【中毒Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100824,受到火属性伤害提升5%,【火属性易伤Ⅰ】,【火属性易伤Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100825,受到火属性伤害提升10%,【火属性易伤Ⅱ】,【火属性易伤Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100826,受到火属性伤害提升15%,【火属性易伤Ⅲ】,【火属性易伤Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100827,受到火属性伤害提升20%,【火属性易伤Ⅳ】,【火属性易伤Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100828,受到火属性伤害提升25%,【火属性易伤Ⅴ】,【火属性易伤Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100829,受到毒属性伤害提升5%,【毒属性易伤Ⅰ】,【毒属性易伤Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100830,受到毒属性伤害提升10%,【毒属性易伤Ⅱ】,【毒属性易伤Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100831,受到毒属性伤害提升15%,【毒属性易伤Ⅲ】,【毒属性易伤Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100832,受到毒属性伤害提升20%,【毒属性易伤Ⅳ】,【毒属性易伤Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100833,受到毒属性伤害提升25%,【毒属性易伤Ⅴ】,【毒属性易伤Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100834,受到冰属性伤害提升5%,【冰属性易伤Ⅰ】,【冰属性易伤Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100835,受到冰属性伤害提升10%,【冰属性易伤Ⅱ】,【冰属性易伤Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100836,受到冰属性伤害提升15%,【冰属性易伤Ⅲ】,【冰属性易伤Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100837,受到冰属性伤害提升20%,【冰属性易伤Ⅳ】,【冰属性易伤Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100838,受到冰属性伤害提升25%,【冰属性易伤Ⅴ】,【冰属性易伤Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100839,受到地属性伤害提升5%,【地属性易伤Ⅰ】,【地属性易伤Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100840,受到地属性伤害提升10%,【地属性易伤Ⅱ】,【地属性易伤Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100841,受到地属性伤害提升15%,【地属性易伤Ⅲ】,【地属性易伤Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100842,受到地属性伤害提升20%,【地属性易伤Ⅳ】,【地属性易伤Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100843,受到地属性伤害提升25%,【地属性易伤Ⅴ】,【地属性易伤Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100844,受到水属性伤害提升5%,【水属性易伤Ⅰ】,【水属性易伤Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100845,受到水属性伤害提升10%,【水属性易伤Ⅱ】,【水属性易伤Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100846,受到水属性伤害提升15%,【水属性易伤Ⅲ】,【水属性易伤Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100847,受到水属性伤害提升20%,【水属性易伤Ⅳ】,【水属性易伤Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100848,受到水属性伤害提升25%,【水属性易伤Ⅴ】,【水属性易伤Ⅴ】,<251;85;114>,<220;53;76>,<241;59;84>,
100849,3级负面，可叠加99层，每次叠加时触发，每层造成释放者攻击*10%的火元素伤害,【燃爆】,【燃爆】,<251;85;114>,<220;53;76>,<241;59;84>,
100850,1级负面，攻击地面系目标时有10%概率落空（对飞行系无效）,【地系致盲Ⅰ】,【地系致盲Ⅰ】,<251;85;114>,<220;53;76>,<241;59;84>,
100851,1级负面，攻击地面系目标时有20%概率落空（对飞行系无效）,【地系致盲Ⅱ】,【地系致盲Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
100852,1级负面，攻击地面系目标时有30%概率落空（对飞行系无效）,【地系致盲Ⅲ】,【地系致盲Ⅲ】,<251;85;114>,<220;53;76>,<241;59;84>,
100853,1级负面，攻击地面系目标时有40%概率落空（对飞行系无效）,【地系致盲Ⅳ】,【地系致盲Ⅳ】,<251;85;114>,<220;53;76>,<241;59;84>,
100901,减少己方1层1/2级异常效果或敌方1层1/2级增益效果。,【驱散Ⅰ】,【驱散Ⅰ】,<245;175;37>,<233;147;25>,<233;147;25>,
100902,减少己方2层1/2级异常效果或敌方2层1/2级增益效果。,【驱散Ⅱ】,【驱散Ⅱ】,<245;175;37>,<233;147;25>,<233;147;25>,
100903,减少己方3层1/2级异常效果或敌方3层1/2级增益效果。,【驱散Ⅲ】,【驱散Ⅲ】,<245;175;37>,<233;147;25>,<233;147;25>,
100904,移除己方1个1/2级异常效果或敌方1个1/2级增益效果,【净化Ⅰ】,【净化Ⅰ】,<245;175;37>,<233;147;25>,<233;147;25>,
100905,移除己方2个1/2级异常效果或敌方2个1/2级增益效果,【净化Ⅱ】,【净化Ⅱ】,<245;175;37>,<233;147;25>,<233;147;25>,
100906,移除己方3个1/2级异常效果或敌方3个1/2级增益效果,【净化Ⅲ】,【净化Ⅲ】,<245;175;37>,<233;147;25>,<233;147;25>,
100907,移除己方1个1-3级异常效果（优先控制）或敌方1个1-3级增益效果,【高级净化Ⅰ】,【高级净化Ⅰ】,<245;175;37>,<233;147;25>,<233;147;25>,
100908,移除己方2个1-3级异常效果（优先控制）或敌方2个1-3级增益效果,【高级净化Ⅱ】,【高级净化Ⅱ】,<245;175;37>,<233;147;25>,<233;147;25>,
100909,移除己方3个1-3级异常效果（优先控制）或敌方3个1-3级增益效果,【高级净化Ⅲ】,【高级净化Ⅲ】,<245;175;37>,<233;147;25>,<233;147;25>,
