变量名,sceneName,_beizhu,monsters,boss,icon,gateType,sceneType,sceneCount,roundLimit,deployType,deployCardNumLimit,deployNum,deployNatureLimit,backMusic,backGround,bg_boss,bg_boss_pos,ownerId,onlyClassify,openLevel,preGateID,stars,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,dayChallengeMax,staminaCost,cardExp,roleExp,dropIds,gold,desc,sandangAward,worldLevelSaodangAward,forbidMarkID,winAward,star3Award,kssdFlag,chestAward,pos,awardPos,frontWay,monsterRange,finishPoint,isWheel,isQuickSweep,tag,monsters3,skillLevel2,demonCorrect3,demonCorrect2,boss3,showLevel3,skillLevel3,monsters2,showLevel2,boss2,playNumber,bg_boss_pos2,bg_boss_pos3,roundLimit2,roundLimit3,sceneCount2,sceneCount3,sceneLevel2,sceneLevel3
63634,梦妖魔,,<{advance=15;unitId=22017;level=90};{advance=15;unitId=22017;level=90};{advance=15;unitId=22016;level=90};{advance=15;unitId=22017;level=90};{advance=15;unitId=22016;level=90}>,<{advance=15;unitId=22016;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62034,62034,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,梦妖魔在黑夜中异常凶残，大回合内受到到主动技能会变狂暴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63635,灵幽马,,<{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90}>,<{advance=15;unitId=22029;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62031,62031,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,灵幽马喜欢孤独与寂静，喜欢静谧的环境，会在自身能量变强的夜晚活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63636,灵幽马,,<{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90}>,<{advance=15;unitId=22029;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62032,62032,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,灵幽马喜欢孤独与寂静，喜欢静谧的环境，会在自身能量变强的夜晚活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63637,灵幽马,,<{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90}>,<{advance=15;unitId=22029;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62033,62033,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,灵幽马喜欢孤独与寂静，喜欢静谧的环境，会在自身能量变强的夜晚活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63638,灵幽马,,<{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90}>,<{advance=15;unitId=22029;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62034,62034,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,灵幽马喜欢孤独与寂静，喜欢静谧的环境，会在自身能量变强的夜晚活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63641,惩戒胡帕,,<>,<{advance=15;unitId=22005;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62021,62021,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,小胡帕最喜欢和大家一起玩了，人越多越好！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63642,惩戒胡帕,,<{advance=14;unitId=223641;level=90};{advance=14;unitId=223641;level=90};{advance=14;unitId=223641;level=90};{advance=14;unitId=223641;level=90};{advance=14;unitId=223641;level=90}>,<{advance=15;unitId=223641;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62022,62022,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,小胡帕祝大家万圣节快乐！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63643,解放胡帕,,<{advance=14;unitId=22006;level=90};{advance=14;unitId=22006;level=90}>,<{advance=15;unitId=22007;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62023,62023,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,说好了玩一回合休息一回合，你们可别不讲武德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63644,惩戒胡帕,,<>,<{advance=15;unitId=22003;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62024,62024,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,等它玩累吧，或者你打得过也行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63645,露奈雅拉,,<{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90}>,<{advance=15;unitId=22021;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63345,63345,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,黑夜之下我将获得永生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63646,露奈雅拉,,<{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90}>,<{advance=15;unitId=22021;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63346,63346,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,黑夜之下我将获得永生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63647,露奈雅拉,,<{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90}>,<{advance=15;unitId=22021;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63347,63347,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,黑夜之下我将获得永生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63648,露奈雅拉,,<{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90}>,<{advance=15;unitId=22021;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63348,63348,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,黑夜之下我将获得永生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63649,玛夏多,,<{advance=14;unitId=22023;level=90};{advance=14;unitId=22024;level=90};{advance=14;unitId=22025;level=90};{advance=14;unitId=22026;level=90};{advance=14;unitId=22028;level=90}>,<{advance=15;unitId=22023;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63349,63349,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,小夏多喜欢在人多的地方玩耍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63650,玛夏多,,<{advance=14;unitId=22023;level=90};{advance=14;unitId=22025;level=90};{advance=14;unitId=22028;level=90}>,<{advance=15;unitId=22023;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63350,63350,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,小夏多喜欢在人多的地方玩耍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63651,玛夏多,,,<{advance=15;unitId=22023;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63351,63351,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,小夏多喜欢在人多的地方玩耍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63652,玛夏多,,<{advance=14;unitId=22023;level=90};{advance=14;unitId=22025;level=90};{advance=14;unitId=22028;level=90}>,<{advance=15;unitId=22023;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63352,63352,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,小夏多喜欢在人多的地方玩耍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63653,催眠貘,,<{advance=14;unitId=22030;level=90};{advance=14;unitId=22030;level=90};{advance=14;unitId=22030;level=90};{advance=14;unitId=22030;level=90}>,<{advance=15;unitId=22030;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63653,63653,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,万圣节的夜晚，催眠貘幽灵般得现身，引人入梦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63654,催眠貘,,<{advance=14;unitId=22030;level=90};{advance=14;unitId=22030;level=90};{advance=14;unitId=22030;level=90}>,<{advance=15;unitId=22030;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63654,63654,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,万圣节的夜晚，催眠貘幽灵般得现身，引人入梦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63655,引梦貘人,,<{advance=14;unitId=22030;level=90};{advance=14;unitId=22030;level=90};{advance=14;unitId=22030;level=90};{advance=14;unitId=22030;level=90}>,<{advance=15;unitId=22031;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63655,63655,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,万圣节夜，引梦貘人悄至，编织奇幻梦境,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63656,引梦貘人,,<{advance=14;unitId=22030;level=90};{advance=14;unitId=22030;level=90};{advance=14;unitId=22031;level=90};{advance=14;unitId=22031;level=90}>,<{advance=15;unitId=22031;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63656,63656,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;24391=0},,万圣节夜，引梦貘人悄至，编织奇幻梦境,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63701,怨影娃娃,,<{advance=13;unitId=21001;level=90};{advance=13;unitId=21001;level=90};{advance=13;unitId=21002;level=90};{advance=13;unitId=21002;level=90};{advance=13;unitId=21002;level=90}>,<{advance=13;unitId=21001;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62001,62001,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,娃娃在万圣之夜会变得更加强大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63702,怨影娃娃,,<{advance=13;unitId=21002;level=90};{advance=13;unitId=21001;level=90}>,<{advance=13;unitId=21002;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62002,62002,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,娃娃在万圣之夜会变得更加强大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63703,怨影娃娃,,<{advance=13;unitId=21001;level=90};{advance=13;unitId=21002;level=90}>,<{advance=13;unitId=21001;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62003,62003,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,娃娃在万圣之夜会变得更加强大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63704,怨影娃娃,,<{advance=13;unitId=21001;level=90};{advance=13;unitId=21002;level=90};{advance=13;unitId=21001;level=90}>,<{advance=13;unitId=21002;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62004,62004,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,娃娃在万圣之夜会变得更加强大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63711,耿鬼,,<{advance=14;unitId=21011;level=90};{advance=14;unitId=21011;level=90}>,<{advance=14;unitId=21011;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62011,62011,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,请击杀说真话的耿鬼！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63712,耿鬼,,<{advance=14;unitId=21011;level=90};{advance=14;unitId=21011;level=90}>,<{advance=14;unitId=21011;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62012,62012,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,请击杀说真话的耿鬼！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63713,耿鬼,,<{advance=14;unitId=21011;level=90};{advance=14;unitId=21011;level=90}>,<{advance=14;unitId=21011;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62013,62013,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,请击杀说真话的耿鬼！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63714,超级耿鬼,,<{advance=14;unitId=21012;level=90};{advance=14;unitId=21012;level=90};{advance=14;unitId=21012;level=90};{advance=14;unitId=21012;level=90};{advance=14;unitId=21012;level=90}>,<{advance=14;unitId=21012;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62014,62014,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,不要惊扰沉睡中的耿鬼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63721,骑拉帝纳·起源,,<{advance=15;unitId=21021;level=90};{advance=15;unitId=21026;level=90};{advance=15;unitId=21025;level=90};{advance=15;unitId=21024;level=90};{advance=15;unitId=21023;level=90}>,<{advance=15;unitId=21022;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62021,62021,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,骑拉帝纳在毁灭世界与现实世界穿梭，起源形态拥有强大的复苏能力，请小心谨慎对待；其中一个世界毁灭另一个世界也会随之毁灭！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63722,骑拉帝纳·起源,,<{advance=15;unitId=21031;level=90}>,<{advance=15;unitId=21032;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62022,62022,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,毁灭世界与现实世界相连，请在同一时刻击杀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63723,骑拉帝纳·起源,,<{advance=15;unitId=21041;level=90};{advance=15;unitId=21042;level=90};{advance=15;unitId=21041;level=90};{advance=15;unitId=21042;level=90};{advance=15;unitId=21041;level=90}>,<{advance=15;unitId=21042;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62023,62023,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,在颠倒的世界中会使己方必杀技的力量逐渐消亡！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63724,骑拉帝纳·起源,,<{advance=15;unitId=21051;level=90};{advance=15;unitId=21051;level=90}>,<{advance=15;unitId=21052;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62024,62024,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,头晕请入眠，驱散清我心！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63731,梦妖魔,,<{advance=15;unitId=22012;level=90};{advance=15;unitId=22012;level=90};{advance=15;unitId=22012;level=90};{advance=15;unitId=22012;level=90};{advance=15;unitId=22012;level=90}>,<{advance=15;unitId=22011;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62031,62031,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,梦魇降临！梦妖魔准备出击！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63732,梦妖魔,,<{advance=15;unitId=22013;level=90};{advance=15;unitId=22013;level=90};{advance=15;unitId=22014;level=90};{advance=15;unitId=22013;level=90};{advance=15;unitId=22014;level=90}>,<{advance=15;unitId=22014;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62032,62032,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,梦妖天生愚钝，血量较低时会混乱攻击队友,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63733,梦妖魔,,<{advance=15;unitId=22014;level=90};{advance=15;unitId=22014;level=90};{advance=15;unitId=22014;level=90};{advance=15;unitId=22014;level=90};{advance=15;unitId=22014;level=90}>,<{advance=15;unitId=22015;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62033,62033,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,黑夜就是我的面纱，红眼让我感到焕发！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63734,梦妖魔,,<{advance=15;unitId=22017;level=90};{advance=15;unitId=22017;level=90};{advance=15;unitId=22016;level=90};{advance=15;unitId=22017;level=90};{advance=15;unitId=22016;level=90}>,<{advance=15;unitId=22016;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62034,62034,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,梦妖魔在黑夜中异常凶残，大回合内受到到主动技能会变狂暴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63735,灵幽马,,<{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90}>,<{advance=15;unitId=22029;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62031,62031,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,灵幽马喜欢孤独与寂静，喜欢静谧的环境，会在自身能量变强的夜晚活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63736,灵幽马,,<{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90}>,<{advance=15;unitId=22029;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62032,62032,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,灵幽马喜欢孤独与寂静，喜欢静谧的环境，会在自身能量变强的夜晚活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63737,灵幽马,,<{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90}>,<{advance=15;unitId=22029;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62033,62033,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,灵幽马喜欢孤独与寂静，喜欢静谧的环境，会在自身能量变强的夜晚活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63738,灵幽马,,<{advance=15;unitId=22029;level=90};{advance=15;unitId=22029;level=90}>,<{advance=15;unitId=22029;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62034,62034,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,灵幽马喜欢孤独与寂静，喜欢静谧的环境，会在自身能量变强的夜晚活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63741,惩戒胡帕,,<>,<{advance=15;unitId=22005;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62021,62021,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,小胡帕最喜欢和大家一起玩了，人越多越好！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63742,惩戒胡帕,,<{advance=14;unitId=223641;level=90};{advance=14;unitId=223641;level=90};{advance=14;unitId=223641;level=90};{advance=14;unitId=223641;level=90};{advance=14;unitId=223641;level=90}>,<{advance=15;unitId=223641;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62022,62022,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,小胡帕祝大家万圣节快乐！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63743,解放胡帕,,<{advance=14;unitId=22006;level=90};{advance=14;unitId=22006;level=90}>,<{advance=15;unitId=22007;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62023,62023,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,说好了玩一回合休息一回合，你们可别不讲武德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63744,惩戒胡帕,,<>,<{advance=15;unitId=22003;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,62024,62024,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,等它玩累吧，或者你打得过也行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63745,露奈雅拉,,<{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90}>,<{advance=15;unitId=22021;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63345,63345,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,黑夜之下我将获得永生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63746,露奈雅拉,,<{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90}>,<{advance=15;unitId=22021;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63346,63346,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,黑夜之下我将获得永生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63747,露奈雅拉,,<{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90}>,<{advance=15;unitId=22021;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63347,63347,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,黑夜之下我将获得永生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63748,露奈雅拉,,<{advance=14;unitId=22022;level=90};{advance=14;unitId=22022;level=90}>,<{advance=15;unitId=22021;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63348,63348,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,黑夜之下我将获得永生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63749,玛夏多,,<{advance=14;unitId=22023;level=90};{advance=14;unitId=22024;level=90};{advance=14;unitId=22025;level=90};{advance=14;unitId=22026;level=90};{advance=14;unitId=22028;level=90}>,<{advance=15;unitId=22023;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63349,63349,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,小夏多喜欢在人多的地方玩耍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63750,玛夏多,,<{advance=14;unitId=22023;level=90};{advance=14;unitId=22025;level=90};{advance=14;unitId=22028;level=90}>,<{advance=15;unitId=22023;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63350,63350,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,小夏多喜欢在人多的地方玩耍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63751,玛夏多,,,<{advance=15;unitId=22023;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63351,63351,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,小夏多喜欢在人多的地方玩耍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63752,玛夏多,,<{advance=14;unitId=22023;level=90};{advance=14;unitId=22025;level=90};{advance=14;unitId=22028;level=90}>,<{advance=15;unitId=22023;level=90}>,,22,22,1,,,,,,,battle/scene/bg_xszd.jpg,,,,,20,,,90,,,,63352,63352,1,0,,,{6381=0;6382=0;20391=0;20411=0;20971=0;21481=0;21811=0;22991=0;23571=0;24391=0},,小夏多喜欢在人多的地方玩耍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
