变量名,sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,_beizhu,languages,monsters,boss,icon,gateType,sceneType,roundLimit,backMusic,backGround,bg_boss,bg_boss_pos,openLevel,desc,sceneCount,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,limitType,limitArg,firstAward,firstAwardShow,saodangAward,saodangAwardShow,lowestFightingPoint,gateDesc,gateDesc_tw,gateDesc_en,gateDesc_vn,gateDesc_kr
100391,第391关,第391關,Stage 391,Th? 391 Quan,???? 391,,<cn>,<{unitId=232923;level=747;advance=69};{unitId=222924;level=747;advance=69};{unitId=232923;level=747;advance=69};{unitId=231802;level=747;advance=69};{unitId=231802;level=747;advance=69}>,<{unitId=251391;level=747;advance=70}>,config/portrait/jinglingtouxiang1/img_706_nml@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,747,2504,2504,,,,3,<<9;1;24%>;<10;1;24%>>,{gold=410000;451=30;452=20},<<gold;410000;1>;<451;30;1>;<452;20;1>>,{gold=9800;451=2;libs=<110;111>},<<gold;9800;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100392,第392关,第392關,Stage 392,Th? 392 Quan,???? 392,,<cn>,<{unitId=230402;level=749;advance=69};{unitId=221931;level=749;advance=69};{unitId=230402;level=749;advance=69};{unitId=233353;level=749;advance=69};{unitId=233353;level=749;advance=69}>,<{unitId=251392;level=749;advance=70}>,config/portrait/jinglingtouxiang1/img_282_snd@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,749,2521,2521,,,,4,<<9;0;23%>;<10;0;23%>;<17;0;23%>>,{gold=410000;451=30;502=1},<<gold;410000;1>;<451;30;1>;<502;1;1>>,{gold=9800;451=2;libs=<110;111>},<<gold;9800;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100393,第393关,第393關,Stage 393,Th? 393 Quan,???? 393,,<cn>,<{unitId=231231;level=751;advance=69};{unitId=223152;level=751;advance=69};{unitId=231271;level=751;advance=69};{unitId=231172;level=751;advance=69};{unitId=230741;level=751;advance=69}>,<{unitId=251393;level=751;advance=70}>,config/portrait/jinglingtouxiang1/img_6_cjphlx@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,751,2538,2538,,,,5,<<27;0;22%>;<26;0;22%>>,{gold=410000;451=30;rmb=100},<<gold;410000;1>;<451;30;1>;<rmb;100;1>>,{gold=9800;451=2;libs=<110;111>},<<gold;9800;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100394,第394关,第394關,Stage 394,Th? 394 Quan,???? 394,,<cn>,<{unitId=231503;level=753;advance=69};{unitId=223353;level=753;advance=69};{unitId=232391;level=753;advance=69};{unitId=230731;level=753;advance=69};{unitId=230883;level=753;advance=69}>,<{unitId=251394;level=753;advance=70}>,config/portrait/jinglingtouxiang1/img_376_jjg@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,753,2555,2555,,,,5,<<1;0;22%>>,{gold=410000;451=30;452=20},<<gold;410000;1>;<451;30;1>;<452;20;1>>,{gold=9800;451=2;libs=<110;111>},<<gold;9800;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100395,第395关,第395關,Stage 395,Th? 395 Quan,???? 395,boss,<cn>,<{unitId=233663;level=755;advance=69};{unitId=223663;level=755;advance=69};{unitId=233663;level=755;advance=69};{unitId=231291;level=755;advance=69};{unitId=230771;level=755;advance=69}>,<{unitId=251395;level=755;advance=70}>,config/portrait/jinglingtouxiang1/img_484_plqy@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,755,2572,2572,,,,5,<<27;0;28%>;<22;0;28%>;<26;1;28%>>,{gold=410000;451=30;519=1},<<gold;410000;1>;<451;30;1>;<519;1;1>>,{gold=9800;452=1;libs=<110;111;112>},<<gold;9800;0>;<451;1;1>;<452;1;1>>,429005,己方未上阵草系精灵时，敌方全体隐身5回合,己方未上陣草系精靈時，敵方全體隱身5回合,,,
100396,第396关,第396關,Stage 396,Th? 396 Quan,???? 396,,<cn>,<{unitId=230632;level=757;advance=70};{unitId=220632;level=757;advance=70};{unitId=230632;level=757;advance=70};{unitId=230783;level=757;advance=70};{unitId=230783;level=757;advance=70}>,<{unitId=251396;level=757;advance=71}>,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,757,2589,2589,,,,3,<<13;1;24%>>,{gold=415000;451=30;452=20},<<gold;415000;1>;<451;30;1>;<452;20;1>>,{gold=9900;451=2;libs=<110;111>},<<gold;9900;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100397,第397关,第397關,Stage 397,Th? 397 Quan,???? 397,,<cn>,<{unitId=232723;level=759;advance=70};{unitId=221841;level=759;advance=70};{unitId=232723;level=759;advance=70};{unitId=233432;level=759;advance=70};{unitId=233432;level=759;advance=70}>,<{unitId=251397;level=759;advance=71}>,config/portrait/jinglingtouxiang1/img_282_snd@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,759,2606,2606,,,,4,<<13;0;23%>;<24;0;23%>>,{gold=415000;451=30;502=1},<<gold;415000;1>;<451;30;1>;<502;1;1>>,{gold=9900;451=2;libs=<110;111>},<<gold;9900;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100398,第398关,第398關,Stage 398,Th? 398 Quan,???? 398,,<cn>,<{unitId=230712;level=761;advance=70};{unitId=220712;level=761;advance=70};{unitId=230712;level=761;advance=70};{unitId=231423;level=761;advance=70};{unitId=231423;level=761;advance=70}>,<{unitId=251398;level=761;advance=71}>,config/portrait/jinglingtouxiang1/img_486_ljqks@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,761,2623,2623,,,,5,<<27;0;22%>;<26;0;22%>>,{gold=415000;451=30;rmb=100},<<gold;415000;1>;<451;30;1>;<rmb;100;1>>,{gold=9900;451=2;libs=<110;111>},<<gold;9900;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100399,第399关,第399關,Stage 399,Th? 399 Quan,???? 399,,<cn>,<{unitId=231231;level=763;advance=70};{unitId=221221;level=763;advance=70};{unitId=231241;level=763;advance=70};{unitId=230731;level=763;advance=70};{unitId=230721;level=763;advance=70}>,<{unitId=251399;level=763;advance=71}>,config/portrait/jinglingtouxiang1/img_146_hyn@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,763,2640,2640,,,,5,<<1;0;22%>>,{gold=415000;451=30;452=20},<<gold;415000;1>;<451;30;1>;<452;20;1>>,{gold=9900;451=2;libs=<110;111>},<<gold;9900;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100400,第400关,第400關,Stage 400,Th? 400 Quan,???? 400,boss,<cn>,<{unitId=233543;level=765;advance=70};{unitId=223211;level=765;advance=70};{unitId=233543;level=765;advance=70};{unitId=231261;level=765;advance=70};{unitId=232441;level=765;advance=70}>,<{unitId=251400;level=765;advance=71}>,config/portrait/jinglingtouxiang1/img_249_lqy@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,765,2657,2657,,,,5,<<27;0;32%>;<22;0;32%>;<26;1;32%>>,{gold=415000;451=30;941=1},<<gold;415000;1>;<451;30;1>;<941;1;1>>,{gold=9900;452=2;libs=<110;111;112>},<<gold;9900;0>;<451;1;1>;<452;1;1>>,429005,每死亡一个友方单位，洛奇亚的特防和特伤减免提高15%,每死亡一個友方單位，洛奇亞的特防和特傷減免提高15%,,,
,第401关,第401關,Stage 401,Th? 401 Quan,???? 401,,<>,<{unitId=230053;level=767;advance=71};{unitId=220053;level=767;advance=71};{unitId=230053;level=767;advance=71};{unitId=230402;level=767;advance=71};{unitId=231241;level=767;advance=71}>,<{unitId=251401;level=767;advance=72}>,config/portrait/jinglingtouxiang1/img_658_jhrw@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,767,2674,2674,,,,3,<<1;1;33%>>,{gold=420000;451=30;452=20},<<gold;420000;1>;<451;30;1>;<452;20;1>>,{gold=10000;451=2;libs=<110;111>},<<gold;10000;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第402关,第402關,Stage 402,Th? 402 Quan,???? 402,,<>,<{unitId=231802;level=769;advance=71};{unitId=221813;level=769;advance=71};{unitId=231802;level=769;advance=71};{unitId=233353;level=769;advance=71};{unitId=230394;level=769;advance=71}>,<{unitId=251402;level=769;advance=72}>,config/portrait/jinglingtouxiang1/img_609_sjdhl@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,769,2691,2691,,,,4,<<1;0;24%>;<28;0;24%>>,{gold=420000;451=30;502=1},<<gold;420000;1>;<451;30;1>;<502;1;1>>,{gold=10000;451=2;libs=<110;111>},<<gold;10000;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第403关,第403關,Stage 403,Th? 403 Quan,???? 403,,<>,<{unitId=233631;level=771;advance=71};{unitId=221393;level=771;advance=71};{unitId=233631;level=771;advance=71};{unitId=231393;level=771;advance=71};{unitId=231393;level=771;advance=71}>,<{unitId=251403;level=771;advance=72}>,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,771,2708,2708,,,,5,<<1;0;24%>>,{gold=420000;451=30;rmb=100},<<gold;420000;1>;<451;30;1>;<rmb;100;1>>,{gold=10000;451=2;libs=<110;111>},<<gold;10000;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第404关,第404關,Stage 404,Th? 404 Quan,???? 404,,<>,<{unitId=233663;level=773;advance=71};{unitId=222361;level=773;advance=71};{unitId=233663;level=773;advance=71};{unitId=231394;level=773;advance=71};{unitId=231293;level=773;advance=71}>,<{unitId=251404;level=773;advance=72}>,config/portrait/jinglingtouxiang1/img_212_jqtl@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,773,2725,2725,,,,5,<<27;0;24%>;<26;0;24%>>,{gold=420000;451=30;452=20},<<gold;420000;1>;<451;30;1>;<452;20;1>>,{gold=10000;451=2;libs=<110;111>},<<gold;10000;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第405关,第405關,Stage 405,Th? 405 Quan,???? 405,boss,<>,<{unitId=230402;level=775;advance=71};{unitId=222351;level=775;advance=71};{unitId=230402;level=775;advance=71};{unitId=232351;level=775;advance=71};{unitId=233152;level=775;advance=71}>,<{unitId=251405;level=775;advance=72}>,config/portrait/jinglingtouxiang1/img_681_jdjg@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,775,2742,2742,,,,5,<<1;1;28%>;<13;0;28%>;<13;0;28%>>,{gold=420000;451=30;519=1},<<gold;420000;1>;<451;30;1>;<519;1;1>>,{gold=10000;452=1;libs=<110;111;112>},<<gold;10000;0>;<451;1;1>;<452;1;1>>,429005,光环在场时，怪物攻击时（反击协战邀战连击都算），为目标添加10%最终易伤，可叠加5层,光環在場時，怪物攻擊時（反擊協戰邀戰連擊都算），為目標添加10%最終易傷，可疊加5層,,,
,第406关,第406關,Stage 406,Th? 406 Quan,???? 406,,<>,<{unitId=231032;level=777;advance=72};{unitId=220303;level=777;advance=72};{unitId=231032;level=777;advance=72};{unitId=230303;level=777;advance=72};{unitId=230303;level=777;advance=72}>,<{unitId=251406;level=777;advance=73}>,config/portrait/jinglingtouxiang1/img_637_hse@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,777,2759,2759,,,,3,<<7;1;33%>;<8;1;33%>>,{gold=425000;451=30;452=20},<<gold;425000;1>;<451;30;1>;<452;20;1>>,{gold=10100;451=2;libs=<110;111>},<<gold;10100;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第407关,第407關,Stage 407,Th? 407 Quan,???? 407,,<>,<{unitId=231841;level=779;advance=72};{unitId=221841;level=779;advance=72};{unitId=231841;level=779;advance=72};{unitId=231503;level=779;advance=72};{unitId=231503;level=779;advance=72}>,<{unitId=251407;level=779;advance=73}>,config/portrait/jinglingtouxiang1/img_635_ssel@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,779,2776,2776,,,,4,<<7;0;24%>;<8;0;24%>;<14;0;24%>>,{gold=425000;451=30;502=1},<<gold;425000;1>;<451;30;1>;<502;1;1>>,{gold=10100;451=2;libs=<110;111>},<<gold;10100;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第408关,第408關,Stage 408,Th? 408 Quan,???? 408,,<>,<{unitId=230333;level=781;advance=72};{unitId=221503;level=781;advance=72};{unitId=231903;level=781;advance=72};{unitId=233411;level=781;advance=72};{unitId=232242;level=781;advance=72}>,<{unitId=251408;level=781;advance=73}>,config/portrait/jinglingtouxiang1/img_483_dylk@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,781,2793,2793,,,,5,<<1;0;24%>>,{gold=425000;451=30;rmb=100},<<gold;425000;1>;<451;30;1>;<rmb;100;1>>,{gold=10100;451=2;libs=<110;111>},<<gold;10100;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第409关,第409關,Stage 409,Th? 409 Quan,???? 409,,<>,<{unitId=232391;level=783;advance=72};{unitId=220394;level=783;advance=72};{unitId=232391;level=783;advance=72};{unitId=230593;level=783;advance=72};{unitId=230593;level=783;advance=72}>,<{unitId=251409;level=783;advance=73}>,config/portrait/jinglingtouxiang1/img_150_cm@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,783,2810,2810,,,,5,<<27;0;24%>;<26;0;24%>>,{gold=425000;451=30;452=20},<<gold;425000;1>;<451;30;1>;<452;20;1>>,{gold=10100;451=2;libs=<110;111>},<<gold;10100;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第410关,第410關,Stage 410,Th? 410 Quan,???? 410,boss,<>,<{unitId=231961;level=785;advance=72};{unitId=223642;level=785;advance=72};{unitId=230731;level=785;advance=72};{unitId=231172;level=785;advance=72};{unitId=233143;level=785;advance=72}>,<{unitId=251410;level=785;advance=73}>,config/portrait/jinglingtouxiang1/img_491_dkly@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,785,2827,2827,,,,5,<<1;1;32%>;<13;0;32%>;<13;0;32%>>,{gold=425000;451=30;501=1},<<gold;425000;1>;<451;30;1>;<501;1;1>>,{gold=10100;452=2;libs=<110;111;112>},<<gold;10100;0>;<451;1;1>;<452;1;1>>,429005,全体精灵被BOSS偷取双攻双防降低30%，第四回合返还,全體精靈被BOSS偷取雙攻雙防降低30%，第四回合返還,,,
,第411关,第411關,Stage 411,Th? 411 Quan,???? 411,,<>,<{unitId=230482;level=787;advance=73};{unitId=223003;level=787;advance=73};{unitId=230482;level=787;advance=73};{unitId=230044;level=787;advance=73};{unitId=230044;level=787;advance=73}>,<{unitId=251411;level=787;advance=74}>,config/portrait/jinglingtouxiang1/img_635_ssel@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,787,2844,2844,,,,3,<<9;1;33%>;<10;1;33%>>,{gold=430000;451=30;452=20},<<gold;430000;1>;<451;30;1>;<452;20;1>>,{gold=10200;451=2;libs=<110;111>},<<gold;10200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第412关,第412關,Stage 412,Th? 412 Quan,???? 412,,<>,<{unitId=233543;level=789;advance=73};{unitId=221503;level=789;advance=73};{unitId=233543;level=789;advance=73};{unitId=233592;level=789;advance=73};{unitId=234132;level=789;advance=73}>,<{unitId=251412;level=789;advance=74}>,config/portrait/jinglingtouxiang1/img_373_bfl@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,789,2861,2861,,,,4,<<9;0;24%>;<10;0;24%>;<17;0;24%>>,{gold=430000;451=30;502=1},<<gold;430000;1>;<451;30;1>;<502;1;1>>,{gold=10200;451=2;libs=<110;111>},<<gold;10200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第413关,第413關,Stage 413,Th? 413 Quan,???? 413,,<>,<{unitId=231082;level=791;advance=73};{unitId=223642;level=791;advance=73};{unitId=231082;level=791;advance=73};{unitId=232723;level=791;advance=73};{unitId=232723;level=791;advance=73}>,<{unitId=251413;level=791;advance=74}>,config/portrait/jinglingtouxiang1/img_491_dkly@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,791,2878,2878,,,,5,<<9;0;24%>;<10;0;24%>>,{gold=430000;451=30;rmb=100},<<gold;430000;1>;<451;30;1>;<rmb;100;1>>,{gold=10200;451=2;libs=<110;111>},<<gold;10200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第414关,第414關,Stage 414,Th? 414 Quan,???? 414,,<>,<{unitId=230242;level=793;advance=73};{unitId=223211;level=793;advance=73};{unitId=230242;level=793;advance=73};{unitId=230015;level=793;advance=73};{unitId=230741;level=793;advance=73}>,<{unitId=251414;level=793;advance=74}>,config/portrait/jinglingtouxiang1/img_250_fw@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,793,2895,2895,,,,5,<<9;0;24%>;<10;0;24%>;<22;0;24%>>,{gold=430000;451=30;452=20},<<gold;430000;1>;<451;30;1>;<452;20;1>>,{gold=10200;451=2;libs=<110;111>},<<gold;10200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第415关,第415關,Stage 415,Th? 415 Quan,???? 415,boss,<>,<{unitId=232351;level=795;advance=73};{unitId=221253;level=795;advance=73};{unitId=232351;level=795;advance=73};{unitId=233642;level=795;advance=73};{unitId=233641;level=795;advance=73}>,<{unitId=251415;level=795;advance=74}>,config/portrait/jinglingtouxiang1/img_484_plqy@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,795,2912,2912,,,,5,<<9;1;28%>;<10;1;28%>;<13;0;28%>>,{gold=430000;451=30;519=1},<<gold;430000;1>;<451;30;1>;<519;1;1>>,{gold=10200;452=1;libs=<110;111;112>},<<gold;10200;0>;<451;1;1>;<452;1;1>>,429005,光环怪在场时，自身血量越低伤害越高,光環怪在場時，自身血量越低傷害越高,,,
,第416关,第416關,Stage 416,Th? 416 Quan,???? 416,,<>,<{unitId=232993;level=797;advance=74};{unitId=220222;level=797;advance=74};{unitId=232993;level=797;advance=74};{unitId=233843;level=797;advance=74};{unitId=230463;level=797;advance=74}>,<{unitId=251416;level=797;advance=75}>,config/portrait/jinglingtouxiang1/img_615_jhxh@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,797,2929,2929,,,,3,<<13;1;33%>>,{gold=435000;451=30;452=20},<<gold;435000;1>;<451;30;1>;<452;20;1>>,{gold=10300;451=2;libs=<110;111>},<<gold;10300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第417关,第417關,Stage 417,Th? 417 Quan,???? 417,,<>,<{unitId=231503;level=799;advance=74};{unitId=220394;level=799;advance=74};{unitId=231503;level=799;advance=74};{unitId=232033;level=799;advance=74};{unitId=232033;level=799;advance=74}>,<{unitId=251417;level=799;advance=75}>,config/portrait/jinglingtouxiang1/img_462_zbcg@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,799,2946,2946,,,,4,<<13;0;24%>;<24;0;24%>>,{gold=435000;451=30;502=1},<<gold;435000;1>;<451;30;1>;<502;1;1>>,{gold=10300;451=2;libs=<110;111>},<<gold;10300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第418关,第418關,Stage 418,Th? 418 Quan,???? 418,,<>,<{unitId=233543;level=801;advance=74};{unitId=222391;level=801;advance=74};{unitId=233543;level=801;advance=74};{unitId=231941;level=801;advance=74};{unitId=231951;level=801;advance=74}>,<{unitId=251418;level=801;advance=75}>,config/portrait/jinglingtouxiang1/img_483_dylk@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,801,2963,2963,,,,5,<<9;0;24%>;<10;0;24%>>,{gold=435000;451=30;rmb=100},<<gold;435000;1>;<451;30;1>;<rmb;100;1>>,{gold=10300;451=2;libs=<110;111>},<<gold;10300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第419关,第419關,Stage 419,Th? 419 Quan,???? 419,,<>,<{unitId=231911;level=803;advance=74};{unitId=220333;level=803;advance=74};{unitId=231911;level=803;advance=74};{unitId=230264;level=803;advance=74};{unitId=230264;level=803;advance=74}>,<{unitId=251419;level=803;advance=75}>,config/portrait/jinglingtouxiang1/img_643_lxlm@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,803,2980,2980,,,,5,<<9;0;24%>;<10;0;24%>;<22;0;24%>>,{gold=435000;451=30;452=20},<<gold;435000;1>;<451;30;1>;<452;20;1>>,{gold=10300;451=2;libs=<110;111>},<<gold;10300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第420关,第420關,Stage 420,Th? 420 Quan,???? 420,boss,<>,<{unitId=231503;level=805;advance=74};{unitId=223631;level=805;advance=74};{unitId=230024;level=805;advance=74};{unitId=231503;level=805;advance=74};{unitId=231503;level=805;advance=74}>,<{unitId=251420;level=805;advance=75}>,config/portrait/jinglingtouxiang1/img_487_qldn@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,805,2997,2997,,,,5,<<9;1;32%>;<10;1;32%>;<13;0;32%>>,{gold=435000;451=30;501=1},<<gold;435000;1>;<451;30;1>;<501;1;1>>,{gold=10300;452=2;libs=<110;111;112>},<<gold;10300;0>;<451;1;1>;<452;1;1>>,429005,光环怪在场时，全体每个回合获得一个护盾,光環怪在場時，全體每個回合獲得一個護盾,,,
,第421关,第421關,Stage 421,Th? 421 Quan,???? 421,,<>,<{unitId=230803;level=807;advance=75};{unitId=220803;level=807;advance=75};{unitId=230803;level=807;advance=75};{unitId=232013;level=807;advance=75};{unitId=232013;level=807;advance=75}>,<{unitId=251421;level=807;advance=76}>,config/portrait/jinglingtouxiang1/img_609_sjdhl@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,807,3014,3014,,,,3,<<1;1;25%>>,{gold=440000;451=30;452=20},<<gold;440000;1>;<451;30;1>;<452;20;1>>,{gold=10400;451=2;libs=<110;111>},<<gold;10400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第422关,第422關,Stage 422,Th? 422 Quan,???? 422,,<>,<{unitId=232233;level=809;advance=75};{unitId=222723;level=809;advance=75};{unitId=230753;level=809;advance=75};{unitId=234132;level=809;advance=75};{unitId=231253;level=809;advance=75}>,<{unitId=251422;level=809;advance=76}>,config/portrait/jinglingtouxiang1/img_612_sfzl@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,809,3031,3031,,,,4,<<1;0;24%>;<28;0;24%>>,{gold=440000;451=30;502=1},<<gold;440000;1>;<451;30;1>;<502;1;1>>,{gold=10400;451=2;libs=<110;111>},<<gold;10400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第423关,第423關,Stage 423,Th? 423 Quan,???? 423,,<>,<{unitId=233663;level=811;advance=75};{unitId=222993;level=811;advance=75};{unitId=233663;level=811;advance=75};{unitId=230394;level=811;advance=75};{unitId=230394;level=811;advance=75}>,<{unitId=251423;level=811;advance=76}>,config/portrait/jinglingtouxiang1/img_720_jfhp@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,811,3048,3048,,,,5,<<7;0;24%>;<8;0;24%>>,{gold=440000;451=30;rmb=100},<<gold;440000;1>;<451;30;1>;<rmb;100;1>>,{gold=10400;451=2;libs=<110;111>},<<gold;10400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第424关,第424關,Stage 424,Th? 424 Quan,???? 424,,<>,<{unitId=230593;level=813;advance=75};{unitId=220593;level=813;advance=75};{unitId=230593;level=813;advance=75};{unitId=232442;level=813;advance=75};{unitId=230731;level=813;advance=75}>,<{unitId=251424;level=813;advance=76}>,config/portrait/jinglingtouxiang1/img_462_zbcg@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,813,3065,3065,,,,5,<<1;0;24%>;<22;0;24%>>,{gold=440000;451=30;452=20},<<gold;440000;1>;<451;30;1>;<452;20;1>>,{gold=10400;451=2;libs=<110;111>},<<gold;10400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
,第425关,第425關,Stage 425,Th? 425 Quan,???? 425,boss,<>,<{unitId=233543;level=815;advance=75};{unitId=223211;level=815;advance=75};{unitId=233543;level=815;advance=75};{unitId=233353;level=815;advance=75};{unitId=231971;level=815;advance=75}>,<{unitId=251425;level=815;advance=76}>,config/portrait/jinglingtouxiang1/img_492_xm@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,815,3082,3082,,,,5,<<1;1;28%>;<7;0;28%>;<8;0;28%>>,{gold=440000;451=30;519=1},<<gold;440000;1>;<451;30;1>;<519;1;1>>,{gold=10400;452=1;libs=<110;111;112>},<<gold;10400;0>;<451;1;1>;<452;1;1>>,429005,光环怪在场时，全体治疗率提升100%且免疫撕裂效果,光環怪在場時，全體治療率提升100%且免疫撕裂效果,,,
,第426关,第426關,Stage 426,Th? 426 Quan,???? 426,,<>,<{unitId=232633;level=817;advance=76};{unitId=222633;level=817;advance=76};{unitId=232633;level=817;advance=76};{unitId=232963;level=817;advance=76};{unitId=232963;level=817;advance=76}>,<{unitId=251426;level=817;advance=77}>,config/portrait/jinglingtouxiang1/img_553_lme@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,817,3099,3099,,,,3,<<7;1;25%>;<8;1;25%>>,{gold=445000;451=30;452=20},<<gold;445000;1>;<451;30;1>;<452;20;1>>,{gold=10500;451=2;libs=<110;111>},<<gold;10500;0>;<451;1;1>;<452;1;1>>,429005,,,,,
