2595,道馆7_难度6_NPC,80651,{11=1.3},3,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2596,道馆7_难度6_NPC,80651,{11=1.3},4,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2597,道馆7_难度6_NPC,80651,{11=1.3},5,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2598,道馆7_难度6_NPC,80651,{11=1.3},6,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2599,道馆7_难度6_NPC,80651,{11=1.3},7,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2600,道馆7_难度6_NPC,80651,{11=1.3},8,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2601,道馆7_难度6_NPC,80651,{11=1.3},9,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2602,道馆7_难度6_NPC,80651,{11=1.3},10,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2603,道馆7_难度6_NPC,80651,{11=1.3},11,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2604,道馆7_难度6_NPC,80651,{11=1.3},12,<3.08;2.62>,<1.22;1.36>,<1.22;1.36>,<1.62;1.39>,<1.62;1.39>,<0.96;0.96>,,,,,,
2605,道馆8_难度1,80701,{11=1.1},1,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2606,道馆8_难度1,80701,{11=1.1},2,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2607,道馆8_难度1,80701,{11=1.1},3,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2608,道馆8_难度1,80701,{11=1.1},4,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2609,道馆8_难度1,80701,{11=1.1},5,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2610,道馆8_难度1,80701,{11=1.1},6,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2611,道馆8_难度1,80701,{11=1.1},7,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2612,道馆8_难度1,80701,{11=1.1},8,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2613,道馆8_难度1,80701,{11=1.1},9,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2614,道馆8_难度1,80701,{11=1.1},10,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2615,道馆8_难度1,80701,{11=1.1},11,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2616,道馆8_难度1,80701,{11=1.1},12,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2617,道馆8_难度1,80702,{11=1.1},1,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2618,道馆8_难度1,80702,{11=1.1},2,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2619,道馆8_难度1,80702,{11=1.1},3,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2620,道馆8_难度1,80702,{11=1.1},4,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2621,道馆8_难度1,80702,{11=1.1},5,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2622,道馆8_难度1,80702,{11=1.1},6,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2623,道馆8_难度1,80702,{11=1.1},7,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2624,道馆8_难度1,80702,{11=1.1},8,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2625,道馆8_难度1,80702,{11=1.1},9,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2626,道馆8_难度1,80702,{11=1.1},10,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2627,道馆8_难度1,80702,{11=1.1},11,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2628,道馆8_难度1,80702,{11=1.1},12,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2629,道馆8_难度1,80703,{11=1.1},1,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2630,道馆8_难度1,80703,{11=1.1},2,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2631,道馆8_难度1,80703,{11=1.1},3,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2632,道馆8_难度1,80703,{11=1.1},4,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2633,道馆8_难度1,80703,{11=1.1},5,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2634,道馆8_难度1,80703,{11=1.1},6,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2635,道馆8_难度1,80703,{11=1.1},7,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2636,道馆8_难度1,80703,{11=1.1},8,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2637,道馆8_难度1,80703,{11=1.1},9,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2638,道馆8_难度1,80703,{11=1.1},10,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2639,道馆8_难度1,80703,{11=1.1},11,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2640,道馆8_难度1,80703,{11=1.1},12,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2641,道馆8_难度1,80704,,1,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2642,道馆8_难度1,80704,,2,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2643,道馆8_难度1,80704,,3,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2644,道馆8_难度1,80704,,4,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2645,道馆8_难度1,80704,,5,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2646,道馆8_难度1,80704,,6,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2647,道馆8_难度1,80704,,7,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2648,道馆8_难度1,80704,,8,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2649,道馆8_难度1,80704,,9,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2650,道馆8_难度1,80704,,10,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2651,道馆8_难度1,80704,,11,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2652,道馆8_难度1,80704,,12,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2653,道馆8_难度1,80705,,1,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2654,道馆8_难度1,80705,,2,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2655,道馆8_难度1,80705,,3,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2656,道馆8_难度1,80705,,4,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2657,道馆8_难度1,80705,,5,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2658,道馆8_难度1,80705,,6,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2659,道馆8_难度1,80705,,7,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2660,道馆8_难度1,80705,,8,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2661,道馆8_难度1,80705,,9,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2662,道馆8_难度1,80705,,10,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2663,道馆8_难度1,80705,,11,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2664,道馆8_难度1,80705,,12,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2665,道馆8_难度1,80706,,1,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2666,道馆8_难度1,80706,,2,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2667,道馆8_难度1,80706,,3,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2668,道馆8_难度1,80706,,4,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2669,道馆8_难度1,80706,,5,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2670,道馆8_难度1,80706,,6,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2671,道馆8_难度1,80706,,7,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2672,道馆8_难度1,80706,,8,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2673,道馆8_难度1,80706,,9,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2674,道馆8_难度1,80706,,10,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2675,道馆8_难度1,80706,,11,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2676,道馆8_难度1,80706,,12,<3.89;3.31>,<1.54;1.71>,<1.54;1.71>,<2.04;1.75>,<2.04;1.75>,<0.99;0.99>,,,,,,
2677,道馆8_难度2,80711,{11=1.1},1,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2678,道馆8_难度2,80711,{11=1.1},2,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2679,道馆8_难度2,80711,{11=1.1},3,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2680,道馆8_难度2,80711,{11=1.1},4,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2681,道馆8_难度2,80711,{11=1.1},5,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2682,道馆8_难度2,80711,{11=1.1},6,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2683,道馆8_难度2,80711,{11=1.1},7,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2684,道馆8_难度2,80711,{11=1.1},8,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2685,道馆8_难度2,80711,{11=1.1},9,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2686,道馆8_难度2,80711,{11=1.1},10,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2687,道馆8_难度2,80711,{11=1.1},11,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2688,道馆8_难度2,80711,{11=1.1},12,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2689,道馆8_难度2,80712,{11=1.1},1,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2690,道馆8_难度2,80712,{11=1.1},2,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2691,道馆8_难度2,80712,{11=1.1},3,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2692,道馆8_难度2,80712,{11=1.1},4,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2693,道馆8_难度2,80712,{11=1.1},5,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2694,道馆8_难度2,80712,{11=1.1},6,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2695,道馆8_难度2,80712,{11=1.1},7,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2696,道馆8_难度2,80712,{11=1.1},8,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2697,道馆8_难度2,80712,{11=1.1},9,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2698,道馆8_难度2,80712,{11=1.1},10,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2699,道馆8_难度2,80712,{11=1.1},11,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2700,道馆8_难度2,80712,{11=1.1},12,<7.93;6.74>,<3.13;3.49>,<3.13;3.49>,<4.16;3.57>,<4.16;3.57>,<1.2;1.2>,,,,,,
2701,道馆8_难度2,80713,,1,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2702,道馆8_难度2,80713,,2,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2703,道馆8_难度2,80713,,3,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2704,道馆8_难度2,80713,,4,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2705,道馆8_难度2,80713,,5,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2706,道馆8_难度2,80713,,6,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2707,道馆8_难度2,80713,,7,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2708,道馆8_难度2,80713,,8,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2709,道馆8_难度2,80713,,9,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2710,道馆8_难度2,80713,,10,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2711,道馆8_难度2,80713,,11,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2712,道馆8_难度2,80713,,12,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2713,道馆8_难度2,80714,,1,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2714,道馆8_难度2,80714,,2,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2715,道馆8_难度2,80714,,3,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2716,道馆8_难度2,80714,,4,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2717,道馆8_难度2,80714,,5,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2718,道馆8_难度2,80714,,6,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2719,道馆8_难度2,80714,,7,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2720,道馆8_难度2,80714,,8,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2721,道馆8_难度2,80714,,9,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2722,道馆8_难度2,80714,,10,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2723,道馆8_难度2,80714,,11,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2724,道馆8_难度2,80714,,12,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2725,道馆8_难度2,80715,,1,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2726,道馆8_难度2,80715,,2,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2727,道馆8_难度2,80715,,3,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2728,道馆8_难度2,80715,,4,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2729,道馆8_难度2,80715,,5,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2730,道馆8_难度2,80715,,6,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2731,道馆8_难度2,80715,,7,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2732,道馆8_难度2,80715,,8,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2733,道馆8_难度2,80715,,9,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2734,道馆8_难度2,80715,,10,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2735,道馆8_难度2,80715,,11,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2736,道馆8_难度2,80715,,12,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2737,道馆8_难度2,80716,,1,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2738,道馆8_难度2,80716,,2,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2739,道馆8_难度2,80716,,3,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2740,道馆8_难度2,80716,,4,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2741,道馆8_难度2,80716,,5,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2742,道馆8_难度2,80716,,6,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2743,道馆8_难度2,80716,,7,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2744,道馆8_难度2,80716,,8,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2745,道馆8_难度2,80716,,9,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2746,道馆8_难度2,80716,,10,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2747,道馆8_难度2,80716,,11,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2748,道馆8_难度2,80716,,12,<4.66;3.97>,<1.84;2.05>,<1.84;2.05>,<2.45;2.1>,<2.45;2.1>,<1.03;1.03>,,,,,,
2749,道馆8_难度3,80721,{11=1.1},1,<5.61;4.77>,<2.22;2.47>,<2.22;2.47>,<2.95;2.53>,<2.95;2.53>,<1.08;1.08>,,,,,,
2750,道馆8_难度3,80721,{11=1.1},2,<5.61;4.77>,<2.22;2.47>,<2.22;2.47>,<2.95;2.53>,<2.95;2.53>,<1.08;1.08>,,,,,,
2751,道馆8_难度3,80721,{11=1.1},3,<5.61;4.77>,<2.22;2.47>,<2.22;2.47>,<2.95;2.53>,<2.95;2.53>,<1.08;1.08>,,,,,,
2752,道馆8_难度3,80721,{11=1.1},4,<5.61;4.77>,<2.22;2.47>,<2.22;2.47>,<2.95;2.53>,<2.95;2.53>,<1.08;1.08>,,,,,,
2753,道馆8_难度3,80721,{11=1.1},5,<5.61;4.77>,<2.22;2.47>,<2.22;2.47>,<2.95;2.53>,<2.95;2.53>,<1.08;1.08>,,,,,,
2754,道馆8_难度3,80721,{11=1.1},6,<5.61;4.77>,<2.22;2.47>,<2.22;2.47>,<2.95;2.53>,<2.95;2.53>,<1.08;1.08>,,,,,,
