变量名,变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect,__version
7121643,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_ailanpenhuolongx_mega/hero_ailanpenhuolongx_mega.skel,buff_longxiang,,,,,,,,,battle/txt/txt_lx4.png,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=self:hasBuff(7121271) and 1000 or 500;holder=2;caster=2;cfgId=7121644;lifeRound=2}>;<{value=self:hasBuff(7121271) and 1000 or 500;holder=2;caster=2;cfgId=7121645;lifeRound=2}>;<{value=self:hasBuff(7121271)  and self:damage()*0.8*0.95 or  self:damage()*0.8*0.95;caster=2;holder=2;cfgId=7121646;prob=less(self:getBuffOverlayCount(7121654),3) and 1 or 0;lifeRound=1}>;<{value=1;holder=2;caster=2;cfgId=7121647;lifeRound=999}>;<{value=1;holder=2;caster=2;cfgId=7121657;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,,
7121644,,,,,,natureDamageAdd,,,2,,,,,,,8,5,,,battle/buff_icon/logo_hsxshts.png,,,,,,,,,,,,,,,,,,,,,,,<2>,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,,
7121645,,,,,,damageSub,,,2,,,,,,,8,5,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,,
7121646,,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=7121654;lifeRound=1}>>}},,,,,,,,1,,,,,,,<2031>,,,,,,,,,,
7121647,,,,,,,,,2,,,,,,,8,3,,,battle/buff_icon/icon_lx1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;30>,,,,,,,,,
7121648,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_ailanpenhuolongx_mega/hero_ailanpenhuolongx_mega.skel,buff_chonglongtuxi,,,,,TRUE,,,,battle/txt/txt_cytx.png,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=2;value=<0>;holder=1;caster=2;prob=0;cfgId=7121650}>;<{value=1;holder=1;caster=2;cfgId=7121652;lifeRound=2}>;<{value=1;caster=2;holder=1;cfgId=7121652;prob=0.5;lifeRound=2}>;<{value=1;caster=2;holder=1;cfgId=7121652;prob=0.5;lifeRound=2}>;<{value=1;caster=2;holder=2;cfgId=7121649;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9998;9999;1043>,,,,,,,,,,
7121649,,,,,,,,,2,,,,,<7121647>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
7121650,,,,,,aura,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<13>,,,"{0={triggerPoint=1};1={triggerPoint=56;onSomeFlag=<trigger.reason==7 and exitInTab(trigger.group,list(c.cangyan_oc()))>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferExclude('id',{7121648})|random(1)};cfgId=7121115;prob=self:hasBuff(7121651) and 0 or 1;lifeRound=2}>;<{value=1;caster=2;holder=2;cfgId=7121651;prob=1;lifeRound=1}>;<{value=0.95*self:damage()*(0.1*random(6,10)+min(target:sumBuffOverlayByGroup(c.zhuoshao_oc())*0.1-0.1,0.5));holder=1;caster=2;cfgId=7121655;lifeRound=1}>>};2={triggerPoint=42;delSelfWhenTriggered=1}}",,,,,,,,,,,,,,,,,,,,,,,,,
7121651,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
7121652,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=7121115;lifeRound=2}>>}},,,,,,,,,,,,,,,,,,,,,,,,,
7121653,,,,,,damage,,,,,,,,,,8,6,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,<1>,,,,,,,,,
7121654,,,,,,,,,2,,,,,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
7121655,,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<9998;9999;4021>,,,,,,,,,,
7121656,,,,,,,,,2,,,,,,,8,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7121657,,,,,,,,,2,,,,,,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
7121661,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=6;onSomeFlag=<not self:hasBuff(7121667)>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;holder=13;caster=2;cfgId=7121115;lifeRound=2}>;<{value=1;holder=2;caster=2;cfgId=7121667;lifeRound=2}>>};2={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=7121662;lifeRound=999}>>}},,,,,,,,1,,,,,,,,,,,,,,,,,
7121662,,,,,,,,,,,,,,<7121665;7121666>,,1,1,,,battle/buff_icon/logo_yzwl.png,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={extraAttackTrigger=2;triggerPoint=14;delSelfWhenTriggered=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=2;holder=1;value=<1>;caster=2;cfgId=7121663}>;<{value=50000;holder=1;caster=2;cfgId=7121664;lifeRound=2}>;<{value=0;caster=2;holder=1;cfgId=7121665;prob=(target2:id()==self:id()) and 1 or 0;lifeRound=99}>>}},,,,,,,,1,,,,,,,,<1;10>,,,,,,,,,
7121663,,,,,,immuneDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=42;delSelfWhenTriggered=1}},,,,,,,,,,,,,,,,,,,,,,,,,
7121664,,,,,,damageDodge,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=42;delSelfWhenTriggered=1}},,,,,,,,1,,,,,,,,,,,,,,,,,
7121665,,,,,,,,,,,,,,,,,1,,FALSE,battle/buff_icon/logo_xglq.png,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=10;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=7121666;prob=1;lifeRound=999}>;<{value=0;caster=2;holder=1;cfgId=7121662;prob=moreE(self:getBuffOverlayCount(7121666),7) and 1 or 0;lifeRound=99}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,,
7121666,,,,,,,,,,,,,,,,2,99,,FALSE,battle/buff_icon/logo_bq.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
7121667,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
7121671,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=12;triggerTimes=<1;1>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{lifeRound=1;value=<0;1;self:mp1();0>;holder=2;caster=2;prob=moreE(sumBuffOverlayByGroupInForce(3-self:force(),list(c.undeath_oc()),c.zhuoshao_oc()),10)  and 1 or 0;cfgId=7121672}>;<{value=1;caster=2;holder=2;cfgId=7121675;prob=less(sumBuffOverlayByGroupInForce(3-self:force(),list(c.undeath_oc()),c.zhuoshao_oc()),10)  and 1 or 0;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,,
7121672,,,,,,reborn,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<99;1;1>;holder=2;caster=2;prob=1;cfgId=7121674}>>};2={triggerPoint=26;effectFuncs=<castBuff;castBuff>;funcArgs=<<{lifeRound=1;value=<99;1;1>;holder=2;caster=2;prob=1;cfgId=7121674}>;<{value=1;cfgId=7121643;castTimes=10;caster=2;holder=2;lifeRound=999;prob=1}>;<{value=1;caster=2;holder=2;cfgId=7121673;prob=1;lifeRound=1}>>}},,,,,,,,1,,,,,,,,<1;10>,,,,,,,,,
7121673,,,,,,qusan,,,2,60013,,,,,<3;0;10>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<13>,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
7121674,,,,,,lockHp,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_ailanpenhuolongx_mega/hero_ailanpenhuolongx_mega.skel,buff_fuhuo,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,
7121675,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
7121676,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
7121681,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<list(c.cangyan_oc());99;1;1>;holder=13;caster=2;prob=1;cfgId=7121682}>>}},,,,,,,,1,,,,,,,,,,,,,,,,,
7121682,,,,,,doBuffDamageRandom,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7121691,,,,,,,,,2,,,,,<7121631>,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=7121632;lifeRound=999}>;<{lifeRound=999;holder=2;value=<2;99;1>;caster=2;cfgId=7121692}>;<{lifeRound=999;holder=2;value=<2;99;1>;caster=2;cfgId=7121693}>;<{lifeRound=999;holder=2;value=<1;99;1>;caster=2;cfgId=7121635}>;<{lifeRound=999;holder=2;value=<1;99;1>;caster=2;cfgId=7121637}>>}},,,,,,,,1,,,,,,,,,,,,,,,,,
7121692,,,,,,alterDmgRecordVal,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageSub""),((target:hasBuff(7121610) and attacker:hasBuffGroup(c.zhuoshao_oc())) and list(env:finalDamageSub()*10000+1000*1.5) or list(env:finalDamageSub()*10000) ))>}>",,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
7121693,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={extraAttackTrigger=2;triggerPoint=10;onSomeFlag=<checkExtraRoundBuffFlag(c.ewxdflag_oc()) or exitInTab(getExtraRoundMode(),list(c.ewxd_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=7121694;prob=1;lifeRound=7500}>>}}",,,,,,,,1,,,,,,,<3001;3007>,,,,,,,,,,
7121694,,,,,,damageSub,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=42;delSelfWhenTriggered=1}},,,,,,,,1,,,,,,,,,,,,,,,,,
7121696,,,,,,,,,2,,,,,<7121631>,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=7121632;lifeRound=999}>;<{lifeRound=999;holder=2;value=<2;99;1>;caster=2;cfgId=7121697}>;<{lifeRound=999;holder=2;value=<2;99;1>;caster=2;cfgId=7121698}>;<{lifeRound=999;holder=2;value=<1;99;1>;caster=2;cfgId=7121635}>;<{lifeRound=999;holder=2;value=<1;99;1>;caster=2;cfgId=7121637}>>}},,,,,,,,1,,,,,,,,,,,,,,,,,
7121697,,,,,,alterDmgRecordVal,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageSub""),((target:hasBuff(7121610) and attacker:hasBuffGroup(c.zhuoshao_oc())) and list(env:finalDamageSub()*10000+1000*2) or list(env:finalDamageSub()*10000) ))>}>",,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
7121698,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={extraAttackTrigger=2;triggerPoint=10;onSomeFlag=<checkExtraRoundBuffFlag(c.ewxdflag_oc()) or exitInTab(getExtraRoundMode(),list(c.ewxd_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=7121699;prob=1;lifeRound=7500}>>}}",,,,,,,,1,,,,,,,<3001;3007>,,,,,,,,,,
7121699,,,,,,damageSub,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=42;delSelfWhenTriggered=1}},,,,,,,,1,,,,,,,,,,,,,,,,,
7131001,,,,,,fieldBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<16>,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1000;cfgId=7131002;caster=2;bond=1;holder=20;lifeRound=999;prob=(trigger.obj.force==self:force()) and ((target2:natureIntersection(list(6))) and (self:hasBuff(7131001) and 1 or 0) or 0) or 0}>;<{value=1000;cfgId=7131003;caster=2;bond=1;holder=20;lifeRound=999;prob=(trigger.obj.force==self:force()) and ((target2:natureIntersection(list(6))) and (self:hasBuff(7131001) and 1 or 0) or 0) or 0}>;<{lifeRound=999;cfgId=7131004;value=<2;2;1>;caster=2;holder=20;bond=1;prob=(trigger.obj.force==self:force()) and ((target2:natureIntersection(list(6))) and (self:hasBuff(7131001) and 1 or 0) or 0) or 0}>;<{value=2000;cfgId=7131005;caster=2;bond=1;holder=20;lifeRound=999;prob=(trigger.obj.force==self:force()) and ((target2:natureIntersection(list(6))) and (self:hasBuff(7131001) and 1 or 0) or 0) or 0}>>};2={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;cfgId=7131006;holder=2;lifeRound=999;ignoreField=1;prob=(self:hasBuff(7131001) and 1 or 0)}>>}},,2,,,,,,1,,,,,,,<5000;5016>,,{gameEnd=0;wave=0},,,,,,,,
7131002,,,,,,rebound,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_fs.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<5000;5016;3014>,<1;10>,{gameEnd=0;wave=0},,,,,,,,
7131003,,,,,,natureDamageAdd,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<6>,,1,<1>,,,,,,,,,1,,,,,,,<5000;5016;3014>,,{gameEnd=0;wave=0},,,,,,,,
7131004,,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{damageAdd=<setValue(list(""damageSub""),(arg.from==1 and list(env:damageSub()*10000+1000) or list(env:damageSub()*10000)))>}>",,1,<1>,,,,,,,,,1,,,,,,,<5000;5016;3014>,,{gameEnd=0;wave=0},,,,,,,,
7131005,,,,,,controlPerVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_kzltg.png,,,<70019>,,1,<1>,,,,,,,,,1,,,,,,,<5000;5016;3014>,<1;10>,{gameEnd=0;wave=0},,,,,,,,
7131006,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={triggerPoint=3;onSomeFlag=<more(countObjByFlag(self:force(),10022),0) and not self:hasBuff(7131051)>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=7131051;prob=1;lifeRound=999}>;<{value=0;caster=2;holder=2;cfgId=7131007;prob=1;lifeRound=1}>>}}",,2,,,,,,1,,,,,,,<5000;5016;3014>,,{gameEnd=0;wave=0},,,,,,,,
7131007,,,,,,,,,,,,,,<7131001;7131006>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<5000;5026>,,{gameEnd=0;wave=0},,,,,,,,
7131051,,,,,,fieldBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<26>,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1500;cfgId=7131052;caster=2;bond=1;holder=20;lifeRound=999;prob=trigger.obj.force==self:force() and target2:natureIntersection(list(6)) and (self:hasBuff(7131051) and 1 or 0) or 0}>;<{value=1500;cfgId=7131053;caster=2;bond=1;holder=20;lifeRound=999;prob=trigger.obj.force==self:force() and target2:natureIntersection(list(6)) and (self:hasBuff(7131051) and 1 or 0) or 0}>;<{lifeRound=999;cfgId=7131054;value=<2;2;1>;caster=2;holder=20;bond=1;prob=trigger.obj.force==self:force() and target2:natureIntersection(list(6)) and (self:hasBuff(7131051) and 1 or 0) or 0}>;<{value=2500;cfgId=7131055;caster=2;bond=1;holder=20;lifeRound=999;prob=trigger.obj.force==self:force() and target2:natureIntersection(list(6)) and (self:hasBuff(7131051) and 1 or 0) or 0}>;<{value=0;cfgId=7131056;caster=2;bond=1;holder=20;lifeRound=999;prob=trigger.obj.force==self:force() and target2:natureIntersection(list(6)) and (self:hasBuff(7131051) and 1 or 0) or 0}>>};2={triggerPoint=42;onSomeFlag=<countObjByFlag(self:force(),10022)==0 and isStandaloneSceneClear()>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=7131001;prob=1;lifeRound=999}>;<{value=0;caster=2;holder=2;cfgId=7131057;prob=1;lifeRound=1}>>}}",,2,,,,,,1,,,,,,,<5000;5026>,,{gameEnd=0;wave=0},,,,,,,,
7131052,,,,,,rebound,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_fs.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<5000;5026;3014>,<1;10>,{gameEnd=0;wave=0},,,,,,,,
7131053,,,,,,natureDamageAdd,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<6>,,1,<1>,,,,,,,,,1,,,,,,,<5000;5026;3014>,,{gameEnd=0;wave=0},,,,,,,,
7131054,,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{damageAdd=<setValue(list(""damageSub""),(arg.from==1 and list(env:damageSub()*10000+1500) or list(env:damageSub()*10000)))>}>",,1,<1>,,,,,,,,,1,,,,,,,<5000;5026;3014>,,{gameEnd=0;wave=0},,,,,,,,
7131055,,,,,,controlPerVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_kzltg.png,,,<70019>,,1,<1>,,,,,,,,,1,,,,,,,<5000;5026;3014>,<1;10>,{gameEnd=0;wave=0},,,,,,,,
7131056,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={extraAttackTrigger=2;triggerPoint=25;effectFuncs=<castBuff>;funcArgs=<<{value=max(target:damage(),target:specialDamage())*0.8;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=7131058;prob=1;lifeRound=1}>>}}",,2,,,,,,1,,,,,,,<5000;5026;3014>,,{gameEnd=0;wave=0},,,,,,,,
7131057,,,,,,,,,,,,,,<7131051>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<5000;5026>,,{gameEnd=0;wave=0},,,,,,,,
7131058,,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_sgcjbxw/hero_sgcjbxw.skel,bingbao,,,,,,,,,,,,<{processId=3006;damageType=2;natureType=6}>,,1,<1>,,,,,,,,,,,,,,,,<5000;5026;4006;4021>,,,,,,,,,,
7131111,,,,,,,,,,1010,,,,,,1,1,,,battle/buff_icon/logo_sg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sgtg.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target:Bdamage()*0.1;cfgId=7131112;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=target:BspecialDamage()*0.1;cfgId=7131113;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,,
7131112,,,,,,damage,,,,2001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131113,,,,,,specialDamage,,,,2002,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131114,,,,,,cure,,,,1085,,,,,,1,1,,,battle/buff_icon/logo_zll_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zlltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131211,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_xnwz.png,,,,,,,{1={triggerPoint=1;delSelfWhenTriggered=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<7132;99;0;0.2;1;{speed=1;mp1Max=1;initMp1=0;rebound=1};1;{dealGroup=10;y=0;x=0;followMark=1009}>;holder=1;caster=2;prob=1;cfgId=7131212}>>}},,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,,
7131212,,,,,,summon,,,2,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=0;cfgId=7131213;caster=1;bond=2;holder=20;lifeRound=999;prob=1}>;<{value=1000;cfgId=7131219;caster=1;bond=2;holder=20;lifeRound=999;prob=1}>;<{lifeRound=999;cfgId=7131214;value=<2;0;1;1;1>;caster=20;holder=1;bond=2;prob=1}>;<{lifeRound=999;cfgId=7131215;value=<1;2;19;100>;caster=20;holder=1;bond=2;prob=1}>;<{value=0;cfgId=7131216;caster=2;bond=2;holder=20;lifeRound=999;prob=1}>;<{value=0;cfgId=7131218;caster=1;bond=2;holder=1;lifeRound=999;prob=1}>>};2={triggerPoint=2;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder={input=selfForceEx(list(1009));process=selectObjSeat()};caster=2;cfgId=7131217;lifeRound=1}>>}},,,0,,,,,,,,,,,,<2018>,,{gameEnd=0;wave=0},,,,,,,,
7131213,,,,,,stun,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=13;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=target2:hpMax()*0.35;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferOptional('id',{7131311})|random(1)};cfgId=7131220;prob=self:flagZ2() and self:hasBuff(c.snow_oc()) and 1 or 0.5;lifeRound=1}>;<{value=(self:damage()+self:specialDamage())*0.5;caster=2;holder=2;cfgId=7131221;prob=1;lifeRound=1}>;<{value=(self:damage()+self:specialDamage())*0.3;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})};cfgId=7131222;prob=self:flagZ2() and self:hasBuff(c.snow_oc()) and 0 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,,
7131214,,,,,,replaceTarget,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<0>,,,,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,,
7131215,,,,,,damageAllocate,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,,
7131216,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,,
7131217,,,,,,kill,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<TRUE;TRUE>,,,,,,,,,,,,,,,,,,,,,{gameEnd=0;wave=0},,,,,,,,
7131218,,,,,,stun,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{args={lifebar={isShow=FALSE};sprite={isShow=FALSE}};typ=hide},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131219,,,,,,rebound,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_fs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,,
7131220,,,,,,freeze,,,2,102,,,,,,1,1,,,battle/buff_icon/logo_bd.png,,buff/bingdong/bingdong.skel,<bingdong_loop>,,,,,,,,,,,,,,,{pos=0;aniName=bingdong_end;res=buff/bingdong/bingdong.skel},{typ=pause},battle/txt/txt_bd.png,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
