变量名,attrNum4,attrType4,attrNum3,attrType3,attrNum2,exp,attrType2,attrNum1,attrType1,natureType,level,awakeSeqID,zawakeID,attrAddType,viceHeldItem,skillID,attrNum5,attrType5,costItemMap,extraScene,extraAttrs,nvalue,activeReq,__version
4151608,238,9,343,8,343,188,7,1720,1,,8,6,4051,,,79003,238,10,{501=3;502=4;2152=1;54051=14;59002=14;gold=2750000},,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},
4151701,257,9,369,8,369,165,7,1851,1,,1,7,4051,,,,257,10,{502=2;59002=22;gold=1800000},,,,,
4151702,259,9,372,8,372,165,7,1869,1,,2,7,4051,,,,259,10,{502=2;59002=22;gold=2100000},,,,,
4151703,262,9,376,8,376,165,7,1888,1,,3,7,4051,,,,262,10,{501=1;502=2;59002=23;gold=2430000},,,,,
4151704,264,9,380,8,380,165,7,1906,1,,4,7,4051,,,,264,10,{501=2;502=2;59002=23;gold=2750000},<0>,{24=300;25=300},,,
4151705,267,9,383,8,383,165,7,1925,1,,5,7,4051,,,,267,10,{501=2;502=2;59002=25;gold=3150000},,,,,
4151706,269,9,387,8,387,165,7,1943,1,,6,7,4051,,,,269,10,{501=2;502=3;59002=25;gold=3450000},,,,,
4151707,272,9,391,8,391,165,7,1962,1,,7,7,4051,,,,272,10,{501=2;502=3;59002=27;gold=3830000},,,,,
4151708,274,9,394,8,394,165,7,1980,1,,8,7,4051,,,,274,10,{220=1;230=1;59002=27;gold=4130000},<0>,{22=500;23=500},,,
4151801,297,9,427,8,427,203,7,2143,1,,1,8,4051,,,,297,10,{502=2;59002=23;gold=2700000},,,,,
4151802,300,9,431,8,431,203,7,2164,1,,2,8,4051,,,,300,10,{502=2;59002=23;gold=3150000},,,,,
4151803,303,9,435,8,435,203,7,2186,1,,3,8,4051,,,,303,10,{501=2;502=3;59002=24;gold=3650000},,,,,
4151804,306,9,440,8,440,203,7,2207,1,,4,8,4051,,,,306,10,{501=2;502=3;59002=24;gold=4130000},<0>,{14=300;16=300},,,
4151805,309,9,444,8,444,203,7,2229,1,,5,8,4051,,,,309,10,{501=3;502=3;59002=26;gold=4730000},,,,,
4151806,312,9,448,8,448,203,7,2250,1,,6,8,4051,,,,312,10,{501=3;502=3;59002=26;gold=5180000},,,,,
4151807,315,9,452,8,452,203,7,2271,1,,7,8,4051,,,,315,10,{501=3;502=4;2152=1;59002=28;gold=5750000},,,,,
4151808,318,9,457,8,457,203,7,2293,1,,8,8,4051,,,,318,10,{19=100;501=3;502=4;2152=1;59002=28;gold=6200000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},
4161101,135,9,194,8,194,75,7,974,1,,1,1,4061,,,,135,10,{54061=4;59002=4;gold=150000},,,,,
4161102,136,9,196,8,196,75,7,984,1,,2,1,4061,,,,136,10,{54061=4;59002=4;gold=180000},,,,,
4161103,138,9,198,8,198,75,7,993,1,,3,1,4061,,,,138,10,{54061=5;59002=5;gold=210000},,,,,
4161104,139,9,200,8,200,75,7,1003,1,,4,1,4061,,,,139,10,{54061=5;59002=5;gold=240000},<0>,{1=3%},,,
4161105,140,9,202,8,202,75,7,1013,1,,5,1,4061,,,,140,10,{54061=6;59002=6;gold=270000},,,,,
4161106,142,9,204,8,204,75,7,1023,1,,6,1,4061,,,,142,10,{54061=6;59002=6;gold=300000},,,,,
4161107,143,9,206,8,206,75,7,1032,1,,7,1,4061,,,,143,10,{501=1;54061=7;59002=7;gold=330000},,,,,
4161108,144,9,208,8,208,75,7,1042,1,,8,1,4061,,,,144,10,{501=1;54061=7;59002=7;gold=360000},<0>,{24=300;25=300},,,
4161201,149,9,213,8,213,90,7,1071,1,,1,2,4061,,,,149,10,{54061=6;59002=6;gold=230000},,,,,
4161202,150,9,216,8,216,90,7,1082,1,,2,2,4061,,,,150,10,{54061=6;59002=6;gold=270000},,,,,
4161203,151,9,218,8,218,90,7,1093,1,,3,2,4061,,,,151,10,{54061=7;59002=7;gold=320000},,,,,
4161204,153,9,220,8,220,90,7,1104,1,,4,2,4061,,,,153,10,{54061=7;59002=7;gold=360000},<0>,{7=3%;8=3%},,,
4161205,154,9,222,8,222,90,7,1114,1,,5,2,4061,,,,154,10,{501=1;54061=8;59002=8;gold=410000},,,,,
4161206,156,9,224,8,224,90,7,1125,1,,6,2,4061,,,,156,10,{501=1;54061=8;59002=8;gold=450000},,,,,
4161207,157,9,226,8,226,90,7,1136,1,,7,2,4061,,,,157,10,{501=1;54061=9;59002=9;gold=500000},,,,,
4161208,159,9,228,8,228,90,7,1146,1,,8,2,4061,,,79001,159,10,{501=1;54061=9;59002=9;gold=540000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
4161301,162,9,233,8,233,105,7,1169,1,,1,3,4061,,,,162,10,{54061=7;59002=7;gold=350000},,,,,
4161302,164,9,235,8,235,105,7,1180,1,,2,3,4061,,,,164,10,{54061=7;59002=7;gold=410000},,,,,
4161303,165,9,237,8,237,105,7,1192,1,,3,3,4061,,,,165,10,{501=1;54061=8;59002=8;gold=480000},,,,,
4161304,167,9,240,8,240,105,7,1204,1,,4,3,4061,,,,167,10,{501=1;54061=8;59002=8;gold=540000},<2;12>,{24=500;25=500},,,
4161305,168,9,242,8,242,105,7,1216,1,,5,3,4061,,,,168,10,{501=1;54061=9;59002=9;gold=620000},,,,,
4161306,170,9,244,8,244,105,7,1227,1,,6,3,4061,,,,170,10,{501=1;54061=9;59002=9;gold=680000},,,,,
4161307,172,9,247,8,247,105,7,1239,1,,7,3,4061,,,,172,10,{501=1;54061=10;59002=10;gold=750000},,,,,
4161308,173,9,249,8,249,105,7,1251,1,,8,3,4061,,,79002,173,10,{225=1;501=1;54061=10;59002=10;gold=810000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
4161401,176,9,252,8,252,120,7,1266,1,,1,4,4061,,,,176,10,{54061=9;59002=9;gold=530000},,,,,
4161402,177,9,255,8,255,120,7,1279,1,,2,4,4061,,,,177,10,{54061=9;59002=9;gold=620000},,,,,
4161403,179,9,257,8,257,120,7,1292,1,,3,4,4061,,,,179,10,{501=1;54061=10;59002=10;gold=720000},,,,,
4161404,181,9,260,8,260,120,7,1304,1,,4,4,4061,,,,181,10,{501=1;54061=10;59002=10;gold=810000},<0>,{14=300;16=300},,,
4161405,183,9,262,8,262,120,7,1317,1,,5,4,4061,,,,183,10,{501=2;54061=11;59002=11;gold=930000},,,,,
4161406,184,9,265,8,265,120,7,1330,1,,6,4,4061,,,,184,10,{501=2;54061=11;59002=11;gold=1020000},<0>,{91=300},,,
4161407,186,9,267,8,267,120,7,1342,1,,7,4,4061,,,,186,10,{235=1;501=2;54061=12;59002=12;gold=1130000},,,,,
4161408,188,9,270,8,270,120,7,1355,1,,8,4,4061,,,79004,188,10,{501=2;2152=1;54061=12;59002=12;gold=1220000},,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},
4161501,196,9,281,8,281,150,7,1412,1,,1,5,4061,,,,196,10,{502=2;54061=10;59002=10;gold=800000},,,,,
4161502,198,9,284,8,284,150,7,1426,1,,2,5,4061,,,,198,10,{502=2;54061=10;59002=10;gold=930000},,,,,
4161503,200,9,287,8,287,150,7,1441,1,,3,5,4061,,,,200,10,{501=1;502=2;54061=11;59002=11;gold=1080000},,,,,
4161504,202,9,290,8,290,150,7,1455,1,,4,5,4061,,,,202,10,{501=2;502=2;54061=11;59002=11;gold=1220000},<6;10>,{14=500;16=500},,,
4161505,204,9,293,8,293,150,7,1469,1,,5,5,4061,,,,204,10,{501=2;502=2;54061=12;59002=12;gold=1400000},,,,,
4161506,206,9,295,8,295,150,7,1483,1,,6,5,4061,,,,206,10,{501=2;502=3;54061=12;59002=12;gold=1530000},,,,,
4161507,207,9,298,8,298,150,7,1497,1,,7,5,4061,,,,207,10,{501=2;502=3;54061=13;59002=13;gold=1700000},,,,,
4161508,209,9,301,8,301,150,7,1511,1,,8,5,4061,,,,209,10,{205=1;215=1;54061=13;59002=13;gold=1830000},<0>,{22=300;23=300},,,
4161601,223,9,320,8,320,188,7,1607,1,,1,6,4061,,,,223,10,{502=2;54061=11;59002=11;gold=1200000},,,,,
4161602,225,9,323,8,323,188,7,1623,1,,2,6,4061,,,,225,10,{502=2;54061=11;59002=11;gold=1400000},,,,,
4161603,227,9,327,8,327,188,7,1639,1,,3,6,4061,,,,227,10,{501=2;502=3;54061=12;59002=12;gold=1620000},,,,,
4161604,229,9,330,8,330,188,7,1655,1,,4,6,4061,,,,229,10,{501=2;502=3;54061=12;59002=12;gold=1830000},<13>,{22=800;23=800},,,
4161605,232,9,333,8,333,188,7,1671,1,,5,6,4061,,,,232,10,{501=3;502=3;54061=13;59002=13;gold=2100000},,,,,
4161606,234,9,336,8,336,188,7,1687,1,,6,6,4061,,,,234,10,{501=3;502=3;54061=13;59002=13;gold=2300000},<0>,{13=3%},,,
4161607,236,9,339,8,339,188,7,1704,1,,7,6,4061,,,,236,10,{501=3;502=4;2152=1;54061=14;59002=14;gold=2550000},,,,,
4161608,238,9,343,8,343,188,7,1720,1,,8,6,4061,,,79003,238,10,{501=3;502=4;2152=1;54061=14;59002=14;gold=2750000},,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},
4161701,257,9,369,8,369,165,7,1851,1,,1,7,4061,,,,257,10,{502=2;59002=22;gold=1800000},,,,,
4161702,259,9,372,8,372,165,7,1869,1,,2,7,4061,,,,259,10,{502=2;59002=22;gold=2100000},,,,,
4161703,262,9,376,8,376,165,7,1888,1,,3,7,4061,,,,262,10,{501=1;502=2;59002=23;gold=2430000},,,,,
4161704,264,9,380,8,380,165,7,1906,1,,4,7,4061,,,,264,10,{501=2;502=2;59002=23;gold=2750000},<0>,{24=300;25=300},,,
4161705,267,9,383,8,383,165,7,1925,1,,5,7,4061,,,,267,10,{501=2;502=2;59002=25;gold=3150000},,,,,
4161706,269,9,387,8,387,165,7,1943,1,,6,7,4061,,,,269,10,{501=2;502=3;59002=25;gold=3450000},,,,,
4161707,272,9,391,8,391,165,7,1962,1,,7,7,4061,,,,272,10,{501=2;502=3;59002=27;gold=3830000},,,,,
4161708,274,9,394,8,394,165,7,1980,1,,8,7,4061,,,,274,10,{225=1;235=1;59002=27;gold=4130000},<0>,{22=500;23=500},,,
4161801,297,9,427,8,427,203,7,2143,1,,1,8,4061,,,,297,10,{502=2;59002=23;gold=2700000},,,,,
4161802,300,9,431,8,431,203,7,2164,1,,2,8,4061,,,,300,10,{502=2;59002=23;gold=3150000},,,,,
4161803,303,9,435,8,435,203,7,2186,1,,3,8,4061,,,,303,10,{501=2;502=3;59002=24;gold=3650000},,,,,
4161804,306,9,440,8,440,203,7,2207,1,,4,8,4061,,,,306,10,{501=2;502=3;59002=24;gold=4130000},<0>,{14=300;16=300},,,
4161805,309,9,444,8,444,203,7,2229,1,,5,8,4061,,,,309,10,{501=3;502=3;59002=26;gold=4730000},,,,,
4161806,312,9,448,8,448,203,7,2250,1,,6,8,4061,,,,312,10,{501=3;502=3;59002=26;gold=5180000},,,,,
4161807,315,9,452,8,452,203,7,2271,1,,7,8,4061,,,,315,10,{501=3;502=4;2152=1;59002=28;gold=5750000},,,,,
4161808,318,9,457,8,457,203,7,2293,1,,8,8,4061,,,,318,10,{19=100;501=3;502=4;2152=1;59002=28;gold=6200000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},
4171101,135,9,194,8,194,75,7,974,1,,1,1,4071,,,,135,10,{54071=4;59002=4;gold=150000},,,,,
4171102,136,9,196,8,196,75,7,984,1,,2,1,4071,,,,136,10,{54071=4;59002=4;gold=180000},,,,,
4171103,138,9,198,8,198,75,7,993,1,,3,1,4071,,,,138,10,{54071=5;59002=5;gold=210000},,,,,
4171104,139,9,200,8,200,75,7,1003,1,,4,1,4071,,,,139,10,{54071=5;59002=5;gold=240000},<0>,{1=3%},,,
4171105,140,9,202,8,202,75,7,1013,1,,5,1,4071,,,,140,10,{54071=6;59002=6;gold=270000},,,,,
4171106,142,9,204,8,204,75,7,1023,1,,6,1,4071,,,,142,10,{54071=6;59002=6;gold=300000},,,,,
4171107,143,9,206,8,206,75,7,1032,1,,7,1,4071,,,,143,10,{501=1;54071=7;59002=7;gold=330000},,,,,
4171108,144,9,208,8,208,75,7,1042,1,,8,1,4071,,,,144,10,{501=1;54071=7;59002=7;gold=360000},<0>,{24=300;25=300},,,
4171201,149,9,213,8,213,90,7,1071,1,,1,2,4071,,,,149,10,{54071=6;59002=6;gold=230000},,,,,
4171202,150,9,216,8,216,90,7,1082,1,,2,2,4071,,,,150,10,{54071=6;59002=6;gold=270000},,,,,
4171203,151,9,218,8,218,90,7,1093,1,,3,2,4071,,,,151,10,{54071=7;59002=7;gold=320000},,,,,
4171204,153,9,220,8,220,90,7,1104,1,,4,2,4071,,,,153,10,{54071=7;59002=7;gold=360000},<0>,{7=3%;8=3%},,,
4171205,154,9,222,8,222,90,7,1114,1,,5,2,4071,,,,154,10,{501=1;54071=8;59002=8;gold=410000},,,,,
4171206,156,9,224,8,224,90,7,1125,1,,6,2,4071,,,,156,10,{501=1;54071=8;59002=8;gold=450000},,,,,
4171207,157,9,226,8,226,90,7,1136,1,,7,2,4071,,,,157,10,{501=1;54071=9;59002=9;gold=500000},,,,,
4171208,159,9,228,8,228,90,7,1146,1,,8,2,4071,,,79001,159,10,{501=1;54071=9;59002=9;gold=540000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
4171301,162,9,233,8,233,105,7,1169,1,,1,3,4071,,,,162,10,{54071=7;59002=7;gold=350000},,,,,
4171302,164,9,235,8,235,105,7,1180,1,,2,3,4071,,,,164,10,{54071=7;59002=7;gold=410000},,,,,
4171303,165,9,237,8,237,105,7,1192,1,,3,3,4071,,,,165,10,{501=1;54071=8;59002=8;gold=480000},,,,,
4171304,167,9,240,8,240,105,7,1204,1,,4,3,4071,,,,167,10,{501=1;54071=8;59002=8;gold=540000},<2;12>,{24=500;25=500},,,
4171305,168,9,242,8,242,105,7,1216,1,,5,3,4071,,,,168,10,{501=1;54071=9;59002=9;gold=620000},,,,,
4171306,170,9,244,8,244,105,7,1227,1,,6,3,4071,,,,170,10,{501=1;54071=9;59002=9;gold=680000},,,,,
4171307,172,9,247,8,247,105,7,1239,1,,7,3,4071,,,,172,10,{501=1;54071=10;59002=10;gold=750000},,,,,
4171308,173,9,249,8,249,105,7,1251,1,,8,3,4071,,,79002,173,10,{224=1;501=1;54071=10;59002=10;gold=810000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
4171401,176,9,252,8,252,120,7,1266,1,,1,4,4071,,,,176,10,{54071=9;59002=9;gold=530000},,,,,
4171402,177,9,255,8,255,120,7,1279,1,,2,4,4071,,,,177,10,{54071=9;59002=9;gold=620000},,,,,
4171403,179,9,257,8,257,120,7,1292,1,,3,4,4071,,,,179,10,{501=1;54071=10;59002=10;gold=720000},,,,,
4171404,181,9,260,8,260,120,7,1304,1,,4,4,4071,,,,181,10,{501=1;54071=10;59002=10;gold=810000},<0>,{14=300;16=300},,,
4171405,183,9,262,8,262,120,7,1317,1,,5,4,4071,,,,183,10,{501=2;54071=11;59002=11;gold=930000},,,,,
4171406,184,9,265,8,265,120,7,1330,1,,6,4,4071,,,,184,10,{501=2;54071=11;59002=11;gold=1020000},<0>,{91=300},,,
4171407,186,9,267,8,267,120,7,1342,1,,7,4,4071,,,,186,10,{234=1;501=2;54071=12;59002=12;gold=1130000},,,,,
4171408,188,9,270,8,270,120,7,1355,1,,8,4,4071,,,79004,188,10,{501=2;2152=1;54071=12;59002=12;gold=1220000},,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},
4171501,196,9,281,8,281,150,7,1412,1,,1,5,4071,,,,196,10,{502=2;54071=10;59002=10;gold=800000},,,,,
4171502,198,9,284,8,284,150,7,1426,1,,2,5,4071,,,,198,10,{502=2;54071=10;59002=10;gold=930000},,,,,
4171503,200,9,287,8,287,150,7,1441,1,,3,5,4071,,,,200,10,{501=1;502=2;54071=11;59002=11;gold=1080000},,,,,
4171504,202,9,290,8,290,150,7,1455,1,,4,5,4071,,,,202,10,{501=2;502=2;54071=11;59002=11;gold=1220000},<6;10>,{14=500;16=500},,,
4171505,204,9,293,8,293,150,7,1469,1,,5,5,4071,,,,204,10,{501=2;502=2;54071=12;59002=12;gold=1400000},,,,,
4171506,206,9,295,8,295,150,7,1483,1,,6,5,4071,,,,206,10,{501=2;502=3;54071=12;59002=12;gold=1530000},,,,,
4171507,207,9,298,8,298,150,7,1497,1,,7,5,4071,,,,207,10,{501=2;502=3;54071=13;59002=13;gold=1700000},,,,,
4171508,209,9,301,8,301,150,7,1511,1,,8,5,4071,,,,209,10,{204=1;214=1;54071=13;59002=13;gold=1830000},<0>,{22=300;23=300},,,
4171601,223,9,320,8,320,188,7,1607,1,,1,6,4071,,,,223,10,{502=2;54071=11;59002=11;gold=1200000},,,,,
4171602,225,9,323,8,323,188,7,1623,1,,2,6,4071,,,,225,10,{502=2;54071=11;59002=11;gold=1400000},,,,,
4171603,227,9,327,8,327,188,7,1639,1,,3,6,4071,,,,227,10,{501=2;502=3;54071=12;59002=12;gold=1620000},,,,,
4171604,229,9,330,8,330,188,7,1655,1,,4,6,4071,,,,229,10,{501=2;502=3;54071=12;59002=12;gold=1830000},<13>,{22=800;23=800},,,
4171605,232,9,333,8,333,188,7,1671,1,,5,6,4071,,,,232,10,{501=3;502=3;54071=13;59002=13;gold=2100000},,,,,
4171606,234,9,336,8,336,188,7,1687,1,,6,6,4071,,,,234,10,{501=3;502=3;54071=13;59002=13;gold=2300000},<0>,{13=3%},,,
4171607,236,9,339,8,339,188,7,1704,1,,7,6,4071,,,,236,10,{501=3;502=4;2152=1;54071=14;59002=14;gold=2550000},,,,,
4171608,238,9,343,8,343,188,7,1720,1,,8,6,4071,,,79003,238,10,{501=3;502=4;2152=1;54071=14;59002=14;gold=2750000},,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},
4171701,257,9,369,8,369,165,7,1851,1,,1,7,4071,,,,257,10,{502=2;59002=22;gold=1800000},,,,,
4171702,259,9,372,8,372,165,7,1869,1,,2,7,4071,,,,259,10,{502=2;59002=22;gold=2100000},,,,,
4171703,262,9,376,8,376,165,7,1888,1,,3,7,4071,,,,262,10,{501=1;502=2;59002=23;gold=2430000},,,,,
4171704,264,9,380,8,380,165,7,1906,1,,4,7,4071,,,,264,10,{501=2;502=2;59002=23;gold=2750000},<0>,{24=300;25=300},,,
4171705,267,9,383,8,383,165,7,1925,1,,5,7,4071,,,,267,10,{501=2;502=2;59002=25;gold=3150000},,,,,
4171706,269,9,387,8,387,165,7,1943,1,,6,7,4071,,,,269,10,{501=2;502=3;59002=25;gold=3450000},,,,,
4171707,272,9,391,8,391,165,7,1962,1,,7,7,4071,,,,272,10,{501=2;502=3;59002=27;gold=3830000},,,,,
4171708,274,9,394,8,394,165,7,1980,1,,8,7,4071,,,,274,10,{224=1;234=1;59002=27;gold=4130000},<0>,{22=500;23=500},,,
4171801,297,9,427,8,427,203,7,2143,1,,1,8,4071,,,,297,10,{502=2;59002=23;gold=2700000},,,,,
4171802,300,9,431,8,431,203,7,2164,1,,2,8,4071,,,,300,10,{502=2;59002=23;gold=3150000},,,,,
4171803,303,9,435,8,435,203,7,2186,1,,3,8,4071,,,,303,10,{501=2;502=3;59002=24;gold=3650000},,,,,
4171804,306,9,440,8,440,203,7,2207,1,,4,8,4071,,,,306,10,{501=2;502=3;59002=24;gold=4130000},<0>,{14=300;16=300},,,
4171805,309,9,444,8,444,203,7,2229,1,,5,8,4071,,,,309,10,{501=3;502=3;59002=26;gold=4730000},,,,,
4171806,312,9,448,8,448,203,7,2250,1,,6,8,4071,,,,312,10,{501=3;502=3;59002=26;gold=5180000},,,,,
4171807,315,9,452,8,452,203,7,2271,1,,7,8,4071,,,,315,10,{501=3;502=4;2152=1;59002=28;gold=5750000},,,,,
4171808,318,9,457,8,457,203,7,2293,1,,8,8,4071,,,,318,10,{19=100;501=3;502=4;2152=1;59002=28;gold=6200000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},
4181101,135,9,194,8,194,75,7,974,1,,1,1,4081,,,,135,10,{54081=4;59002=4;gold=150000},,,,,
4181102,136,9,196,8,196,75,7,984,1,,2,1,4081,,,,136,10,{54081=4;59002=4;gold=180000},,,,,
4181103,138,9,198,8,198,75,7,993,1,,3,1,4081,,,,138,10,{54081=5;59002=5;gold=210000},,,,,
4181104,139,9,200,8,200,75,7,1003,1,,4,1,4081,,,,139,10,{54081=5;59002=5;gold=240000},<0>,{1=3%},,,
4181105,140,9,202,8,202,75,7,1013,1,,5,1,4081,,,,140,10,{54081=6;59002=6;gold=270000},,,,,
4181106,142,9,204,8,204,75,7,1023,1,,6,1,4081,,,,142,10,{54081=6;59002=6;gold=300000},,,,,
4181107,143,9,206,8,206,75,7,1032,1,,7,1,4081,,,,143,10,{501=1;54081=7;59002=7;gold=330000},,,,,
4181108,144,9,208,8,208,75,7,1042,1,,8,1,4081,,,,144,10,{501=1;54081=7;59002=7;gold=360000},<0>,{24=300;25=300},,,
4181201,149,9,213,8,213,90,7,1071,1,,1,2,4081,,,,149,10,{54081=6;59002=6;gold=230000},,,,,
4181202,150,9,216,8,216,90,7,1082,1,,2,2,4081,,,,150,10,{54081=6;59002=6;gold=270000},,,,,
4181203,151,9,218,8,218,90,7,1093,1,,3,2,4081,,,,151,10,{54081=7;59002=7;gold=320000},,,,,
4181204,153,9,220,8,220,90,7,1104,1,,4,2,4081,,,,153,10,{54081=7;59002=7;gold=360000},<0>,{7=3%;8=3%},,,
4181205,154,9,222,8,222,90,7,1114,1,,5,2,4081,,,,154,10,{501=1;54081=8;59002=8;gold=410000},,,,,
4181206,156,9,224,8,224,90,7,1125,1,,6,2,4081,,,,156,10,{501=1;54081=8;59002=8;gold=450000},,,,,
4181207,157,9,226,8,226,90,7,1136,1,,7,2,4081,,,,157,10,{501=1;54081=9;59002=9;gold=500000},,,,,
4181208,159,9,228,8,228,90,7,1146,1,,8,2,4081,,,79001,159,10,{501=1;54081=9;59002=9;gold=540000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
4181301,162,9,233,8,233,105,7,1169,1,,1,3,4081,,,,162,10,{54081=7;59002=7;gold=350000},,,,,
4181302,164,9,235,8,235,105,7,1180,1,,2,3,4081,,,,164,10,{54081=7;59002=7;gold=410000},,,,,
4181303,165,9,237,8,237,105,7,1192,1,,3,3,4081,,,,165,10,{501=1;54081=8;59002=8;gold=480000},,,,,
4181304,167,9,240,8,240,105,7,1204,1,,4,3,4081,,,,167,10,{501=1;54081=8;59002=8;gold=540000},<2;12>,{24=500;25=500},,,
4181305,168,9,242,8,242,105,7,1216,1,,5,3,4081,,,,168,10,{501=1;54081=9;59002=9;gold=620000},,,,,
4181306,170,9,244,8,244,105,7,1227,1,,6,3,4081,,,,170,10,{501=1;54081=9;59002=9;gold=680000},,,,,
4181307,172,9,247,8,247,105,7,1239,1,,7,3,4081,,,,172,10,{501=1;54081=10;59002=10;gold=750000},,,,,
4181308,173,9,249,8,249,105,7,1251,1,,8,3,4081,,,79002,173,10,{220=1;501=1;54081=10;59002=10;gold=810000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
4181401,176,9,252,8,252,120,7,1266,1,,1,4,4081,,,,176,10,{54081=9;59002=9;gold=530000},,,,,
4181402,177,9,255,8,255,120,7,1279,1,,2,4,4081,,,,177,10,{54081=9;59002=9;gold=620000},,,,,
4181403,179,9,257,8,257,120,7,1292,1,,3,4,4081,,,,179,10,{501=1;54081=10;59002=10;gold=720000},,,,,
4181404,181,9,260,8,260,120,7,1304,1,,4,4,4081,,,,181,10,{501=1;54081=10;59002=10;gold=810000},<0>,{14=300;16=300},,,
4181405,183,9,262,8,262,120,7,1317,1,,5,4,4081,,,,183,10,{501=2;54081=11;59002=11;gold=930000},,,,,
4181406,184,9,265,8,265,120,7,1330,1,,6,4,4081,,,,184,10,{501=2;54081=11;59002=11;gold=1020000},<0>,{91=300},,,
4181407,186,9,267,8,267,120,7,1342,1,,7,4,4081,,,,186,10,{230=1;501=2;54081=12;59002=12;gold=1130000},,,,,
4181408,188,9,270,8,270,120,7,1355,1,,8,4,4081,,,79004,188,10,{501=2;2152=1;54081=12;59002=12;gold=1220000},,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},
4181501,196,9,281,8,281,150,7,1412,1,,1,5,4081,,,,196,10,{502=2;54081=10;59002=10;gold=800000},,,,,
4181502,198,9,284,8,284,150,7,1426,1,,2,5,4081,,,,198,10,{502=2;54081=10;59002=10;gold=930000},,,,,
4181503,200,9,287,8,287,150,7,1441,1,,3,5,4081,,,,200,10,{501=1;502=2;54081=11;59002=11;gold=1080000},,,,,
4181504,202,9,290,8,290,150,7,1455,1,,4,5,4081,,,,202,10,{501=2;502=2;54081=11;59002=11;gold=1220000},<6;10>,{14=500;16=500},,,
4181505,204,9,293,8,293,150,7,1469,1,,5,5,4081,,,,204,10,{501=2;502=2;54081=12;59002=12;gold=1400000},,,,,
4181506,206,9,295,8,295,150,7,1483,1,,6,5,4081,,,,206,10,{501=2;502=3;54081=12;59002=12;gold=1530000},,,,,
4181507,207,9,298,8,298,150,7,1497,1,,7,5,4081,,,,207,10,{501=2;502=3;54081=13;59002=13;gold=1700000},,,,,
4181508,209,9,301,8,301,150,7,1511,1,,8,5,4081,,,,209,10,{200=1;210=1;54081=13;59002=13;gold=1830000},<0>,{22=300;23=300},,,
4181601,223,9,320,8,320,188,7,1607,1,,1,6,4081,,,,223,10,{502=2;54081=11;59002=11;gold=1200000},,,,,
4181602,225,9,323,8,323,188,7,1623,1,,2,6,4081,,,,225,10,{502=2;54081=11;59002=11;gold=1400000},,,,,
4181603,227,9,327,8,327,188,7,1639,1,,3,6,4081,,,,227,10,{501=2;502=3;54081=12;59002=12;gold=1620000},,,,,
4181604,229,9,330,8,330,188,7,1655,1,,4,6,4081,,,,229,10,{501=2;502=3;54081=12;59002=12;gold=1830000},<13>,{22=800;23=800},,,
4181605,232,9,333,8,333,188,7,1671,1,,5,6,4081,,,,232,10,{501=3;502=3;54081=13;59002=13;gold=2100000},,,,,
4181606,234,9,336,8,336,188,7,1687,1,,6,6,4081,,,,234,10,{501=3;502=3;54081=13;59002=13;gold=2300000},<0>,{13=3%},,,
4181607,236,9,339,8,339,188,7,1704,1,,7,6,4081,,,,236,10,{501=3;502=4;2152=1;54081=14;59002=14;gold=2550000},,,,,
4181608,238,9,343,8,343,188,7,1720,1,,8,6,4081,,,79003,238,10,{501=3;502=4;2152=1;54081=14;59002=14;gold=2750000},,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},
4181701,257,9,369,8,369,165,7,1851,1,,1,7,4081,,,,257,10,{502=2;59002=22;gold=1800000},,,,,
4181702,259,9,372,8,372,165,7,1869,1,,2,7,4081,,,,259,10,{502=2;59002=22;gold=2100000},,,,,
4181703,262,9,376,8,376,165,7,1888,1,,3,7,4081,,,,262,10,{501=1;502=2;59002=23;gold=2430000},,,,,
4181704,264,9,380,8,380,165,7,1906,1,,4,7,4081,,,,264,10,{501=2;502=2;59002=23;gold=2750000},<0>,{24=300;25=300},,,
4181705,267,9,383,8,383,165,7,1925,1,,5,7,4081,,,,267,10,{501=2;502=2;59002=25;gold=3150000},,,,,
