变量名,zawakeID,_beizhu,awakeSeqID,pos,scale,awakeDes1,isOpen,unlockType1,unlockLimit1,unlockType2,unlockLimit2,__version
531103,5211,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
531104,5211,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
531105,5211,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
531106,5211,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
531107,5211,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
531108,5211,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
532101,5221,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
532102,5221,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
532103,5221,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
532104,5221,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
532105,5221,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
532106,5221,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
532107,5221,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
532108,5221,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
534101,5241,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
534102,5241,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
534103,5241,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
534104,5241,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
534105,5241,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
534106,5241,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
534107,5241,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
534108,5241,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
543101,5331,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
543102,5331,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
543103,5331,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
543104,5331,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
543105,5331,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
543106,5331,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
543107,5331,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
543108,5331,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
546101,5361,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
546102,5361,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
546103,5361,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
546104,5361,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
546105,5361,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
546106,5361,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
546107,5361,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
546108,5361,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
548101,5381,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
548102,5381,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
548103,5381,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
548104,5381,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
548105,5381,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
548106,5381,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
548107,5381,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
548108,5381,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
549101,5391,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
549102,5391,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
549103,5391,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
549104,5391,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
549105,5391,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
549106,5391,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
549107,5391,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
549108,5391,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
550101,5401,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
550102,5401,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
550103,5401,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
550104,5401,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
550105,5401,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
550106,5401,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
550107,5401,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
550108,5401,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
558101,5481,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
558102,5481,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
558103,5481,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
558104,5481,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
558105,5481,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
558106,5481,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
558107,5481,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
558108,5481,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
566101,5561,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
566102,5561,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
566103,5561,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
566104,5561,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
566105,5561,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
566106,5561,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
566107,5561,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
566108,5561,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
710101,7001,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
710102,7001,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
710103,7001,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},,,
710104,7001,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},,,
710105,7001,,5,,,属性获得增强,,,{advance=16;goodFeel=220;star=10;zawakeStage=408},,,
710106,7001,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},,,
710107,7001,,7,,,属性获得增强,,,{advance=17;goodFeel=300;star=11;zawakeStage=608},,,
710108,7001,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},,,
711101,7011,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
711102,7011,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
711103,7011,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
711104,7011,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
711105,7011,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
711106,7011,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
711107,7011,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
711108,7011,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
712101,7021,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
712102,7021,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
712103,7021,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
712104,7021,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
712105,7021,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
712106,7021,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
712107,7021,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
712108,7021,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
713101,7031,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
713102,7031,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
713103,7031,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
713104,7031,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
713105,7031,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
713106,7031,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
713107,7031,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
713108,7031,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
714101,7041,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
714102,7041,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
714103,7041,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
714104,7041,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
714105,7041,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
714106,7041,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
714107,7041,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
714108,7041,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
715101,7051,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
715102,7051,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
715103,7051,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
715104,7051,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
715105,7051,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
715106,7051,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
715107,7051,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
715108,7051,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
716101,7061,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
716102,7061,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
716103,7061,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
716104,7061,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
716105,7061,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
716106,7061,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
716107,7061,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
716108,7061,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
717101,7071,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
717102,7071,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
717103,7071,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
717104,7071,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
717105,7071,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
717106,7071,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
717107,7071,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
717108,7071,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
718101,7081,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
718102,7081,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
718103,7081,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
718104,7081,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
718105,7081,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
718106,7081,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
718107,7081,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
718108,7081,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
719101,7091,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
719102,7091,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
719103,7091,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
719104,7091,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
719105,7091,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
719106,7091,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
719107,7091,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
719108,7091,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
720101,7101,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
720102,7101,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
720103,7101,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
720104,7101,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
720105,7101,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
720106,7101,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
720107,7101,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
720108,7101,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
721101,7111,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
721102,7111,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
721103,7111,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
721104,7111,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
721105,7111,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
721106,7111,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
721107,7111,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
721108,7111,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
722101,7121,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
722102,7121,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
722103,7121,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
722104,7121,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
722105,7121,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
722106,7121,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
722107,7121,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
722108,7121,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
723101,7131,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
723102,7131,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
723103,7131,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
723104,7131,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
723105,7131,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
723106,7131,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
723107,7131,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
723108,7131,,8,,,个体值六维属性额外提升,,,{effort=11;equipStarSum=20;nvalueSum=170;zawakeStage=708},,,
724101,7141,,1,,,属性获得增强,,,{advance=13;goodFeel=100;star=8},,,
724102,7141,,2,,,普攻技能获得强化提升!,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},,,
724103,7141,,3,,,小技能获得强化提升!,,,{advance=15;goodFeel=180;star=9;zawakeStage=208},,,
724104,7141,,4,,,被动技能获得强化提升!,,,{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=308},,,
724105,7141,,5,,,属性获得增强,,,{advance=17;goodFeel=260;star=10;zawakeStage=408},,,
724106,7141,,6,,,大招技能获得强化提升!,,,{effort=11;equipAwakeSum=6;equipStarSum=18;zawakeStage=508},,,
724107,7141,,7,,,属性获得增强,,,{advance=19;goodFeel=350;star=11;zawakeStage=608},,,
